date,cases
2023-01-01,14
2023-01-02,32
2023-01-03,49
2023-01-04,25
2023-01-05,45
2023-01-06,40
2023-01-07,36
2023-01-08,31
2023-01-09,55
2023-01-10,45
2023-01-11,69
2023-01-12,69
2023-01-13,63
2023-01-14,37
2023-01-15,34
2023-01-16,90
2023-01-17,82
2023-01-18,95
2023-01-19,98
2023-01-20,109
2023-01-21,81
2023-01-22,62
2023-01-23,153
2023-01-24,153
2023-01-25,150
2023-01-26,149
2023-01-27,198
2023-01-28,99
2023-01-29,90
2023-01-30,217
2023-01-31,213
2023-02-01,245
2023-02-02,212
2023-02-03,223
2023-02-04,139
2023-02-05,135
2023-02-06,260
2023-02-07,283
2023-02-08,243
2023-02-09,268
2023-02-10,245
2023-02-11,117
2023-02-12,113
2023-02-13,201
2023-02-14,193
2023-02-15,214
2023-02-16,193
2023-02-17,183
2023-02-18,86
2023-02-19,61
2023-02-20,128
2023-02-21,124
2023-02-22,109
2023-02-23,105
2023-02-24,88
2023-02-25,40
2023-02-26,43
2023-02-27,58
2023-02-28,64
2023-03-01,45
2023-03-02,51
2023-03-03,57
2023-03-04,10
2023-03-05,17
2023-03-06,43
2023-03-07,29
2023-03-08,39
2023-03-09,36
2023-03-10,36
2023-03-11,21
2023-03-12,21
2023-03-13,36
2023-03-14,35
2023-03-15,38
2023-03-16,30
2023-03-17,36
2023-03-18,16
2023-03-19,20
2023-03-20,38
2023-03-21,37
2023-03-22,39
2023-03-23,51
2023-03-24,36
2023-03-25,21
2023-03-26,24
2023-03-27,49
2023-03-28,46
2023-03-29,44
2023-03-30,45
2023-03-31,54
2023-04-01,24
2023-04-02,37
2023-04-03,57
2023-04-04,67
2023-04-05,71
2023-04-06,57
2023-04-07,63
2023-04-08,32
2023-04-09,33
2023-04-10,61
2023-04-11,54
2023-04-12,54
2023-04-13,55
2023-04-14,49
2023-04-15,27
2023-04-16,22
2023-04-17,40
2023-04-18,34
2023-04-19,37
2023-04-20,30
2023-04-21,22
2023-04-22,16
2023-04-23,14
2023-04-24,24
2023-04-25,24
2023-04-26,23
2023-04-27,15
2023-04-28,16
2023-04-29,2
2023-04-30,12
2023-05-01,22
2023-05-02,12
2023-05-03,16
2023-05-04,15
2023-05-05,14
2023-05-06,3
2023-05-07,6
2023-05-08,19
2023-05-09,12
2023-05-10,20
2023-05-11,12
2023-05-12,14
2023-05-13,6
2023-05-14,6
2023-05-15,13
2023-05-16,23
2023-05-17,23
2023-05-18,16
2023-05-19,13
2023-05-20,8
2023-05-21,9
2023-05-22,30
2023-05-23,23
2023-05-24,21
2023-05-25,33
2023-05-26,34
2023-05-27,21
2023-05-28,15
2023-05-29,44
2023-05-30,44
