date,cases
2023-01-01,12
2023-01-02,24
2023-01-03,22
2023-01-04,26
2023-01-05,29
2023-01-06,34
2023-01-07,15
2023-01-08,15
2023-01-09,30
2023-01-10,26
2023-01-11,35
2023-01-12,29
2023-01-13,38
2023-01-14,17
2023-01-15,16
2023-01-16,23
2023-01-17,37
2023-01-18,38
2023-01-19,24
2023-01-20,34
2023-01-21,6
2023-01-22,13
2023-01-23,47
2023-01-24,46
2023-01-25,30
2023-01-26,35
2023-01-27,36
2023-01-28,15
2023-01-29,18
2023-01-30,40
2023-01-31,31
2023-02-01,28
2023-02-02,36
2023-02-03,43
2023-02-04,17
2023-02-05,24
2023-02-06,58
2023-02-07,55
2023-02-08,61
2023-02-09,64
2023-02-10,60
2023-02-11,38
2023-02-12,30
2023-02-13,73
2023-02-14,103
2023-02-15,92
2023-02-16,96
2023-02-17,91
2023-02-18,56
2023-02-19,51
2023-02-20,132
2023-02-21,123
2023-02-22,121
2023-02-23,107
2023-02-24,164
2023-02-25,79
2023-02-26,90
2023-02-27,192
2023-02-28,189
2023-03-01,193
2023-03-02,203
2023-03-03,230
2023-03-04,113
2023-03-05,126
2023-03-06,260
2023-03-07,300
2023-03-08,250
2023-03-09,292
2023-03-10,330
2023-03-11,140
2023-03-12,169
2023-03-13,338
2023-03-14,348
2023-03-15,345
2023-03-16,389
2023-03-17,346
2023-03-18,182
2023-03-19,178
2023-03-20,409
2023-03-21,344
2023-03-22,410
2023-03-23,396
2023-03-24,385
2023-03-25,202
2023-03-26,189
2023-03-27,387
2023-03-28,377
2023-03-29,355
2023-03-30,363
2023-03-31,364
2023-04-01,178
2023-04-02,180
2023-04-03,353
2023-04-04,348
2023-04-05,276
2023-04-06,324
2023-04-07,336
2023-04-08,145
2023-04-09,146
2023-04-10,273
2023-04-11,239
2023-04-12,273
2023-04-13,236
2023-04-14,223
2023-04-15,115
2023-04-16,95
2023-04-17,191
2023-04-18,201
2023-04-19,199
2023-04-20,186
2023-04-21,161
2023-04-22,94
2023-04-23,75
2023-04-24,143
2023-04-25,121
2023-04-26,143
2023-04-27,129
2023-04-28,146
2023-04-29,66
2023-04-30,68
2023-05-01,147
2023-05-02,115
2023-05-03,102
2023-05-04,104
2023-05-05,115
2023-05-06,56
2023-05-07,45
2023-05-08,92
2023-05-09,91
2023-05-10,89
2023-05-11,81
2023-05-12,86
2023-05-13,37
2023-05-14,49
2023-05-15,92
2023-05-16,87
2023-05-17,86
2023-05-18,67
2023-05-19,74
2023-05-20,33
2023-05-21,38
2023-05-22,77
2023-05-23,83
2023-05-24,69
2023-05-25,74
2023-05-26,53
2023-05-27,41
2023-05-28,32
2023-05-29,59
2023-05-30,67
