date,cases
2023-01-01,26
2023-01-02,46
2023-01-03,50
2023-01-04,25
2023-01-05,46
2023-01-06,50
2023-01-07,34
2023-01-08,22
2023-01-09,47
2023-01-10,53
2023-01-11,60
2023-01-12,23
2023-01-13,48
2023-01-14,34
2023-01-15,38
2023-01-16,72
2023-01-17,39
2023-01-18,29
2023-01-19,48
2023-01-20,37
2023-01-21,21
2023-01-22,20
2023-01-23,48
2023-01-24,40
2023-01-25,46
2023-01-26,49
2023-01-27,58
2023-01-28,18
2023-01-29,34
2023-01-30,44
2023-01-31,76
2023-02-01,63
2023-02-02,45
2023-02-03,97
2023-02-04,54
2023-02-05,32
2023-02-06,56
2023-02-07,113
2023-02-08,85
2023-02-09,83
2023-02-10,62
2023-02-11,68
2023-02-12,37
2023-02-13,84
2023-02-14,49
2023-02-15,58
2023-02-16,140
2023-02-17,158
2023-02-18,70
2023-02-19,45
2023-02-20,122
2023-02-21,69
2023-02-22,170
2023-02-23,173
2023-02-24,152
2023-02-25,87
2023-02-26,105
2023-02-27,156
2023-02-28,143
2023-03-01,322
2023-03-02,210
2023-03-03,430
2023-03-04,159
2023-03-05,144
2023-03-06,260
2023-03-07,156
2023-03-08,191
2023-03-09,173
2023-03-10,243
2023-03-11,130
2023-03-12,162
2023-03-13,189
2023-03-14,275
2023-03-15,296
2023-03-16,240
2023-03-17,234
2023-03-18,154
2023-03-19,129
2023-03-20,296
2023-03-21,208
2023-03-22,269
2023-03-23,301
2023-03-24,407
2023-03-25,138
2023-03-26,148
2023-03-27,201
2023-03-28,412
2023-03-29,265
2023-03-30,198
2023-03-31,324
2023-04-01,113
2023-04-02,102
2023-04-03,175
2023-04-04,161
2023-04-05,99
2023-04-06,251
2023-04-07,171
2023-04-08,129
2023-04-09,133
2023-04-10,127
2023-04-11,124
2023-04-12,106
2023-04-13,163
2023-04-14,195
2023-04-15,87
2023-04-16,49
2023-04-17,150
2023-04-18,172
2023-04-19,133
2023-04-20,111
2023-04-21,187
2023-04-22,33
2023-04-23,53
2023-04-24,82
2023-04-25,64
2023-04-26,134
2023-04-27,105
2023-04-28,84
2023-04-29,33
2023-04-30,34
2023-05-01,101
2023-05-02,64
2023-05-03,51
2023-05-04,100
2023-05-05,71
2023-05-06,32
2023-05-07,25
2023-05-08,45
2023-05-09,58
2023-05-10,117
2023-05-11,112
2023-05-12,44
2023-05-13,23
2023-05-14,42
2023-05-15,104
2023-05-16,66
2023-05-17,70
2023-05-18,73
2023-05-19,73
2023-05-20,50
2023-05-21,36
2023-05-22,59
2023-05-23,74
2023-05-24,106
2023-05-25,64
2023-05-26,41
2023-05-27,28
2023-05-28,30
2023-05-29,68
2023-05-30,21
