date,hospitalisations
2023-01-01,3
2023-01-02,10
2023-01-03,7
2023-01-04,5
2023-01-05,7
2023-01-06,4
2023-01-07,5
2023-01-08,3
2023-01-09,8
2023-01-10,5
2023-01-11,9
2023-01-12,4
2023-01-13,5
2023-01-14,6
2023-01-15,4
2023-01-16,3
2023-01-17,4
2023-01-18,5
2023-01-19,3
2023-01-20,4
2023-01-21,3
2023-01-22,2
2023-01-23,1
2023-01-24,2
2023-01-25,6
2023-01-26,3
2023-01-27,6
2023-01-28,4
2023-01-29,0
2023-01-30,2
2023-01-31,5
2023-02-01,6
2023-02-02,8
2023-02-03,3
2023-02-04,5
2023-02-05,3
2023-02-06,7
2023-02-07,2
2023-02-08,5
2023-02-09,13
2023-02-10,8
2023-02-11,6
2023-02-12,3
2023-02-13,5
2023-02-14,6
2023-02-15,6
2023-02-16,5
2023-02-17,8
2023-02-18,4
2023-02-19,4
2023-02-20,6
2023-02-21,5
2023-02-22,11
2023-02-23,9
2023-02-24,7
2023-02-25,7
2023-02-26,6
2023-02-27,10
2023-02-28,10
2023-03-01,12
2023-03-02,6
2023-03-03,14
2023-03-04,2
2023-03-05,3
2023-03-06,6
2023-03-07,15
2023-03-08,11
2023-03-09,15
2023-03-10,14
2023-03-11,7
2023-03-12,8
2023-03-13,16
2023-03-14,17
2023-03-15,15
2023-03-16,16
2023-03-17,10
2023-03-18,15
2023-03-19,5
2023-03-20,15
2023-03-21,11
2023-03-22,16
2023-03-23,10
2023-03-24,22
2023-03-25,10
2023-03-26,7
2023-03-27,18
2023-03-28,19
2023-03-29,21
2023-03-30,26
2023-03-31,24
2023-04-01,7
2023-04-02,8
2023-04-03,12
2023-04-04,23
2023-04-05,10
2023-04-06,27
2023-04-07,33
2023-04-08,11
2023-04-09,8
2023-04-10,17
2023-04-11,17
2023-04-12,19
2023-04-13,21
2023-04-14,29
2023-04-15,14
2023-04-16,13
2023-04-17,25
2023-04-18,22
2023-04-19,27
2023-04-20,35
2023-04-21,22
2023-04-22,7
2023-04-23,7
2023-04-24,23
2023-04-25,20
2023-04-26,25
2023-04-27,23
2023-04-28,26
2023-04-29,11
2023-04-30,4
2023-05-01,14
2023-05-02,13
2023-05-03,23
2023-05-04,8
2023-05-05,19
2023-05-06,7
2023-05-07,4
2023-05-08,18
2023-05-09,13
2023-05-10,16
2023-05-11,12
2023-05-12,20
2023-05-13,5
2023-05-14,5
2023-05-15,10
2023-05-16,16
2023-05-17,17
2023-05-18,17
2023-05-19,8
2023-05-20,7
2023-05-21,9
2023-05-22,14
2023-05-23,12
2023-05-24,11
2023-05-25,5
2023-05-26,11
2023-05-27,5
2023-05-28,7
2023-05-29,8
2023-05-30,18
