date,hospitalisations
2023-01-01,5
2023-01-02,4
2023-01-03,6
2023-01-04,7
2023-01-05,7
2023-01-06,8
2023-01-07,6
2023-01-08,1
2023-01-09,4
2023-01-10,8
2023-01-11,6
2023-01-12,6
2023-01-13,4
2023-01-14,2
2023-01-15,1
2023-01-16,5
2023-01-17,5
2023-01-18,7
2023-01-19,5
2023-01-20,10
2023-01-21,2
2023-01-22,1
2023-01-23,5
2023-01-24,5
2023-01-25,6
2023-01-26,6
2023-01-27,5
2023-01-28,3
2023-01-29,1
2023-01-30,4
2023-01-31,7
2023-02-01,3
2023-02-02,4
2023-02-03,5
2023-02-04,4
2023-02-05,1
2023-02-06,5
2023-02-07,6
2023-02-08,6
2023-02-09,7
2023-02-10,10
2023-02-11,5
2023-02-12,1
2023-02-13,7
2023-02-14,3
2023-02-15,5
2023-02-16,7
2023-02-17,6
2023-02-18,3
2023-02-19,3
2023-02-20,16
2023-02-21,11
2023-02-22,11
2023-02-23,13
2023-02-24,9
2023-02-25,5
2023-02-26,8
2023-02-27,6
2023-02-28,10
2023-03-01,16
2023-03-02,9
2023-03-03,14
2023-03-04,4
2023-03-05,6
2023-03-06,11
2023-03-07,11
2023-03-08,12
2023-03-09,15
2023-03-10,13
2023-03-11,11
2023-03-12,10
2023-03-13,11
2023-03-14,12
2023-03-15,7
2023-03-16,12
2023-03-17,12
2023-03-18,12
2023-03-19,13
2023-03-20,21
2023-03-21,18
2023-03-22,26
2023-03-23,17
2023-03-24,27
2023-03-25,10
2023-03-26,12
2023-03-27,25
2023-03-28,16
2023-03-29,11
2023-03-30,16
2023-03-31,19
2023-04-01,14
2023-04-02,10
2023-04-03,14
2023-04-04,19
2023-04-05,22
2023-04-06,19
2023-04-07,26
2023-04-08,12
2023-04-09,7
2023-04-10,21
2023-04-11,26
2023-04-12,22
2023-04-13,17
2023-04-14,15
2023-04-15,7
2023-04-16,12
2023-04-17,24
2023-04-18,19
2023-04-19,16
2023-04-20,18
2023-04-21,28
2023-04-22,10
2023-04-23,12
2023-04-24,19
2023-04-25,22
2023-04-26,21
2023-04-27,20
2023-04-28,17
2023-04-29,7
2023-04-30,8
2023-05-01,25
2023-05-02,27
2023-05-03,16
2023-05-04,24
2023-05-05,8
2023-05-06,8
2023-05-07,5
2023-05-08,12
2023-05-09,14
2023-05-10,12
2023-05-11,13
2023-05-12,11
2023-05-13,10
2023-05-14,5
2023-05-15,9
2023-05-16,13
2023-05-17,13
2023-05-18,15
2023-05-19,10
2023-05-20,9
2023-05-21,3
2023-05-22,12
2023-05-23,7
2023-05-24,14
2023-05-25,5
2023-05-26,17
2023-05-27,6
2023-05-28,3
2023-05-29,5
2023-05-30,6
