date,hospitalisations
2023-01-01,4
2023-01-02,11
2023-01-03,6
2023-01-04,11
2023-01-05,4
2023-01-06,4
2023-01-07,2
2023-01-08,1
2023-01-09,6
2023-01-10,3
2023-01-11,5
2023-01-12,9
2023-01-13,8
2023-01-14,3
2023-01-15,0
2023-01-16,9
2023-01-17,2
2023-01-18,3
2023-01-19,9
2023-01-20,3
2023-01-21,2
2023-01-22,3
2023-01-23,4
2023-01-24,12
2023-01-25,4
2023-01-26,5
2023-01-27,4
2023-01-28,4
2023-01-29,4
2023-01-30,6
2023-01-31,7
2023-02-01,9
2023-02-02,4
2023-02-03,6
2023-02-04,1
2023-02-05,5
2023-02-06,6
2023-02-07,1
2023-02-08,2
2023-02-09,4
2023-02-10,2
2023-02-11,2
2023-02-12,3
2023-02-13,4
2023-02-14,6
2023-02-15,5
2023-02-16,11
2023-02-17,6
2023-02-18,2
2023-02-19,5
2023-02-20,6
2023-02-21,7
2023-02-22,7
2023-02-23,9
2023-02-24,6
2023-02-25,3
2023-02-26,2
2023-02-27,7
2023-02-28,11
2023-03-01,11
2023-03-02,10
2023-03-03,7
2023-03-04,7
2023-03-05,5
2023-03-06,7
2023-03-07,11
2023-03-08,13
2023-03-09,13
2023-03-10,17
2023-03-11,6
2023-03-12,5
2023-03-13,13
2023-03-14,14
2023-03-15,12
2023-03-16,8
2023-03-17,21
2023-03-18,5
2023-03-19,5
2023-03-20,13
2023-03-21,16
2023-03-22,14
2023-03-23,12
2023-03-24,19
2023-03-25,11
2023-03-26,11
2023-03-27,19
2023-03-28,16
2023-03-29,18
2023-03-30,17
2023-03-31,16
2023-04-01,9
2023-04-02,10
2023-04-03,23
2023-04-04,16
2023-04-05,16
2023-04-06,11
2023-04-07,15
2023-04-08,7
2023-04-09,5
2023-04-10,16
2023-04-11,20
2023-04-12,13
2023-04-13,15
2023-04-14,14
2023-04-15,10
2023-04-16,11
2023-04-17,22
2023-04-18,22
2023-04-19,16
2023-04-20,10
2023-04-21,11
2023-04-22,7
2023-04-23,6
2023-04-24,12
2023-04-25,9
2023-04-26,18
2023-04-27,16
2023-04-28,11
2023-04-29,2
2023-04-30,8
2023-05-01,14
2023-05-02,10
2023-05-03,11
2023-05-04,11
2023-05-05,17
2023-05-06,4
2023-05-07,10
2023-05-08,13
2023-05-09,7
2023-05-10,14
2023-05-11,7
2023-05-12,6
2023-05-13,3
2023-05-14,7
2023-05-15,11
2023-05-16,10
2023-05-17,10
2023-05-18,13
2023-05-19,13
2023-05-20,6
2023-05-21,5
2023-05-22,12
2023-05-23,7
2023-05-24,3
2023-05-25,16
2023-05-26,4
2023-05-27,3
2023-05-28,1
2023-05-29,8
2023-05-30,8
