date,cases
2023-01-01,18
2023-01-02,26
2023-01-03,45
2023-01-04,34
2023-01-05,54
2023-01-06,43
2023-01-07,21
2023-01-08,19
2023-01-09,38
2023-01-10,32
2023-01-11,42
2023-01-12,33
2023-01-13,32
2023-01-14,17
2023-01-15,28
2023-01-16,48
2023-01-17,39
2023-01-18,40
2023-01-19,30
2023-01-20,28
2023-01-21,24
2023-01-22,16
2023-01-23,45
2023-01-24,52
2023-01-25,36
2023-01-26,47
2023-01-27,36
2023-01-28,26
2023-01-29,18
2023-01-30,38
2023-01-31,38
2023-02-01,36
2023-02-02,41
2023-02-03,40
2023-02-04,13
2023-02-05,20
2023-02-06,51
2023-02-07,35
2023-02-08,52
2023-02-09,45
2023-02-10,54
2023-02-11,23
2023-02-12,35
2023-02-13,65
2023-02-14,63
2023-02-15,72
2023-02-16,68
2023-02-17,73
2023-02-18,46
2023-02-19,39
2023-02-20,81
2023-02-21,90
2023-02-22,102
2023-02-23,109
2023-02-24,93
2023-02-25,64
2023-02-26,62
2023-02-27,126
2023-02-28,143
2023-03-01,182
2023-03-02,167
2023-03-03,157
2023-03-04,88
2023-03-05,71
2023-03-06,185
2023-03-07,214
2023-03-08,254
2023-03-09,238
2023-03-10,282
2023-03-11,130
2023-03-12,140
2023-03-13,322
2023-03-14,361
2023-03-15,355
2023-03-16,364
2023-03-17,412
2023-03-18,223
2023-03-19,242
2023-03-20,459
2023-03-21,448
2023-03-22,482
2023-03-23,507
2023-03-24,528
2023-03-25,228
2023-03-26,222
2023-03-27,404
2023-03-28,356
2023-03-29,325
2023-03-30,268
2023-03-31,232
2023-04-01,108
2023-04-02,87
2023-04-03,142
2023-04-04,142
2023-04-05,122
2023-04-06,101
2023-04-07,81
2023-04-08,39
2023-04-09,34
2023-04-10,62
2023-04-11,66
2023-04-12,64
2023-04-13,41
2023-04-14,24
2023-04-15,19
2023-04-16,13
2023-04-17,26
2023-04-18,12
2023-04-19,31
2023-04-20,12
2023-04-21,14
2023-04-22,4
2023-04-23,3
2023-04-24,10
2023-04-25,6
2023-04-26,8
2023-04-27,6
2023-04-28,7
2023-04-29,2
2023-04-30,1
2023-05-01,5
2023-05-02,4
2023-05-03,4
2023-05-04,3
2023-05-05,4
2023-05-06,2
2023-05-07,1
2023-05-08,5
2023-05-09,1
2023-05-10,1
2023-05-11,2
2023-05-12,4
2023-05-13,0
2023-05-14,0
2023-05-15,0
2023-05-16,0
2023-05-17,2
2023-05-18,0
2023-05-19,1
2023-05-20,1
2023-05-21,1
2023-05-22,0
2023-05-23,0
2023-05-24,0
2023-05-25,0
2023-05-26,0
2023-05-27,0
2023-05-28,0
2023-05-29,0
2023-05-30,0
