date,hospitalisations
2023-01-01,4
2023-01-02,8
2023-01-03,7
2023-01-04,11
2023-01-05,8
2023-01-06,9
2023-01-07,3
2023-01-08,1
2023-01-09,11
2023-01-10,6
2023-01-11,10
2023-01-12,7
2023-01-13,6
2023-01-14,6
2023-01-15,2
2023-01-16,4
2023-01-17,5
2023-01-18,8
2023-01-19,4
2023-01-20,6
2023-01-21,4
2023-01-22,2
2023-01-23,7
2023-01-24,1
2023-01-25,6
2023-01-26,1
2023-01-27,4
2023-01-28,0
2023-01-29,4
2023-01-30,3
2023-01-31,2
2023-02-01,0
2023-02-02,1
2023-02-03,3
2023-02-04,1
2023-02-05,0
2023-02-06,1
2023-02-07,3
2023-02-08,3
2023-02-09,6
2023-02-10,7
2023-02-11,3
2023-02-12,4
2023-02-13,7
2023-02-14,7
2023-02-15,10
2023-02-16,12
2023-02-17,14
2023-02-18,5
2023-02-19,6
2023-02-20,14
2023-02-21,16
2023-02-22,11
2023-02-23,18
2023-02-24,20
2023-02-25,6
2023-02-26,13
2023-02-27,24
2023-02-28,20
2023-03-01,27
2023-03-02,37
2023-03-03,55
2023-03-04,25
2023-03-05,25
2023-03-06,52
2023-03-07,86
2023-03-08,83
2023-03-09,92
2023-03-10,117
2023-03-11,53
2023-03-12,63
2023-03-13,145
2023-03-14,148
2023-03-15,154
2023-03-16,191
2023-03-17,188
2023-03-18,110
2023-03-19,122
2023-03-20,265
2023-03-21,311
2023-03-22,290
2023-03-23,315
2023-03-24,345
2023-03-25,174
2023-03-26,168
2023-03-27,403
2023-03-28,431
2023-03-29,398
2023-03-30,460
2023-03-31,447
2023-04-01,243
2023-04-02,265
2023-04-03,546
2023-04-04,576
2023-04-05,539
2023-04-06,530
2023-04-07,567
2023-04-08,293
2023-04-09,314
2023-04-10,589
2023-04-11,588
2023-04-12,505
2023-04-13,599
2023-04-14,593
2023-04-15,284
2023-04-16,260
2023-04-17,514
2023-04-18,528
2023-04-19,494
2023-04-20,472
2023-04-21,454
2023-04-22,234
2023-04-23,219
2023-04-24,384
2023-04-25,387
2023-04-26,357
2023-04-27,337
2023-04-28,308
2023-04-29,138
2023-04-30,134
2023-05-01,264
2023-05-02,243
2023-05-03,234
2023-05-04,219
2023-05-05,173
2023-05-06,97
2023-05-07,85
2023-05-08,163
2023-05-09,155
2023-05-10,148
2023-05-11,132
2023-05-12,113
2023-05-13,53
2023-05-14,50
2023-05-15,96
2023-05-16,95
2023-05-17,100
2023-05-18,96
2023-05-19,78
2023-05-20,32
2023-05-21,29
2023-05-22,59
2023-05-23,57
2023-05-24,42
2023-05-25,35
2023-05-26,37
2023-05-27,20
2023-05-28,16
2023-05-29,31
2023-05-30,27
