date,hospitalisations
2023-01-01,1
2023-01-02,1
2023-01-03,4
2023-01-04,4
2023-01-05,4
2023-01-06,5
2023-01-07,0
2023-01-08,4
2023-01-09,4
2023-01-10,2
2023-01-11,3
2023-01-12,5
2023-01-13,6
2023-01-14,0
2023-01-15,1
2023-01-16,2
2023-01-17,3
2023-01-18,3
2023-01-19,7
2023-01-20,4
2023-01-21,2
2023-01-22,1
2023-01-23,6
2023-01-24,4
2023-01-25,2
2023-01-26,3
2023-01-27,0
2023-01-28,1
2023-01-29,0
2023-01-30,1
2023-01-31,3
2023-02-01,4
2023-02-02,4
2023-02-03,2
2023-02-04,0
2023-02-05,3
2023-02-06,1
2023-02-07,1
2023-02-08,3
2023-02-09,4
2023-02-10,4
2023-02-11,3
2023-02-12,2
2023-02-13,2
2023-02-14,6
2023-02-15,2
2023-02-16,3
2023-02-17,2
2023-02-18,1
2023-02-19,0
2023-02-20,4
2023-02-21,4
2023-02-22,4
2023-02-23,5
2023-02-24,5
2023-02-25,1
2023-02-26,0
2023-02-27,3
2023-02-28,5
2023-03-01,2
2023-03-02,7
2023-03-03,8
2023-03-04,3
2023-03-05,1
2023-03-06,9
2023-03-07,11
2023-03-08,10
2023-03-09,12
2023-03-10,8
2023-03-11,5
2023-03-12,4
2023-03-13,10
2023-03-14,7
2023-03-15,3
2023-03-16,10
2023-03-17,8
2023-03-18,1
2023-03-19,2
2023-03-20,9
2023-03-21,9
2023-03-22,11
2023-03-23,6
2023-03-24,23
2023-03-25,6
2023-03-26,7
2023-03-27,16
2023-03-28,11
2023-03-29,16
2023-03-30,11
2023-03-31,19
2023-04-01,8
2023-04-02,6
2023-04-03,19
2023-04-04,14
2023-04-05,12
2023-04-06,18
2023-04-07,18
2023-04-08,7
2023-04-09,4
2023-04-10,17
2023-04-11,16
2023-04-12,19
2023-04-13,19
2023-04-14,20
2023-04-15,9
2023-04-16,12
2023-04-17,23
2023-04-18,12
2023-04-19,24
2023-04-20,17
2023-04-21,18
2023-04-22,8
2023-04-23,10
2023-04-24,14
2023-04-25,19
2023-04-26,10
2023-04-27,10
2023-04-28,16
2023-04-29,6
2023-04-30,7
2023-05-01,12
2023-05-02,10
2023-05-03,23
2023-05-04,13
2023-05-05,11
2023-05-06,6
2023-05-07,8
2023-05-08,14
2023-05-09,5
2023-05-10,9
2023-05-11,15
2023-05-12,11
2023-05-13,5
2023-05-14,4
2023-05-15,15
2023-05-16,7
2023-05-17,9
2023-05-18,15
2023-05-19,6
2023-05-20,10
2023-05-21,4
2023-05-22,11
2023-05-23,9
2023-05-24,6
2023-05-25,14
2023-05-26,12
2023-05-27,4
2023-05-28,4
2023-05-29,6
2023-05-30,8
