date,cases
2023-01-01,17
2023-01-02,22
2023-01-03,34
2023-01-04,47
2023-01-05,40
2023-01-06,36
2023-01-07,18
2023-01-08,25
2023-01-09,49
2023-01-10,61
2023-01-11,51
2023-01-12,60
2023-01-13,74
2023-01-14,35
2023-01-15,34
2023-01-16,76
2023-01-17,84
2023-01-18,52
2023-01-19,96
2023-01-20,95
2023-01-21,59
2023-01-22,62
2023-01-23,123
2023-01-24,116
2023-01-25,133
2023-01-26,146
2023-01-27,142
2023-01-28,80
2023-01-29,83
2023-01-30,185
2023-01-31,165
2023-02-01,179
2023-02-02,202
2023-02-03,204
2023-02-04,100
2023-02-05,110
2023-02-06,203
2023-02-07,231
2023-02-08,222
2023-02-09,208
2023-02-10,214
2023-02-11,106
2023-02-12,96
2023-02-13,191
2023-02-14,171
2023-02-15,190
2023-02-16,173
2023-02-17,158
2023-02-18,68
2023-02-19,67
2023-02-20,121
2023-02-21,102
2023-02-22,103
2023-02-23,77
2023-02-24,108
2023-02-25,29
2023-02-26,38
2023-02-27,56
2023-02-28,66
2023-03-01,59
2023-03-02,37
2023-03-03,47
2023-03-04,27
2023-03-05,20
2023-03-06,39
2023-03-07,41
2023-03-08,40
2023-03-09,27
2023-03-10,38
2023-03-11,18
2023-03-12,26
2023-03-13,36
2023-03-14,37
2023-03-15,44
2023-03-16,43
2023-03-17,38
2023-03-18,22
2023-03-19,19
2023-03-20,45
2023-03-21,58
2023-03-22,57
2023-03-23,58
2023-03-24,49
2023-03-25,21
2023-03-26,23
2023-03-27,58
2023-03-28,52
2023-03-29,69
2023-03-30,59
2023-03-31,73
2023-04-01,32
2023-04-02,45
2023-04-03,75
2023-04-04,65
2023-04-05,45
2023-04-06,60
2023-04-07,78
2023-04-08,38
2023-04-09,29
2023-04-10,48
2023-04-11,53
2023-04-12,56
2023-04-13,45
2023-04-14,39
2023-04-15,24
2023-04-16,19
2023-04-17,44
2023-04-18,34
2023-04-19,32
2023-04-20,25
2023-04-21,28
2023-04-22,11
2023-04-23,13
2023-04-24,23
2023-04-25,18
2023-04-26,26
2023-04-27,17
2023-04-28,23
2023-04-29,7
2023-04-30,6
2023-05-01,8
2023-05-02,11
2023-05-03,12
2023-05-04,12
2023-05-05,9
2023-05-06,5
2023-05-07,3
2023-05-08,16
2023-05-09,10
2023-05-10,13
2023-05-11,10
2023-05-12,10
2023-05-13,6
2023-05-14,8
2023-05-15,15
2023-05-16,24
2023-05-17,28
2023-05-18,24
2023-05-19,23
2023-05-20,14
2023-05-21,14
2023-05-22,32
2023-05-23,39
2023-05-24,24
2023-05-25,51
2023-05-26,55
2023-05-27,22
2023-05-28,30
2023-05-29,49
2023-05-30,61
