date,cases
2023-01-01,6
2023-01-02,28
2023-01-03,34
2023-01-04,34
2023-01-05,25
2023-01-06,42
2023-01-07,10
2023-01-08,5
2023-01-09,30
2023-01-10,30
2023-01-11,29
2023-01-12,27
2023-01-13,21
2023-01-14,6
2023-01-15,8
2023-01-16,28
2023-01-17,25
2023-01-18,37
2023-01-19,35
2023-01-20,28
2023-01-21,9
2023-01-22,8
2023-01-23,32
2023-01-24,24
2023-01-25,21
2023-01-26,24
2023-01-27,32
2023-01-28,4
2023-01-29,8
2023-01-30,28
2023-01-31,42
2023-02-01,37
2023-02-02,34
2023-02-03,27
2023-02-04,7
2023-02-05,16
2023-02-06,42
2023-02-07,34
2023-02-08,39
2023-02-09,38
2023-02-10,47
2023-02-11,7
2023-02-12,12
2023-02-13,43
2023-02-14,44
2023-02-15,41
2023-02-16,65
2023-02-17,57
2023-02-18,16
2023-02-19,13
2023-02-20,67
2023-02-21,80
2023-02-22,75
2023-02-23,60
2023-02-24,83
2023-02-25,22
2023-02-26,23
2023-02-27,92
2023-02-28,91
2023-03-01,103
2023-03-02,110
2023-03-03,127
2023-03-04,37
2023-03-05,26
2023-03-06,143
2023-03-07,133
2023-03-08,184
2023-03-09,173
2023-03-10,189
2023-03-11,46
2023-03-12,42
2023-03-13,176
2023-03-14,192
2023-03-15,209
2023-03-16,167
2023-03-17,216
2023-03-18,59
2023-03-19,54
2023-03-20,210
2023-03-21,212
2023-03-22,218
2023-03-23,209
2023-03-24,205
2023-03-25,49
2023-03-26,48
2023-03-27,205
2023-03-28,198
2023-03-29,213
2023-03-30,215
2023-03-31,197
2023-04-01,46
2023-04-02,67
2023-04-03,181
2023-04-04,156
2023-04-05,186
2023-04-06,162
2023-04-07,163
2023-04-08,33
2023-04-09,43
2023-04-10,160
2023-04-11,157
2023-04-12,151
2023-04-13,128
2023-04-14,143
2023-04-15,34
2023-04-16,22
2023-04-17,105
2023-04-18,123
2023-04-19,83
2023-04-20,106
2023-04-21,99
2023-04-22,15
2023-04-23,19
2023-04-24,90
2023-04-25,94
2023-04-26,62
2023-04-27,66
2023-04-28,67
2023-04-29,17
2023-04-30,20
2023-05-01,69
2023-05-02,65
2023-05-03,63
2023-05-04,78
2023-05-05,59
2023-05-06,16
2023-05-07,16
2023-05-08,62
2023-05-09,46
2023-05-10,52
2023-05-11,43
2023-05-12,55
2023-05-13,14
2023-05-14,15
2023-05-15,48
2023-05-16,38
2023-05-17,46
2023-05-18,40
2023-05-19,42
2023-05-20,10
2023-05-21,7
2023-05-22,51
2023-05-23,42
2023-05-24,44
2023-05-25,37
2023-05-26,50
2023-05-27,8
2023-05-28,8
2023-05-29,42
2023-05-30,37
