date,hospitalisations
2023-01-01,4
2023-01-02,11
2023-01-03,10
2023-01-04,9
2023-01-05,6
2023-01-06,10
2023-01-07,1
2023-01-08,1
2023-01-09,5
2023-01-10,3
2023-01-11,5
2023-01-12,8
2023-01-13,6
2023-01-14,2
2023-01-15,3
2023-01-16,4
2023-01-17,4
2023-01-18,6
2023-01-19,6
2023-01-20,5
2023-01-21,2
2023-01-22,3
2023-01-23,8
2023-01-24,6
2023-01-25,4
2023-01-26,6
2023-01-27,6
2023-01-28,0
2023-01-29,2
2023-01-30,2
2023-01-31,5
2023-02-01,2
2023-02-02,7
2023-02-03,5
2023-02-04,3
2023-02-05,1
2023-02-06,7
2023-02-07,5
2023-02-08,1
2023-02-09,7
2023-02-10,5
2023-02-11,4
2023-02-12,2
2023-02-13,5
2023-02-14,5
2023-02-15,6
2023-02-16,7
2023-02-17,2
2023-02-18,5
2023-02-19,5
2023-02-20,5
2023-02-21,11
2023-02-22,13
2023-02-23,12
2023-02-24,16
2023-02-25,6
2023-02-26,1
2023-02-27,12
2023-02-28,8
2023-03-01,13
2023-03-02,9
2023-03-03,18
2023-03-04,3
2023-03-05,12
2023-03-06,10
2023-03-07,10
2023-03-08,17
2023-03-09,12
2023-03-10,21
2023-03-11,12
2023-03-12,8
2023-03-13,11
2023-03-14,16
2023-03-15,18
2023-03-16,18
2023-03-17,18
2023-03-18,8
2023-03-19,17
2023-03-20,21
2023-03-21,34
2023-03-22,31
2023-03-23,25
2023-03-24,27
2023-03-25,16
2023-03-26,15
2023-03-27,18
2023-03-28,18
2023-03-29,14
2023-03-30,18
2023-03-31,26
2023-04-01,8
2023-04-02,6
2023-04-03,10
2023-04-04,10
2023-04-05,7
2023-04-06,5
2023-04-07,12
2023-04-08,1
2023-04-09,5
2023-04-10,7
2023-04-11,2
2023-04-12,8
2023-04-13,5
2023-04-14,5
2023-04-15,1
2023-04-16,2
2023-04-17,3
2023-04-18,6
2023-04-19,3
2023-04-20,3
2023-04-21,0
2023-04-22,0
2023-04-23,0
2023-04-24,7
2023-04-25,4
2023-04-26,2
2023-04-27,0
2023-04-28,1
2023-04-29,2
2023-04-30,0
2023-05-01,0
2023-05-02,2
2023-05-03,0
2023-05-04,1
2023-05-05,1
2023-05-06,0
2023-05-07,0
2023-05-08,1
2023-05-09,0
2023-05-10,0
2023-05-11,0
2023-05-12,0
2023-05-13,0
2023-05-14,0
2023-05-15,0
2023-05-16,0
2023-05-17,0
2023-05-18,0
2023-05-19,0
2023-05-20,0
2023-05-21,0
2023-05-22,1
2023-05-23,1
2023-05-24,0
2023-05-25,0
2023-05-26,0
2023-05-27,0
2023-05-28,0
2023-05-29,0
2023-05-30,0
