date,cases
2023-01-01,28
2023-01-02,44
2023-01-03,43
2023-01-04,45
2023-01-05,53
2023-01-06,65
2023-01-07,11
2023-01-08,31
2023-01-09,39
2023-01-10,46
2023-01-11,39
2023-01-12,40
2023-01-13,40
2023-01-14,25
2023-01-15,27
2023-01-16,35
2023-01-17,46
2023-01-18,29
2023-01-19,42
2023-01-20,40
2023-01-21,20
2023-01-22,20
2023-01-23,44
2023-01-24,53
2023-01-25,61
2023-01-26,35
2023-01-27,50
2023-01-28,21
2023-01-29,38
2023-01-30,52
2023-01-31,60
2023-02-01,69
2023-02-02,60
2023-02-03,67
2023-02-04,33
2023-02-05,41
2023-02-06,64
2023-02-07,90
2023-02-08,62
2023-02-09,86
2023-02-10,110
2023-02-11,51
2023-02-12,53
2023-02-13,107
2023-02-14,101
2023-02-15,135
2023-02-16,126
2023-02-17,137
2023-02-18,71
2023-02-19,82
2023-02-20,164
2023-02-21,177
2023-02-22,194
2023-02-23,203
2023-02-24,216
2023-02-25,113
2023-02-26,125
2023-02-27,254
2023-02-28,275
2023-03-01,264
2023-03-02,317
2023-03-03,322
2023-03-04,165
2023-03-05,167
2023-03-06,368
2023-03-07,357
2023-03-08,373
2023-03-09,405
2023-03-10,396
2023-03-11,232
2023-03-12,249
2023-03-13,499
2023-03-14,470
2023-03-15,584
2023-03-16,560
2023-03-17,566
2023-03-18,290
2023-03-19,294
2023-03-20,550
2023-03-21,465
2023-03-22,369
2023-03-23,321
2023-03-24,298
2023-03-25,138
2023-03-26,102
2023-03-27,194
2023-03-28,179
2023-03-29,187
2023-03-30,140
2023-03-31,114
2023-04-01,57
2023-04-02,49
2023-04-03,79
2023-04-04,75
2023-04-05,68
2023-04-06,55
2023-04-07,62
2023-04-08,27
2023-04-09,27
2023-04-10,48
2023-04-11,38
2023-04-12,25
2023-04-13,24
2023-04-14,23
2023-04-15,6
2023-04-16,9
2023-04-17,17
2023-04-18,13
2023-04-19,15
2023-04-20,10
2023-04-21,11
2023-04-22,3
2023-04-23,7
2023-04-24,7
2023-04-25,1
2023-04-26,7
2023-04-27,3
2023-04-28,7
2023-04-29,3
2023-04-30,1
2023-05-01,3
2023-05-02,4
2023-05-03,7
2023-05-04,1
2023-05-05,1
2023-05-06,3
2023-05-07,0
2023-05-08,6
2023-05-09,2
2023-05-10,4
2023-05-11,3
2023-05-12,2
2023-05-13,1
2023-05-14,0
2023-05-15,0
2023-05-16,3
2023-05-17,1
2023-05-18,0
2023-05-19,1
2023-05-20,1
2023-05-21,1
2023-05-22,0
2023-05-23,1
2023-05-24,0
2023-05-25,0
2023-05-26,0
2023-05-27,0
2023-05-28,0
2023-05-29,0
2023-05-30,0
