date,hospitalisations
2023-01-01,0
2023-01-02,3
2023-01-03,3
2023-01-04,2
2023-01-05,9
2023-01-06,2
2023-01-07,0
2023-01-08,1
2023-01-09,2
2023-01-10,1
2023-01-11,2
2023-01-12,4
2023-01-13,1
2023-01-14,0
2023-01-15,2
2023-01-16,1
2023-01-17,1
2023-01-18,2
2023-01-19,3
2023-01-20,3
2023-01-21,0
2023-01-22,0
2023-01-23,6
2023-01-24,4
2023-01-25,3
2023-01-26,5
2023-01-27,5
2023-01-28,2
2023-01-29,1
2023-01-30,5
2023-01-31,2
2023-02-01,1
2023-02-02,1
2023-02-03,2
2023-02-04,0
2023-02-05,0
2023-02-06,2
2023-02-07,1
2023-02-08,2
2023-02-09,3
2023-02-10,3
2023-02-11,1
2023-02-12,0
2023-02-13,3
2023-02-14,6
2023-02-15,2
2023-02-16,2
2023-02-17,1
2023-02-18,0
2023-02-19,0
2023-02-20,6
2023-02-21,1
2023-02-22,2
2023-02-23,3
2023-02-24,6
2023-02-25,3
2023-02-26,2
2023-02-27,2
2023-02-28,8
2023-03-01,3
2023-03-02,8
2023-03-03,7
2023-03-04,2
2023-03-05,1
2023-03-06,10
2023-03-07,5
2023-03-08,7
2023-03-09,7
2023-03-10,8
2023-03-11,1
2023-03-12,0
2023-03-13,13
2023-03-14,7
2023-03-15,4
2023-03-16,8
2023-03-17,9
2023-03-18,2
2023-03-19,2
2023-03-20,7
2023-03-21,10
2023-03-22,15
2023-03-23,14
2023-03-24,10
2023-03-25,4
2023-03-26,2
2023-03-27,11
2023-03-28,10
2023-03-29,9
2023-03-30,10
2023-03-31,12
2023-04-01,4
2023-04-02,5
2023-04-03,18
2023-04-04,16
2023-04-05,20
2023-04-06,19
2023-04-07,17
2023-04-08,4
2023-04-09,7
2023-04-10,14
2023-04-11,14
2023-04-12,20
2023-04-13,24
2023-04-14,27
2023-04-15,5
2023-04-16,5
2023-04-17,12
2023-04-18,16
2023-04-19,16
2023-04-20,11
2023-04-21,16
2023-04-22,4
2023-04-23,3
2023-04-24,20
2023-04-25,11
2023-04-26,15
2023-04-27,20
2023-04-28,12
2023-04-29,4
2023-04-30,5
2023-05-01,13
2023-05-02,18
2023-05-03,12
2023-05-04,16
2023-05-05,13
2023-05-06,2
2023-05-07,3
2023-05-08,14
2023-05-09,16
2023-05-10,9
2023-05-11,8
2023-05-12,10
2023-05-13,0
2023-05-14,4
2023-05-15,16
2023-05-16,12
2023-05-17,19
2023-05-18,14
2023-05-19,11
2023-05-20,2
2023-05-21,2
2023-05-22,9
2023-05-23,7
2023-05-24,10
2023-05-25,10
2023-05-26,10
2023-05-27,1
2023-05-28,3
2023-05-29,7
2023-05-30,4
