day,E_cases,E_hospitalisations,E_deaths
1,24.037066834932954,4.133845360254093,0.6857752154967391
2,47.121402874227726,8.018043716267025,1.5112020632145262
3,45.895442165986886,7.763402467417149,1.6222185329068333
4,44.129752005401706,7.507189964761764,1.704160519825135
5,42.62321609958466,7.2486500809976855,1.7585489079450713
6,42.67122868830388,6.979796355460057,1.7881723513895007
7,22.19253611240921,3.347818579949577,0.8982406613169963
8,23.00073990676259,3.2082642737201286,0.893557302014322
9,45.653567505948686,6.188417526131546,1.7635539712089132
10,44.61398613848875,6.044165884824684,1.7288883504442139
11,44.488353690523645,5.962787423445504,1.6857094144958347
12,44.64880113107702,5.889346092422316,1.613821034824491
13,45.30206594079199,5.795615623377039,1.5441810574548254
14,23.362876844085253,2.844712572691396,0.7386659010561822
15,24.284813422447716,2.7946047908693274,0.7071080418770684
16,50.06956547005545,5.514474054187672,1.3558067185647351
17,50.71025911447815,5.480358736584329,1.3027055785919759
18,51.209804650107145,5.486881305174075,1.254983239328958
19,52.075579014275604,5.514293718867676,1.2123080325638154
20,52.89524247391228,5.538220377943483,1.1742286260452224
21,26.728401382380884,2.7746933291942466,0.5702157965554653
22,27.20425795762542,2.7754782460598095,0.5554209188556755
23,55.74361395474272,5.545021624936333,1.085530621752567
24,56.89892016044776,5.533811972692647,1.0645166907843224
25,58.323818366255985,5.525185094269566,1.0476067125330226
26,60.36453708235213,5.524742659234837,1.0343613130308398
27,62.46600122086531,5.533409343475812,1.0241677200680326
28,32.018380904442644,2.7776899512562014,0.508179627135345
29,32.83652752636227,2.797871175803157,0.5051678883194654
30,66.98213245188985,5.64987243870782,1.0056504319375799
31,68.09620546110426,5.707633989386807,1.0020462766530127
32,69.58936018327859,5.7610240531887085,1.0005840859268402
33,70.93305145654539,5.803581892116693,0.9996744212376704
34,72.23086198856339,5.835036977643644,0.998189009425342
35,37.4367644963098,2.92973117723205,0.49859837753559244
36,39.763449907855694,2.939498206607845,0.4989917330214974
37,85.06915641352738,5.9028128895268726,1.0036725450430448
38,90.98595888721327,5.95623312883106,1.0096840087374659
39,96.85008362853173,6.065657396128254,1.014114593131253
40,101.561035459361,6.239671533796941,1.0217639976243924
41,105.69228187647059,6.46853606399967,1.0281151869736769
42,54.92270749181987,3.3637985256065117,0.5173860272555861
43,56.77959254744678,3.4933827397346358,0.5211037901091389
44,117.90190076111827,7.22738462247999,1.0514697783860556
45,122.85628024460769,7.4427323441527085,1.0648199391956188
46,128.50762445556884,7.635390331604618,1.0813512504642302
47,135.28950388880207,7.817354538469884,1.1024276238390343
48,141.80872999203436,8.003035973153679,1.1288908378696105
49,74.03853602816746,4.1033267812984375,0.5803445133220848
50,78.39772386024201,4.2174811689007035,0.5978903626257638
51,168.41022040840815,8.681751781352647,1.233676151633786
52,180.60588364821152,8.94884744464238,1.2748899707988295
53,192.10793163319025,9.260461154860172,1.3168362930095663
54,203.28124758701563,9.63907534292512,1.3602262860474585
55,212.19648165441518,10.07944993232162,1.4048328392748022
56,110.95254538518162,5.278605337614594,0.7264350174671387
57,118.08340463673078,5.519560741984204,0.7509533753148762
58,253.2219011880234,11.500507056228189,1.5557063142826137
59,267.33916804377856,11.958271909652563,1.6142281267731313
60,278.22167205041507,12.459265649260239,1.6777875229265755
61,289.19902118250803,13.018936217319196,1.748977092942643
62,301.5690038958966,13.599494490287029,1.8273125876105727
63,157.7679975554756,7.078964011924281,0.955935014793019
64,166.58830156935267,7.343120070628555,1.0009083891627928
65,352.8539117094952,15.20500087376921,2.0990357494942957
66,374.0315416800327,15.751576280539814,2.2025051655785632
67,394.7906902819317,16.36512796222475,2.3119968833542726
68,412.7832630953746,17.06762289208687,2.428839926731411
69,429.8213808473717,17.857394104197283,2.550852009314392
70,224.1074123978808,9.352545973953061,1.3383169587660733
71,235.6067976219959,9.786047468564101,1.4043759210338667
72,498.06996228875363,20.443111217650568,2.9442055391252153
73,523.8321374264452,21.344193954167345,3.0866470562136024
74,546.0253528839324,22.328919985579986,3.2369769940631876
75,567.0233585513332,23.43003082986753,3.395346699888954
76,588.5461638637398,24.62896994921569,3.564452787434003
77,300.9509572969974,12.941888163514516,1.8722371254177337
78,294.50846269946544,13.585682025588172,1.9661560252900758
79,538.8074572256949,28.458968773004667,4.130392634719889
80,461.3878593232902,29.596476936139993,4.339545882352071
81,384.43805856080127,30.260034247249276,4.562601113816511
82,326.9728920122666,30.076865582203055,4.795044634789847
83,288.1231595849898,28.883331652205776,5.043374450278677
84,129.68466602911144,13.437154363510535,2.6488601833857057
85,116.84342975736831,12.23925205353851,2.776017514058696
86,207.67028331662829,22.101872253806192,5.792526790447405
87,181.61785725085363,19.969411795842138,6.00490838625736
88,157.5260996230737,18.12121724175685,6.161761604622256
89,136.7264895737879,16.494293966339015,6.24172935901625
90,119.43195015239704,15.011934082570825,6.230273623407121
91,52.489396360934414,6.816314148052502,3.063865602250689
92,46.57863007272842,6.176412848333317,2.967634455104008
93,82.79391231138786,11.185991628844924,5.6744805596334995
94,72.96550381013205,10.144815533115262,5.359341409747064
95,63.993894352445174,9.231590124076106,5.009634734556658
96,55.83425457596914,8.430950910920712,4.64408308256223
97,48.757281181839105,7.717048777686424,4.270464978762723
98,21.683508748874868,3.5334591990225555,1.9509624689504694
99,19.578073563873005,3.233297616208065,1.7707752682698075
100,35.159084536774245,5.916273656627146,3.196484243675052
101,31.292510600128935,5.426277247399337,2.8731676096043923
102,27.741956397981205,4.999999030229409,2.5732726769307495
103,24.521667317934366,4.626301458448441,2.295942545027689
104,21.81375007120863,4.288880165110728,2.039260968023381
105,9.822422373945727,1.9877291022838692,0.9031561795335227
106,8.866203026100704,1.8404874064377545,0.803009584426036
107,15.952633243325577,3.407450338053792,1.4394103821120878
108,14.135575402146081,3.158336548349683,1.3018394999234302
109,12.462305948478733,2.9326986349363677,1.1758285123510033
110,11.106803375386042,2.7242568306551465,1.0571594078718918
111,9.936336711005131,2.525222047524552,0.9505573035421351
112,4.41485244310467,1.1664335318937862,0.4276212828927855
113,3.970269085971974,1.07480595842181,0.38556532336010996
114,7.090977463638664,1.9771552034464188,0.6976382711445944
115,6.291980836649277,1.8161120646699593,0.6329299658335735
116,5.604520046334258,1.6667669397550682,0.5745467593450491
117,5.032608035425911,1.5275011634829083,0.5222213641552432
118,4.636031397386552,1.396671926982742,0.47401435432041134
119,2.2121924915469027,0.6372418248186802,0.21560553716090503
120,2.103319601152954,0.5815874350546106,0.1954837649449358
121,3.8917335433924585,1.0668831853632366,0.35484702636428
122,3.530532035419919,0.9877736736383842,0.32291974623269204
123,3.2488959401974142,0.92220159493984,0.29294606982907107
124,3.0873601564079545,0.863176105091314,0.26625867955156807
125,2.8330223996877386,0.8060629755478412,0.2419697233788996
126,1.2192262991781875,0.37572796556387117,0.10939087124709838
127,1.0365744807945851,0.3502548482473358,0.098837689741414
128,1.7754958237532557,0.6497485240944894,0.17951915985872932
129,1.5583824826889507,0.5948259363659668,0.16310828894935284
130,1.4516125170976193,0.535672191709665,0.14842083249101495
131,1.325194340192643,0.47578018782911735,0.13561723875611129
132,1.1685766538952878,0.42007974360474143,0.12403294169197
133,0.5282699975634868,0.18589563637321604,0.05660162417781405
134,0.512351406707269,0.16517307083649851,0.05199848512827398
135,1.0219884907400962,0.2939845024483293,0.09503894916808484
136,0.9830972435458043,0.2628054356882324,0.08749426954369059
137,0.9081874392487989,0.23796044361285312,0.08000677429364021
138,0.7728382407608646,0.21912547828868734,0.07289050092369416
139,0.6134418116572571,0.20395569289163318,0.06602522003685384
140,0.2662621997538444,0.09464010982746687,0.03012432570445252
141,0.26956431526817226,0.08618583930472874,0.026947535075651306
142,0.5816257918203873,0.15319247677078185,0.04891620910823475
143,0.6076433698986462,0.13468225363741881,0.04402387570770431
144,0.5649464933032711,0.12020516896914211,0.03971327213410442
145,0.4474053974349697,0.11092864522710981,0.035862447176648785
146,0.30753042795849617,0.10516175373784509,0.03238831937831196
147,0.09649611393074947,0.04970682284282751,0.014471411218917922
148,0.06774046621150405,0.04535532581111401,0.013082178395403316
149,0.15685293260863212,0.07836777082533423,0.023685375179214454
150,0.24319291046700725,0.064061646993131,0.021489556209913524
