date,hospitalisations
2023-01-01,8
2023-01-02,13
2023-01-03,7
2023-01-04,12
2023-01-05,10
2023-01-06,3
2023-01-07,3
2023-01-08,6
2023-01-09,5
2023-01-10,11
2023-01-11,8
2023-01-12,15
2023-01-13,5
2023-01-14,2
2023-01-15,2
2023-01-16,6
2023-01-17,8
2023-01-18,6
2023-01-19,3
2023-01-20,3
2023-01-21,5
2023-01-22,5
2023-01-23,3
2023-01-24,5
2023-01-25,5
2023-01-26,3
2023-01-27,6
2023-01-28,1
2023-01-29,3
2023-01-30,9
2023-01-31,2
2023-02-01,4
2023-02-02,3
2023-02-03,3
2023-02-04,3
2023-02-05,4
2023-02-06,3
2023-02-07,8
2023-02-08,3
2023-02-09,5
2023-02-10,11
2023-02-11,6
2023-02-12,2
2023-02-13,5
2023-02-14,5
2023-02-15,3
2023-02-16,10
2023-02-17,5
2023-02-18,3
2023-02-19,1
2023-02-20,4
2023-02-21,6
2023-02-22,8
2023-02-23,7
2023-02-24,1
2023-02-25,6
2023-02-26,2
2023-02-27,13
2023-02-28,10
2023-03-01,6
2023-03-02,3
2023-03-03,9
2023-03-04,6
2023-03-05,10
2023-03-06,10
2023-03-07,8
2023-03-08,11
2023-03-09,17
2023-03-10,11
2023-03-11,10
2023-03-12,10
2023-03-13,15
2023-03-14,27
2023-03-15,10
2023-03-16,22
2023-03-17,9
2023-03-18,6
2023-03-19,3
2023-03-20,15
2023-03-21,19
2023-03-22,16
2023-03-23,9
2023-03-24,14
2023-03-25,10
2023-03-26,5
2023-03-27,28
2023-03-28,22
2023-03-29,29
2023-03-30,14
2023-03-31,6
2023-04-01,8
2023-04-02,17
2023-04-03,23
2023-04-04,24
2023-04-05,30
2023-04-06,12
2023-04-07,12
2023-04-08,9
2023-04-09,5
2023-04-10,14
2023-04-11,25
2023-04-12,20
2023-04-13,25
2023-04-14,10
2023-04-15,5
2023-04-16,8
2023-04-17,34
2023-04-18,7
2023-04-19,14
2023-04-20,9
2023-04-21,16
2023-04-22,6
2023-04-23,9
2023-04-24,24
2023-04-25,19
2023-04-26,21
2023-04-27,27
2023-04-28,14
2023-04-29,12
2023-04-30,4
2023-05-01,24
2023-05-02,6
2023-05-03,28
2023-05-04,16
2023-05-05,19
2023-05-06,15
2023-05-07,5
2023-05-08,9
2023-05-09,16
2023-05-10,17
2023-05-11,20
2023-05-12,12
2023-05-13,7
2023-05-14,3
2023-05-15,17
2023-05-16,18
2023-05-17,8
2023-05-18,6
2023-05-19,11
2023-05-20,7
2023-05-21,5
2023-05-22,13
2023-05-23,15
2023-05-24,9
2023-05-25,8
2023-05-26,8
2023-05-27,2
2023-05-28,2
2023-05-29,4
2023-05-30,11
