date,cases
2023-01-01,43
2023-01-02,51
2023-01-03,65
2023-01-04,71
2023-01-05,74
2023-01-06,69
2023-01-07,26
2023-01-08,27
2023-01-09,56
2023-01-10,53
2023-01-11,57
2023-01-12,60
2023-01-13,46
2023-01-14,27
2023-01-15,25
2023-01-16,48
2023-01-17,52
2023-01-18,55
2023-01-19,43
2023-01-20,52
2023-01-21,28
2023-01-22,13
2023-01-23,37
2023-01-24,48
2023-01-25,43
2023-01-26,45
2023-01-27,44
2023-01-28,17
2023-01-29,16
2023-01-30,65
2023-01-31,46
2023-02-01,47
2023-02-02,59
2023-02-03,82
2023-02-04,34
2023-02-05,31
2023-02-06,74
2023-02-07,91
2023-02-08,114
2023-02-09,109
2023-02-10,128
2023-02-11,67
2023-02-12,71
2023-02-13,162
2023-02-14,183
2023-02-15,211
2023-02-16,206
2023-02-17,224
2023-02-18,136
2023-02-19,149
2023-02-20,363
2023-02-21,409
2023-02-22,449
2023-02-23,508
2023-02-24,625
2023-02-25,362
2023-02-26,435
2023-02-27,998
2023-02-28,1150
2023-03-01,1321
2023-03-02,1518
2023-03-03,1766
2023-03-04,945
2023-03-05,1075
2023-03-06,2418
2023-03-07,2736
2023-03-08,3000
2023-03-09,3359
2023-03-10,3750
2023-03-11,1998
2023-03-12,2145
2023-03-13,4762
2023-03-14,5089
2023-03-15,5539
2023-03-16,5950
2023-03-17,6314
2023-03-18,3229
2023-03-19,3527
2023-03-20,7352
2023-03-21,7627
2023-03-22,7853
2023-03-23,8092
2023-03-24,8534
2023-03-25,4345
2023-03-26,4311
2023-03-27,8918
2023-03-28,8939
2023-03-29,9096
2023-03-30,8891
2023-03-31,8746
2023-04-01,4298
2023-04-02,4217
2023-04-03,8407
2023-04-04,8249
2023-04-05,8032
2023-04-06,7480
2023-04-07,7155
2023-04-08,3462
2023-04-09,3132
2023-04-10,5926
2023-04-11,5874
2023-04-12,5184
2023-04-13,5001
2023-04-14,4487
2023-04-15,2126
2023-04-16,1818
2023-04-17,3526
2023-04-18,3235
2023-04-19,2933
2023-04-20,2633
2023-04-21,2449
2023-04-22,1110
2023-04-23,1049
2023-04-24,1959
2023-04-25,1735
2023-04-26,1600
2023-04-27,1452
2023-04-28,1400
2023-04-29,652
2023-04-30,581
2023-05-01,1168
2023-05-02,1001
2023-05-03,1017
2023-05-04,956
2023-05-05,822
2023-05-06,388
2023-05-07,358
2023-05-08,646
2023-05-09,690
2023-05-10,610
2023-05-11,543
2023-05-12,554
2023-05-13,245
2023-05-14,245
2023-05-15,455
2023-05-16,409
2023-05-17,358
2023-05-18,359
2023-05-19,338
2023-05-20,168
2023-05-21,142
2023-05-22,265
2023-05-23,271
2023-05-24,220
2023-05-25,236
2023-05-26,208
2023-05-27,78
2023-05-28,74
2023-05-29,161
2023-05-30,162
