date,hospitalisations
2023-01-01,2
2023-01-02,5
2023-01-03,10
2023-01-04,14
2023-01-05,4
2023-01-06,5
2023-01-07,9
2023-01-08,3
2023-01-09,7
2023-01-10,11
2023-01-11,12
2023-01-12,8
2023-01-13,9
2023-01-14,2
2023-01-15,4
2023-01-16,5
2023-01-17,4
2023-01-18,5
2023-01-19,6
2023-01-20,3
2023-01-21,1
2023-01-22,4
2023-01-23,12
2023-01-24,9
2023-01-25,3
2023-01-26,4
2023-01-27,6
2023-01-28,3
2023-01-29,3
2023-01-30,0
2023-01-31,1
2023-02-01,7
2023-02-02,3
2023-02-03,4
2023-02-04,0
2023-02-05,1
2023-02-06,3
2023-02-07,5
2023-02-08,6
2023-02-09,2
2023-02-10,5
2023-02-11,1
2023-02-12,1
2023-02-13,6
2023-02-14,6
2023-02-15,12
2023-02-16,6
2023-02-17,11
2023-02-18,1
2023-02-19,9
2023-02-20,10
2023-02-21,20
2023-02-22,7
2023-02-23,11
2023-02-24,30
2023-02-25,5
2023-02-26,11
2023-02-27,27
2023-02-28,31
2023-03-01,39
2023-03-02,50
2023-03-03,47
2023-03-04,28
2023-03-05,26
2023-03-06,76
2023-03-07,77
2023-03-08,92
2023-03-09,108
2023-03-10,98
2023-03-11,64
2023-03-12,90
2023-03-13,167
2023-03-14,174
2023-03-15,202
2023-03-16,211
2023-03-17,224
2023-03-18,124
2023-03-19,133
2023-03-20,298
2023-03-21,319
2023-03-22,345
2023-03-23,361
2023-03-24,401
2023-03-25,205
2023-03-26,244
2023-03-27,433
2023-03-28,497
2023-03-29,516
2023-03-30,530
2023-03-31,556
2023-04-01,297
2023-04-02,271
2023-04-03,585
2023-04-04,603
2023-04-05,654
2023-04-06,631
2023-04-07,625
2023-04-08,352
2023-04-09,342
2023-04-10,700
2023-04-11,686
2023-04-12,689
2023-04-13,724
2023-04-14,686
2023-04-15,362
2023-04-16,341
2023-04-17,587
2023-04-18,598
2023-04-19,564
2023-04-20,576
2023-04-21,515
2023-04-22,245
2023-04-23,247
2023-04-24,477
2023-04-25,401
2023-04-26,419
2023-04-27,372
2023-04-28,370
2023-04-29,161
2023-04-30,133
2023-05-01,298
2023-05-02,273
2023-05-03,262
2023-05-04,267
2023-05-05,239
2023-05-06,112
2023-05-07,80
2023-05-08,216
2023-05-09,202
2023-05-10,167
2023-05-11,150
2023-05-12,135
2023-05-13,64
2023-05-14,69
2023-05-15,119
2023-05-16,126
2023-05-17,120
2023-05-18,94
2023-05-19,78
2023-05-20,42
2023-05-21,36
2023-05-22,67
2023-05-23,67
2023-05-24,40
2023-05-25,64
2023-05-26,52
2023-05-27,19
2023-05-28,18
2023-05-29,36
2023-05-30,31
