date,hospitalisations
2023-01-01,3
2023-01-02,10
2023-01-03,5
2023-01-04,1
2023-01-05,9
2023-01-06,10
2023-01-07,4
2023-01-08,6
2023-01-09,8
2023-01-10,6
2023-01-11,2
2023-01-12,7
2023-01-13,3
2023-01-14,6
2023-01-15,3
2023-01-16,8
2023-01-17,6
2023-01-18,1
2023-01-19,5
2023-01-20,10
2023-01-21,4
2023-01-22,2
2023-01-23,3
2023-01-24,5
2023-01-25,5
2023-01-26,4
2023-01-27,7
2023-01-28,5
2023-01-29,6
2023-01-30,7
2023-01-31,6
2023-02-01,5
2023-02-02,10
2023-02-03,5
2023-02-04,2
2023-02-05,2
2023-02-06,8
2023-02-07,19
2023-02-08,5
2023-02-09,10
2023-02-10,3
2023-02-11,0
2023-02-12,7
2023-02-13,11
2023-02-14,15
2023-02-15,10
2023-02-16,6
2023-02-17,19
2023-02-18,6
2023-02-19,3
2023-02-20,10
2023-02-21,3
2023-02-22,6
2023-02-23,7
2023-02-24,12
2023-02-25,5
2023-02-26,2
2023-02-27,6
2023-02-28,7
2023-03-01,21
2023-03-02,12
2023-03-03,24
2023-03-04,4
2023-03-05,5
2023-03-06,15
2023-03-07,13
2023-03-08,9
2023-03-09,15
2023-03-10,17
2023-03-11,10
2023-03-12,13
2023-03-13,7
2023-03-14,19
2023-03-15,4
2023-03-16,16
2023-03-17,15
2023-03-18,2
2023-03-19,4
2023-03-20,14
2023-03-21,21
2023-03-22,43
2023-03-23,30
2023-03-24,13
2023-03-25,13
2023-03-26,4
2023-03-27,26
2023-03-28,27
2023-03-29,22
2023-03-30,23
2023-03-31,7
2023-04-01,10
2023-04-02,7
2023-04-03,24
2023-04-04,27
2023-04-05,13
2023-04-06,22
2023-04-07,10
2023-04-08,7
2023-04-09,15
2023-04-10,15
2023-04-11,22
2023-04-12,28
2023-04-13,21
2023-04-14,22
2023-04-15,8
2023-04-16,21
2023-04-17,22
2023-04-18,13
2023-04-19,24
2023-04-20,31
2023-04-21,29
2023-04-22,12
2023-04-23,10
2023-04-24,17
2023-04-25,21
2023-04-26,20
2023-04-27,27
2023-04-28,23
2023-04-29,14
2023-04-30,9
2023-05-01,25
2023-05-02,17
2023-05-03,15
2023-05-04,20
2023-05-05,13
2023-05-06,16
2023-05-07,5
2023-05-08,10
2023-05-09,9
2023-05-10,5
2023-05-11,11
2023-05-12,19
2023-05-13,12
2023-05-14,11
2023-05-15,14
2023-05-16,15
2023-05-17,16
2023-05-18,11
2023-05-19,17
2023-05-20,7
2023-05-21,13
2023-05-22,18
2023-05-23,7
2023-05-24,13
2023-05-25,4
2023-05-26,14
2023-05-27,3
2023-05-28,3
2023-05-29,15
2023-05-30,7
