date,hospitalisations
2023-01-01,10
2023-01-02,5
2023-01-03,4
2023-01-04,5
2023-01-05,8
2023-01-06,3
2023-01-07,1
2023-01-08,5
2023-01-09,5
2023-01-10,3
2023-01-11,6
2023-01-12,7
2023-01-13,4
2023-01-14,4
2023-01-15,2
2023-01-16,6
2023-01-17,6
2023-01-18,6
2023-01-19,4
2023-01-20,5
2023-01-21,4
2023-01-22,0
2023-01-23,2
2023-01-24,4
2023-01-25,4
2023-01-26,6
2023-01-27,5
2023-01-28,2
2023-01-29,5
2023-01-30,3
2023-01-31,5
2023-02-01,5
2023-02-02,10
2023-02-03,6
2023-02-04,1
2023-02-05,3
2023-02-06,8
2023-02-07,5
2023-02-08,12
2023-02-09,5
2023-02-10,8
2023-02-11,4
2023-02-12,3
2023-02-13,8
2023-02-14,7
2023-02-15,10
2023-02-16,6
2023-02-17,10
2023-02-18,5
2023-02-19,3
2023-02-20,9
2023-02-21,13
2023-02-22,4
2023-02-23,15
2023-02-24,9
2023-02-25,4
2023-02-26,5
2023-02-27,16
2023-02-28,22
2023-03-01,7
2023-03-02,10
2023-03-03,14
2023-03-04,9
2023-03-05,8
2023-03-06,14
2023-03-07,18
2023-03-08,15
2023-03-09,23
2023-03-10,20
2023-03-11,6
2023-03-12,12
2023-03-13,17
2023-03-14,18
2023-03-15,11
2023-03-16,20
2023-03-17,14
2023-03-18,4
2023-03-19,5
2023-03-20,20
2023-03-21,23
2023-03-22,19
2023-03-23,25
2023-03-24,25
2023-03-25,11
2023-03-26,8
2023-03-27,23
2023-03-28,17
2023-03-29,21
2023-03-30,15
2023-03-31,23
2023-04-01,10
2023-04-02,8
2023-04-03,37
2023-04-04,24
2023-04-05,24
2023-04-06,21
2023-04-07,17
2023-04-08,11
2023-04-09,9
2023-04-10,20
2023-04-11,22
2023-04-12,24
2023-04-13,24
2023-04-14,30
2023-04-15,19
2023-04-16,13
2023-04-17,23
2023-04-18,24
2023-04-19,19
2023-04-20,17
2023-04-21,32
2023-04-22,8
2023-04-23,9
2023-04-24,26
2023-04-25,27
2023-04-26,24
2023-04-27,22
2023-04-28,18
2023-04-29,11
2023-04-30,7
2023-05-01,22
2023-05-02,25
2023-05-03,21
2023-05-04,20
2023-05-05,18
2023-05-06,12
2023-05-07,12
2023-05-08,19
2023-05-09,21
2023-05-10,20
2023-05-11,26
2023-05-12,24
2023-05-13,12
2023-05-14,8
2023-05-15,16
2023-05-16,25
2023-05-17,11
2023-05-18,12
2023-05-19,20
2023-05-20,7
2023-05-21,7
2023-05-22,10
2023-05-23,19
2023-05-24,20
2023-05-25,15
2023-05-26,13
2023-05-27,10
2023-05-28,6
2023-05-29,12
2023-05-30,8
