date,hospitalisations
2023-01-01,5
2023-01-02,11
2023-01-03,3
2023-01-04,7
2023-01-05,13
2023-01-06,10
2023-01-07,4
2023-01-08,3
2023-01-09,6
2023-01-10,6
2023-01-11,6
2023-01-12,9
2023-01-13,3
2023-01-14,6
2023-01-15,1
2023-01-16,4
2023-01-17,5
2023-01-18,6
2023-01-19,7
2023-01-20,3
2023-01-21,2
2023-01-22,2
2023-01-23,7
2023-01-24,7
2023-01-25,4
2023-01-26,3
2023-01-27,5
2023-01-28,0
2023-01-29,3
2023-01-30,3
2023-01-31,5
2023-02-01,4
2023-02-02,6
2023-02-03,1
2023-02-04,3
2023-02-05,2
2023-02-06,9
2023-02-07,5
2023-02-08,1
2023-02-09,5
2023-02-10,4
2023-02-11,5
2023-02-12,1
2023-02-13,5
2023-02-14,7
2023-02-15,3
2023-02-16,2
2023-02-17,7
2023-02-18,2
2023-02-19,7
2023-02-20,5
2023-02-21,12
2023-02-22,7
2023-02-23,6
2023-02-24,7
2023-02-25,3
2023-02-26,5
2023-02-27,8
2023-02-28,9
2023-03-01,7
2023-03-02,11
2023-03-03,8
2023-03-04,5
2023-03-05,5
2023-03-06,13
2023-03-07,6
2023-03-08,9
2023-03-09,13
2023-03-10,11
2023-03-11,11
2023-03-12,3
2023-03-13,16
2023-03-14,10
2023-03-15,15
2023-03-16,17
2023-03-17,21
2023-03-18,10
2023-03-19,8
2023-03-20,14
2023-03-21,10
2023-03-22,18
2023-03-23,14
2023-03-24,10
2023-03-25,12
2023-03-26,5
2023-03-27,20
2023-03-28,18
2023-03-29,16
2023-03-30,13
2023-03-31,22
2023-04-01,3
2023-04-02,9
2023-04-03,10
2023-04-04,17
2023-04-05,19
2023-04-06,8
2023-04-07,12
2023-04-08,4
2023-04-09,6
2023-04-10,16
2023-04-11,12
2023-04-12,13
2023-04-13,16
2023-04-14,18
2023-04-15,9
2023-04-16,7
2023-04-17,21
2023-04-18,13
2023-04-19,16
2023-04-20,18
2023-04-21,22
2023-04-22,13
2023-04-23,6
2023-04-24,19
2023-04-25,22
2023-04-26,19
2023-04-27,10
2023-04-28,16
2023-04-29,13
2023-04-30,9
2023-05-01,13
2023-05-02,15
2023-05-03,18
2023-05-04,12
2023-05-05,21
2023-05-06,3
2023-05-07,9
2023-05-08,11
2023-05-09,16
2023-05-10,16
2023-05-11,6
2023-05-12,13
2023-05-13,7
2023-05-14,9
2023-05-15,11
2023-05-16,8
2023-05-17,4
2023-05-18,6
2023-05-19,11
2023-05-20,10
2023-05-21,5
2023-05-22,12
2023-05-23,10
2023-05-24,6
2023-05-25,7
2023-05-26,4
2023-05-27,7
2023-05-28,4
2023-05-29,7
2023-05-30,7
