date,cases
2023-01-01,11
2023-01-02,26
2023-01-03,19
2023-01-04,32
2023-01-05,32
2023-01-06,23
2023-01-07,15
2023-01-08,11
2023-01-09,38
2023-01-10,20
2023-01-11,30
2023-01-12,30
2023-01-13,19
2023-01-14,15
2023-01-15,12
2023-01-16,28
2023-01-17,24
2023-01-18,20
2023-01-19,23
2023-01-20,27
2023-01-21,19
2023-01-22,10
2023-01-23,19
2023-01-24,26
2023-01-25,27
2023-01-26,19
2023-01-27,25
2023-01-28,6
2023-01-29,14
2023-01-30,24
2023-01-31,22
2023-02-01,28
2023-02-02,26
2023-02-03,12
2023-02-04,6
2023-02-05,5
2023-02-06,14
2023-02-07,15
2023-02-08,14
2023-02-09,17
2023-02-10,13
2023-02-11,8
2023-02-12,16
2023-02-13,21
2023-02-14,32
2023-02-15,31
2023-02-16,33
2023-02-17,21
2023-02-18,13
2023-02-19,18
2023-02-20,38
2023-02-21,41
2023-02-22,31
2023-02-23,49
2023-02-24,41
2023-02-25,29
2023-02-26,29
2023-02-27,64
2023-02-28,51
2023-03-01,62
2023-03-02,67
2023-03-03,51
2023-03-04,32
2023-03-05,34
2023-03-06,62
2023-03-07,69
2023-03-08,64
2023-03-09,83
2023-03-10,71
2023-03-11,43
2023-03-12,34
2023-03-13,97
2023-03-14,106
2023-03-15,101
2023-03-16,105
2023-03-17,92
2023-03-18,55
2023-03-19,51
2023-03-20,106
2023-03-21,101
2023-03-22,100
2023-03-23,89
2023-03-24,103
2023-03-25,47
2023-03-26,54
2023-03-27,99
2023-03-28,123
2023-03-29,113
2023-03-30,104
2023-03-31,93
2023-04-01,44
2023-04-02,52
2023-04-03,103
2023-04-04,71
2023-04-05,97
2023-04-06,88
2023-04-07,66
2023-04-08,31
2023-04-09,33
2023-04-10,69
2023-04-11,65
2023-04-12,63
2023-04-13,54
2023-04-14,60
2023-04-15,29
2023-04-16,18
2023-04-17,47
2023-04-18,39
2023-04-19,27
2023-04-20,46
2023-04-21,60
2023-04-22,28
2023-04-23,17
2023-04-24,33
2023-04-25,53
2023-04-26,38
2023-04-27,45
2023-04-28,36
2023-04-29,17
2023-04-30,22
2023-05-01,35
2023-05-02,37
2023-05-03,29
2023-05-04,35
2023-05-05,31
2023-05-06,15
2023-05-07,12
2023-05-08,30
2023-05-09,41
2023-05-10,29
2023-05-11,35
2023-05-12,30
2023-05-13,13
2023-05-14,11
2023-05-15,48
2023-05-16,34
2023-05-17,32
2023-05-18,24
2023-05-19,30
2023-05-20,11
2023-05-21,11
2023-05-22,24
2023-05-23,23
2023-05-24,19
2023-05-25,19
2023-05-26,29
2023-05-27,13
2023-05-28,8
2023-05-29,27
2023-05-30,25
