date,hospitalisations
2023-01-01,5
2023-01-02,8
2023-01-03,3
2023-01-04,12
2023-01-05,7
2023-01-06,2
2023-01-07,5
2023-01-08,3
2023-01-09,7
2023-01-10,11
2023-01-11,12
2023-01-12,8
2023-01-13,7
2023-01-14,2
2023-01-15,6
2023-01-16,4
2023-01-17,8
2023-01-18,6
2023-01-19,5
2023-01-20,4
2023-01-21,2
2023-01-22,3
2023-01-23,6
2023-01-24,9
2023-01-25,3
2023-01-26,8
2023-01-27,13
2023-01-28,3
2023-01-29,3
2023-01-30,13
2023-01-31,6
2023-02-01,4
2023-02-02,4
2023-02-03,5
2023-02-04,0
2023-02-05,7
2023-02-06,6
2023-02-07,6
2023-02-08,5
2023-02-09,8
2023-02-10,5
2023-02-11,4
2023-02-12,2
2023-02-13,6
2023-02-14,13
2023-02-15,13
2023-02-16,8
2023-02-17,12
2023-02-18,1
2023-02-19,3
2023-02-20,6
2023-02-21,7
2023-02-22,5
2023-02-23,5
2023-02-24,11
2023-02-25,6
2023-02-26,5
2023-02-27,15
2023-02-28,9
2023-03-01,12
2023-03-02,9
2023-03-03,11
2023-03-04,6
2023-03-05,6
2023-03-06,11
2023-03-07,9
2023-03-08,10
2023-03-09,12
2023-03-10,13
2023-03-11,7
2023-03-12,6
2023-03-13,21
2023-03-14,15
2023-03-15,23
2023-03-16,15
2023-03-17,16
2023-03-18,9
2023-03-19,5
2023-03-20,22
2023-03-21,15
2023-03-22,21
2023-03-23,19
2023-03-24,11
2023-03-25,10
2023-03-26,6
2023-03-27,25
2023-03-28,17
2023-03-29,23
2023-03-30,15
2023-03-31,21
2023-04-01,8
2023-04-02,9
2023-04-03,22
2023-04-04,19
2023-04-05,17
2023-04-06,13
2023-04-07,13
2023-04-08,12
2023-04-09,14
2023-04-10,16
2023-04-11,18
2023-04-12,15
2023-04-13,19
2023-04-14,23
2023-04-15,8
2023-04-16,11
2023-04-17,17
2023-04-18,23
2023-04-19,21
2023-04-20,20
2023-04-21,31
2023-04-22,11
2023-04-23,11
2023-04-24,25
2023-04-25,13
2023-04-26,18
2023-04-27,13
2023-04-28,18
2023-04-29,8
2023-04-30,11
2023-05-01,16
2023-05-02,22
2023-05-03,16
2023-05-04,17
2023-05-05,14
2023-05-06,6
2023-05-07,8
2023-05-08,23
2023-05-09,14
2023-05-10,18
2023-05-11,20
2023-05-12,13
2023-05-13,8
2023-05-14,5
2023-05-15,16
2023-05-16,12
2023-05-17,14
2023-05-18,13
2023-05-19,15
2023-05-20,2
2023-05-21,6
2023-05-22,6
2023-05-23,7
2023-05-24,10
2023-05-25,8
2023-05-26,12
2023-05-27,8
2023-05-28,8
2023-05-29,18
2023-05-30,10
