date,cases
2023-01-01,31
2023-01-02,45
2023-01-03,54
2023-01-04,32
2023-01-05,47
2023-01-06,46
2023-01-07,14
2023-01-08,18
2023-01-09,40
2023-01-10,44
2023-01-11,38
2023-01-12,36
2023-01-13,50
2023-01-14,26
2023-01-15,32
2023-01-16,52
2023-01-17,39
2023-01-18,45
2023-01-19,33
2023-01-20,40
2023-01-21,22
2023-01-22,21
2023-01-23,48
2023-01-24,49
2023-01-25,47
2023-01-26,48
2023-01-27,46
2023-01-28,28
2023-01-29,23
2023-01-30,66
2023-01-31,54
2023-02-01,39
2023-02-02,48
2023-02-03,68
2023-02-04,29
2023-02-05,34
2023-02-06,66
2023-02-07,71
2023-02-08,74
2023-02-09,87
2023-02-10,65
2023-02-11,48
2023-02-12,43
2023-02-13,82
2023-02-14,78
2023-02-15,120
2023-02-16,118
2023-02-17,111
2023-02-18,56
2023-02-19,68
2023-02-20,117
2023-02-21,156
2023-02-22,157
2023-02-23,180
2023-02-24,183
2023-02-25,86
2023-02-26,77
2023-02-27,190
2023-02-28,210
2023-03-01,208
2023-03-02,237
2023-03-03,210
2023-03-04,110
2023-03-05,108
2023-03-06,252
2023-03-07,245
2023-03-08,251
2023-03-09,275
2023-03-10,244
2023-03-11,131
2023-03-12,138
2023-03-13,268
2023-03-14,286
2023-03-15,281
2023-03-16,278
2023-03-17,311
2023-03-18,138
2023-03-19,128
2023-03-20,281
2023-03-21,278
2023-03-22,234
2023-03-23,276
2023-03-24,259
2023-03-25,127
2023-03-26,107
2023-03-27,222
2023-03-28,242
2023-03-29,228
2023-03-30,236
2023-03-31,213
2023-04-01,106
2023-04-02,102
2023-04-03,189
2023-04-04,205
2023-04-05,200
2023-04-06,188
2023-04-07,176
2023-04-08,91
2023-04-09,69
2023-04-10,152
2023-04-11,130
2023-04-12,114
2023-04-13,129
2023-04-14,124
2023-04-15,61
2023-04-16,48
2023-04-17,102
2023-04-18,93
2023-04-19,77
2023-04-20,100
2023-04-21,89
2023-04-22,44
2023-04-23,38
2023-04-24,71
2023-04-25,78
2023-04-26,92
2023-04-27,78
2023-04-28,74
2023-04-29,36
2023-04-30,44
2023-05-01,59
2023-05-02,55
2023-05-03,62
2023-05-04,69
2023-05-05,58
2023-05-06,31
2023-05-07,31
2023-05-08,49
2023-05-09,59
2023-05-10,58
2023-05-11,59
2023-05-12,51
2023-05-13,35
2023-05-14,24
2023-05-15,58
2023-05-16,54
2023-05-17,62
2023-05-18,54
2023-05-19,44
2023-05-20,33
2023-05-21,26
2023-05-22,57
2023-05-23,51
2023-05-24,49
2023-05-25,48
2023-05-26,42
2023-05-27,15
2023-05-28,18
2023-05-29,35
2023-05-30,48
