date,hospitalisations
2023-01-01,4
2023-01-02,5
2023-01-03,5
2023-01-04,2
2023-01-05,2
2023-01-06,7
2023-01-07,4
2023-01-08,3
2023-01-09,6
2023-01-10,6
2023-01-11,7
2023-01-12,2
2023-01-13,9
2023-01-14,5
2023-01-15,4
2023-01-16,2
2023-01-17,1
2023-01-18,8
2023-01-19,4
2023-01-20,3
2023-01-21,2
2023-01-22,2
2023-01-23,4
2023-01-24,3
2023-01-25,3
2023-01-26,2
2023-01-27,2
2023-01-28,5
2023-01-29,2
2023-01-30,6
2023-01-31,3
2023-02-01,1
2023-02-02,3
2023-02-03,2
2023-02-04,1
2023-02-05,3
2023-02-06,3
2023-02-07,2
2023-02-08,2
2023-02-09,2
2023-02-10,1
2023-02-11,2
2023-02-12,2
2023-02-13,3
2023-02-14,1
2023-02-15,2
2023-02-16,2
2023-02-17,3
2023-02-18,2
2023-02-19,1
2023-02-20,7
2023-02-21,2
2023-02-22,3
2023-02-23,3
2023-02-24,2
2023-02-25,1
2023-02-26,1
2023-02-27,2
2023-02-28,5
2023-03-01,7
2023-03-02,6
2023-03-03,4
2023-03-04,3
2023-03-05,3
2023-03-06,6
2023-03-07,7
2023-03-08,9
2023-03-09,8
2023-03-10,9
2023-03-11,4
2023-03-12,4
2023-03-13,12
2023-03-14,14
2023-03-15,12
2023-03-16,10
2023-03-17,8
2023-03-18,3
2023-03-19,10
2023-03-20,13
2023-03-21,8
2023-03-22,14
2023-03-23,12
2023-03-24,12
2023-03-25,2
2023-03-26,3
2023-03-27,8
2023-03-28,12
2023-03-29,7
2023-03-30,12
2023-03-31,13
2023-04-01,4
2023-04-02,4
2023-04-03,14
2023-04-04,13
2023-04-05,21
2023-04-06,15
2023-04-07,20
2023-04-08,6
2023-04-09,13
2023-04-10,20
2023-04-11,15
2023-04-12,15
2023-04-13,19
2023-04-14,16
2023-04-15,10
2023-04-16,9
2023-04-17,17
2023-04-18,16
2023-04-19,19
2023-04-20,13
2023-04-21,18
2023-04-22,5
2023-04-23,4
2023-04-24,15
2023-04-25,16
2023-04-26,18
2023-04-27,8
2023-04-28,17
2023-04-29,4
2023-04-30,4
2023-05-01,9
2023-05-02,14
2023-05-03,22
2023-05-04,13
2023-05-05,11
2023-05-06,11
2023-05-07,10
2023-05-08,13
2023-05-09,19
2023-05-10,10
2023-05-11,13
2023-05-12,14
2023-05-13,6
2023-05-14,3
2023-05-15,12
2023-05-16,18
2023-05-17,7
2023-05-18,12
2023-05-19,11
2023-05-20,6
2023-05-21,7
2023-05-22,5
2023-05-23,9
2023-05-24,6
2023-05-25,8
2023-05-26,6
2023-05-27,4
2023-05-28,3
2023-05-29,8
2023-05-30,4
