date,cases
2023-01-01,12
2023-01-02,39
2023-01-03,52
2023-01-04,45
2023-01-05,43
2023-01-06,45
2023-01-07,28
2023-01-08,20
2023-01-09,51
2023-01-10,48
2023-01-11,48
2023-01-12,59
2023-01-13,49
2023-01-14,31
2023-01-15,14
2023-01-16,40
2023-01-17,59
2023-01-18,74
2023-01-19,65
2023-01-20,53
2023-01-21,31
2023-01-22,38
2023-01-23,75
2023-01-24,66
2023-01-25,78
2023-01-26,58
2023-01-27,62
2023-01-28,33
2023-01-29,38
2023-01-30,78
2023-01-31,87
2023-02-01,66
2023-02-02,80
2023-02-03,88
2023-02-04,40
2023-02-05,46
2023-02-06,109
2023-02-07,101
2023-02-08,115
2023-02-09,92
2023-02-10,116
2023-02-11,59
2023-02-12,51
2023-02-13,128
2023-02-14,126
2023-02-15,129
2023-02-16,157
2023-02-17,154
2023-02-18,72
2023-02-19,94
2023-02-20,171
2023-02-21,179
2023-02-22,168
2023-02-23,207
2023-02-24,220
2023-02-25,142
2023-02-26,124
2023-02-27,270
2023-02-28,275
2023-03-01,272
2023-03-02,255
2023-03-03,289
2023-03-04,144
2023-03-05,177
2023-03-06,362
2023-03-07,379
2023-03-08,358
2023-03-09,397
2023-03-10,363
2023-03-11,183
2023-03-12,155
2023-03-13,352
2023-03-14,371
2023-03-15,402
2023-03-16,389
2023-03-17,377
2023-03-18,217
2023-03-19,204
2023-03-20,383
2023-03-21,374
2023-03-22,352
2023-03-23,384
2023-03-24,364
2023-03-25,175
2023-03-26,155
2023-03-27,362
2023-03-28,322
2023-03-29,335
2023-03-30,314
2023-03-31,296
2023-04-01,125
2023-04-02,141
2023-04-03,287
2023-04-04,288
2023-04-05,260
2023-04-06,243
2023-04-07,229
2023-04-08,128
2023-04-09,104
2023-04-10,212
2023-04-11,217
2023-04-12,199
2023-04-13,177
2023-04-14,156
2023-04-15,86
2023-04-16,73
2023-04-17,148
2023-04-18,142
2023-04-19,145
2023-04-20,132
2023-04-21,139
2023-04-22,72
2023-04-23,61
2023-04-24,113
2023-04-25,110
2023-04-26,86
2023-04-27,113
2023-04-28,109
2023-04-29,37
2023-04-30,48
2023-05-01,105
2023-05-02,98
2023-05-03,75
2023-05-04,75
2023-05-05,76
2023-05-06,40
2023-05-07,38
2023-05-08,72
2023-05-09,86
2023-05-10,67
2023-05-11,70
2023-05-12,87
2023-05-13,43
2023-05-14,35
2023-05-15,82
2023-05-16,89
2023-05-17,77
2023-05-18,72
2023-05-19,66
2023-05-20,25
2023-05-21,33
2023-05-22,67
2023-05-23,87
2023-05-24,61
2023-05-25,67
2023-05-26,66
2023-05-27,32
2023-05-28,36
2023-05-29,66
2023-05-30,67
