date,cases
2023-01-01,13
2023-01-02,42
2023-01-03,41
2023-01-04,27
2023-01-05,39
2023-01-06,55
2023-01-07,14
2023-01-08,27
2023-01-09,53
2023-01-10,63
2023-01-11,59
2023-01-12,56
2023-01-13,50
2023-01-14,23
2023-01-15,17
2023-01-16,41
2023-01-17,24
2023-01-18,25
2023-01-19,21
2023-01-20,35
2023-01-21,23
2023-01-22,14
2023-01-23,38
2023-01-24,15
2023-01-25,41
2023-01-26,30
2023-01-27,73
2023-01-28,30
2023-01-29,18
2023-01-30,76
2023-01-31,50
2023-02-01,35
2023-02-02,49
2023-02-03,70
2023-02-04,31
2023-02-05,38
2023-02-06,99
2023-02-07,47
2023-02-08,81
2023-02-09,109
2023-02-10,63
2023-02-11,65
2023-02-12,59
2023-02-13,154
2023-02-14,90
2023-02-15,217
2023-02-16,236
2023-02-17,245
2023-02-18,110
2023-02-19,109
2023-02-20,412
2023-02-21,399
2023-02-22,294
2023-02-23,337
2023-02-24,498
2023-02-25,266
2023-02-26,297
2023-02-27,979
2023-02-28,722
2023-03-01,525
2023-03-02,560
2023-03-03,727
2023-03-04,619
2023-03-05,439
2023-03-06,986
2023-03-07,867
2023-03-08,1583
2023-03-09,1077
2023-03-10,1574
2023-03-11,434
2023-03-12,628
2023-03-13,961
2023-03-14,2049
2023-03-15,1749
2023-03-16,1436
2023-03-17,2616
2023-03-18,659
2023-03-19,842
2023-03-20,2785
2023-03-21,1626
2023-03-22,1874
2023-03-23,1167
2023-03-24,1061
2023-03-25,729
2023-03-26,1006
2023-03-27,994
2023-03-28,1547
2023-03-29,1531
2023-03-30,1357
2023-03-31,2052
2023-04-01,1330
2023-04-02,505
2023-04-03,2138
2023-04-04,1960
2023-04-05,1523
2023-04-06,1139
2023-04-07,2537
2023-04-08,791
2023-04-09,990
2023-04-10,1701
2023-04-11,1191
2023-04-12,777
2023-04-13,751
2023-04-14,629
2023-04-15,346
2023-04-16,325
2023-04-17,298
2023-04-18,444
2023-04-19,550
2023-04-20,451
2023-04-21,455
2023-04-22,146
2023-04-23,277
2023-04-24,215
2023-04-25,335
2023-04-26,207
2023-04-27,346
2023-04-28,321
2023-04-29,116
2023-04-30,184
2023-05-01,205
2023-05-02,235
2023-05-03,297
2023-05-04,141
2023-05-05,265
2023-05-06,124
2023-05-07,67
2023-05-08,198
2023-05-09,200
2023-05-10,151
2023-05-11,231
2023-05-12,166
2023-05-13,89
2023-05-14,81
2023-05-15,219
2023-05-16,163
2023-05-17,158
2023-05-18,132
2023-05-19,122
2023-05-20,50
2023-05-21,58
2023-05-22,117
2023-05-23,96
2023-05-24,84
2023-05-25,105
2023-05-26,70
2023-05-27,47
2023-05-28,43
2023-05-29,50
2023-05-30,74
