date,cases
2023-01-01,12
2023-01-02,30
2023-01-03,24
2023-01-04,39
2023-01-05,24
2023-01-06,45
2023-01-07,14
2023-01-08,23
2023-01-09,50
2023-01-10,52
2023-01-11,53
2023-01-12,48
2023-01-13,50
2023-01-14,34
2023-01-15,25
2023-01-16,53
2023-01-17,65
2023-01-18,81
2023-01-19,88
2023-01-20,96
2023-01-21,43
2023-01-22,45
2023-01-23,110
2023-01-24,147
2023-01-25,156
2023-01-26,167
2023-01-27,144
2023-01-28,96
2023-01-29,82
2023-01-30,202
2023-01-31,196
2023-02-01,215
2023-02-02,214
2023-02-03,216
2023-02-04,120
2023-02-05,121
2023-02-06,239
2023-02-07,215
2023-02-08,232
2023-02-09,238
2023-02-10,231
2023-02-11,124
2023-02-12,94
2023-02-13,213
2023-02-14,211
2023-02-15,199
2023-02-16,172
2023-02-17,147
2023-02-18,60
2023-02-19,58
2023-02-20,121
2023-02-21,125
2023-02-22,99
2023-02-23,91
2023-02-24,93
2023-02-25,35
2023-02-26,30
2023-02-27,56
2023-02-28,60
2023-03-01,64
2023-03-02,50
2023-03-03,51
2023-03-04,17
2023-03-05,29
2023-03-06,36
2023-03-07,36
2023-03-08,42
2023-03-09,29
2023-03-10,39
2023-03-11,16
2023-03-12,23
2023-03-13,45
2023-03-14,32
2023-03-15,43
2023-03-16,38
2023-03-17,32
2023-03-18,19
2023-03-19,24
2023-03-20,42
2023-03-21,46
2023-03-22,60
2023-03-23,68
2023-03-24,51
2023-03-25,23
2023-03-26,31
2023-03-27,58
2023-03-28,55
2023-03-29,66
2023-03-30,67
2023-03-31,82
2023-04-01,33
2023-04-02,34
2023-04-03,93
2023-04-04,83
2023-04-05,62
2023-04-06,68
2023-04-07,68
2023-04-08,37
2023-04-09,37
2023-04-10,63
2023-04-11,60
2023-04-12,65
2023-04-13,47
2023-04-14,44
2023-04-15,31
2023-04-16,26
2023-04-17,31
2023-04-18,43
2023-04-19,37
2023-04-20,36
2023-04-21,30
2023-04-22,15
2023-04-23,10
2023-04-24,24
2023-04-25,30
2023-04-26,21
2023-04-27,27
2023-04-28,20
2023-04-29,6
2023-04-30,9
2023-05-01,17
2023-05-02,20
2023-05-03,15
2023-05-04,26
2023-05-05,13
2023-05-06,10
2023-05-07,2
2023-05-08,15
2023-05-09,15
2023-05-10,13
2023-05-11,23
2023-05-12,14
2023-05-13,9
2023-05-14,8
2023-05-15,14
2023-05-16,28
2023-05-17,32
2023-05-18,24
2023-05-19,37
2023-05-20,7
2023-05-21,23
2023-05-22,45
2023-05-23,44
2023-05-24,51
2023-05-25,42
2023-05-26,48
2023-05-27,27
2023-05-28,30
2023-05-29,54
2023-05-30,61
