date,cases
2023-01-01,18
2023-01-02,49
2023-01-03,48
2023-01-04,41
2023-01-05,61
2023-01-06,40
2023-01-07,28
2023-01-08,25
2023-01-09,39
2023-01-10,41
2023-01-11,44
2023-01-12,44
2023-01-13,47
2023-01-14,14
2023-01-15,18
2023-01-16,58
2023-01-17,47
2023-01-18,42
2023-01-19,49
2023-01-20,53
2023-01-21,25
2023-01-22,20
2023-01-23,50
2023-01-24,53
2023-01-25,51
2023-01-26,70
2023-01-27,53
2023-01-28,26
2023-01-29,29
2023-01-30,39
2023-01-31,46
2023-02-01,56
2023-02-02,71
2023-02-03,51
2023-02-04,22
2023-02-05,27
2023-02-06,53
2023-02-07,73
2023-02-08,48
2023-02-09,78
2023-02-10,80
2023-02-11,47
2023-02-12,42
2023-02-13,89
2023-02-14,70
2023-02-15,97
2023-02-16,104
2023-02-17,105
2023-02-18,52
2023-02-19,64
2023-02-20,136
2023-02-21,160
2023-02-22,171
2023-02-23,153
2023-02-24,223
2023-02-25,122
2023-02-26,122
2023-02-27,214
2023-02-28,220
2023-03-01,230
2023-03-02,236
2023-03-03,255
2023-03-04,158
2023-03-05,157
2023-03-06,292
2023-03-07,320
2023-03-08,334
2023-03-09,338
2023-03-10,338
2023-03-11,175
2023-03-12,191
2023-03-13,383
2023-03-14,386
2023-03-15,438
2023-03-16,425
2023-03-17,418
2023-03-18,179
2023-03-19,213
2023-03-20,454
2023-03-21,456
2023-03-22,469
2023-03-23,468
2023-03-24,432
2023-03-25,222
2023-03-26,206
2023-03-27,470
2023-03-28,422
2023-03-29,471
2023-03-30,437
2023-03-31,459
2023-04-01,215
2023-04-02,188
2023-04-03,381
2023-04-04,377
2023-04-05,377
2023-04-06,388
2023-04-07,379
2023-04-08,166
2023-04-09,172
2023-04-10,343
2023-04-11,343
2023-04-12,304
2023-04-13,345
2023-04-14,332
2023-04-15,153
2023-04-16,134
2023-04-17,280
2023-04-18,247
2023-04-19,238
2023-04-20,243
2023-04-21,233
2023-04-22,101
2023-04-23,105
2023-04-24,176
2023-04-25,170
2023-04-26,172
2023-04-27,166
2023-04-28,167
2023-04-29,80
2023-04-30,79
2023-05-01,170
2023-05-02,119
2023-05-03,132
2023-05-04,141
2023-05-05,119
2023-05-06,66
2023-05-07,58
2023-05-08,118
2023-05-09,117
2023-05-10,134
2023-05-11,132
2023-05-12,114
2023-05-13,69
2023-05-14,56
2023-05-15,105
2023-05-16,125
2023-05-17,115
2023-05-18,105
2023-05-19,84
2023-05-20,55
2023-05-21,67
2023-05-22,103
2023-05-23,80
2023-05-24,91
2023-05-25,103
2023-05-26,91
2023-05-27,50
2023-05-28,58
2023-05-29,67
2023-05-30,77
