day,I
1,57
2,66
3,61
4,44
5,55
6,61
7,50
8,41
9,34
10,56
11,43
12,37
13,45
14,42
15,58
16,38
17,59
18,41
19,52
20,49
21,47
22,50
23,56
24,33
25,54
26,52
27,50
28,51
29,54
30,62
31,59
32,50
33,69
34,78
35,51
36,57
37,79
38,80
39,84
40,89
41,87
42,77
43,89
44,120
45,108
46,96
47,107
48,140
49,131
50,139
51,174
52,195
53,192
54,202
55,224
56,231
57,253
58,244
59,278
60,287
61,314
62,350
63,365
64,362
65,423
66,452
67,471
68,562
69,566
70,630
71,678
72,725
73,749
74,864
75,895
76,993
77,1050
78,1087
79,1105
80,1059
81,984
82,798
83,774
84,602
85,541
86,511
87,454
88,415
89,346
90,322
91,265
92,265
93,237
94,199
95,172
96,150
97,130
98,106
99,133
100,96
101,82
102,67
103,83
104,64
105,48
106,37
107,42
108,31
109,28
110,20
111,20
112,21
113,17
114,13
115,10
116,9
117,7
118,10
119,10
120,6
121,5
122,2
123,6
124,6
125,2
126,3
127,2
128,2
129,3
130,6
131,1
132,2
133,3
134,3
135,0
136,0
137,1
138,2
139,2
140,0
141,1
142,1
143,1
144,0
145,0
146,0
147,0
148,1
149,0
150,1
