date,hospitalisations
2023-01-01,4
2023-01-02,4
2023-01-03,15
2023-01-04,8
2023-01-05,10
2023-01-06,12
2023-01-07,2
2023-01-08,0
2023-01-09,6
2023-01-10,6
2023-01-11,8
2023-01-12,9
2023-01-13,1
2023-01-14,4
2023-01-15,1
2023-01-16,8
2023-01-17,12
2023-01-18,6
2023-01-19,4
2023-01-20,5
2023-01-21,3
2023-01-22,2
2023-01-23,3
2023-01-24,8
2023-01-25,10
2023-01-26,6
2023-01-27,4
2023-01-28,6
2023-01-29,1
2023-01-30,8
2023-01-31,7
2023-02-01,4
2023-02-02,7
2023-02-03,8
2023-02-04,1
2023-02-05,2
2023-02-06,7
2023-02-07,5
2023-02-08,5
2023-02-09,4
2023-02-10,6
2023-02-11,5
2023-02-12,5
2023-02-13,11
2023-02-14,11
2023-02-15,14
2023-02-16,5
2023-02-17,10
2023-02-18,3
2023-02-19,5
2023-02-20,8
2023-02-21,3
2023-02-22,15
2023-02-23,2
2023-02-24,16
2023-02-25,3
2023-02-26,4
2023-02-27,7
2023-02-28,9
2023-03-01,12
2023-03-02,19
2023-03-03,12
2023-03-04,2
2023-03-05,7
2023-03-06,15
2023-03-07,14
2023-03-08,13
2023-03-09,18
2023-03-10,19
2023-03-11,8
2023-03-12,9
2023-03-13,13
2023-03-14,24
2023-03-15,13
2023-03-16,31
2023-03-17,21
2023-03-18,10
2023-03-19,8
2023-03-20,19
2023-03-21,11
2023-03-22,18
2023-03-23,17
2023-03-24,13
2023-03-25,13
2023-03-26,5
2023-03-27,12
2023-03-28,20
2023-03-29,15
2023-03-30,16
2023-03-31,22
2023-04-01,9
2023-04-02,8
2023-04-03,28
2023-04-04,19
2023-04-05,26
2023-04-06,23
2023-04-07,28
2023-04-08,9
2023-04-09,12
2023-04-10,21
2023-04-11,19
2023-04-12,22
2023-04-13,19
2023-04-14,21
2023-04-15,14
2023-04-16,14
2023-04-17,18
2023-04-18,26
2023-04-19,16
2023-04-20,21
2023-04-21,22
2023-04-22,13
2023-04-23,12
2023-04-24,19
2023-04-25,19
2023-04-26,23
2023-04-27,17
2023-04-28,16
2023-04-29,7
2023-04-30,6
2023-05-01,19
2023-05-02,18
2023-05-03,15
2023-05-04,18
2023-05-05,18
2023-05-06,7
2023-05-07,9
2023-05-08,15
2023-05-09,14
2023-05-10,15
2023-05-11,17
2023-05-12,12
2023-05-13,9
2023-05-14,8
2023-05-15,6
2023-05-16,16
2023-05-17,11
2023-05-18,20
2023-05-19,12
2023-05-20,6
2023-05-21,6
2023-05-22,4
2023-05-23,15
2023-05-24,11
2023-05-25,10
2023-05-26,11
2023-05-27,7
2023-05-28,6
2023-05-29,10
2023-05-30,7
