date,cases
2023-01-01,38
2023-01-02,50
2023-01-03,40
2023-01-04,59
2023-01-05,55
2023-01-06,37
2023-01-07,25
2023-01-08,19
2023-01-09,41
2023-01-10,29
2023-01-11,31
2023-01-12,31
2023-01-13,38
2023-01-14,13
2023-01-15,24
2023-01-16,32
2023-01-17,38
2023-01-18,38
2023-01-19,34
2023-01-20,32
2023-01-21,17
2023-01-22,19
2023-01-23,35
2023-01-24,36
2023-01-25,38
2023-01-26,34
2023-01-27,47
2023-01-28,21
2023-01-29,14
2023-01-30,52
2023-01-31,56
2023-02-01,65
2023-02-02,48
2023-02-03,66
2023-02-04,30
2023-02-05,32
2023-02-06,86
2023-02-07,87
2023-02-08,90
2023-02-09,94
2023-02-10,128
2023-02-11,62
2023-02-12,72
2023-02-13,133
2023-02-14,144
2023-02-15,148
2023-02-16,177
2023-02-17,211
2023-02-18,99
2023-02-19,112
2023-02-20,259
2023-02-21,332
2023-02-22,342
2023-02-23,358
2023-02-24,440
2023-02-25,224
2023-02-26,245
2023-02-27,508
2023-02-28,618
2023-03-01,632
2023-03-02,765
2023-03-03,768
2023-03-04,416
2023-03-05,436
2023-03-06,945
2023-03-07,986
2023-03-08,1036
2023-03-09,1110
2023-03-10,1230
2023-03-11,604
2023-03-12,661
2023-03-13,1395
2023-03-14,1431
2023-03-15,1455
2023-03-16,1445
2023-03-17,1575
2023-03-18,819
2023-03-19,817
2023-03-20,1582
2023-03-21,1749
2023-03-22,1724
2023-03-23,1767
2023-03-24,1744
2023-03-25,889
2023-03-26,873
2023-03-27,1761
2023-03-28,1661
2023-03-29,1670
2023-03-30,1632
2023-03-31,1553
2023-04-01,704
2023-04-02,764
2023-04-03,1403
2023-04-04,1353
2023-04-05,1256
2023-04-06,1193
2023-04-07,1189
2023-04-08,543
2023-04-09,503
2023-04-10,990
2023-04-11,865
2023-04-12,869
2023-04-13,805
2023-04-14,777
2023-04-15,357
2023-04-16,276
2023-04-17,567
2023-04-18,528
2023-04-19,491
2023-04-20,507
2023-04-21,429
2023-04-22,242
2023-04-23,171
2023-04-24,395
2023-04-25,376
2023-04-26,333
2023-04-27,324
2023-04-28,326
2023-04-29,140
2023-04-30,159
2023-05-01,246
2023-05-02,273
2023-05-03,237
2023-05-04,252
2023-05-05,239
2023-05-06,103
2023-05-07,94
2023-05-08,193
2023-05-09,196
2023-05-10,181
2023-05-11,219
2023-05-12,178
2023-05-13,82
2023-05-14,81
2023-05-15,162
2023-05-16,137
2023-05-17,153
2023-05-18,136
2023-05-19,152
2023-05-20,66
2023-05-21,70
2023-05-22,103
2023-05-23,133
2023-05-24,125
2023-05-25,106
2023-05-26,112
2023-05-27,44
2023-05-28,52
2023-05-29,78
2023-05-30,89
