date,hospitalisations
2023-01-01,8
2023-01-02,5
2023-01-03,7
2023-01-04,11
2023-01-05,4
2023-01-06,9
2023-01-07,3
2023-01-08,2
2023-01-09,2
2023-01-10,10
2023-01-11,8
2023-01-12,7
2023-01-13,7
2023-01-14,3
2023-01-15,2
2023-01-16,4
2023-01-17,4
2023-01-18,6
2023-01-19,8
2023-01-20,6
2023-01-21,4
2023-01-22,1
2023-01-23,5
2023-01-24,3
2023-01-25,7
2023-01-26,3
2023-01-27,4
2023-01-28,1
2023-01-29,2
2023-01-30,8
2023-01-31,5
2023-02-01,6
2023-02-02,5
2023-02-03,0
2023-02-04,2
2023-02-05,4
2023-02-06,6
2023-02-07,2
2023-02-08,1
2023-02-09,5
2023-02-10,14
2023-02-11,2
2023-02-12,1
2023-02-13,5
2023-02-14,7
2023-02-15,11
2023-02-16,4
2023-02-17,7
2023-02-18,2
2023-02-19,6
2023-02-20,7
2023-02-21,13
2023-02-22,15
2023-02-23,7
2023-02-24,5
2023-02-25,7
2023-02-26,7
2023-02-27,15
2023-02-28,10
2023-03-01,4
2023-03-02,12
2023-03-03,11
2023-03-04,1
2023-03-05,3
2023-03-06,12
2023-03-07,10
2023-03-08,13
2023-03-09,13
2023-03-10,11
2023-03-11,4
2023-03-12,15
2023-03-13,30
2023-03-14,17
2023-03-15,16
2023-03-16,17
2023-03-17,13
2023-03-18,12
2023-03-19,14
2023-03-20,26
2023-03-21,37
2023-03-22,21
2023-03-23,33
2023-03-24,38
2023-03-25,15
2023-03-26,16
2023-03-27,25
2023-03-28,18
2023-03-29,12
2023-03-30,27
2023-03-31,12
2023-04-01,3
2023-04-02,7
2023-04-03,4
2023-04-04,9
2023-04-05,7
2023-04-06,4
2023-04-07,6
2023-04-08,1
2023-04-09,2
2023-04-10,5
2023-04-11,6
2023-04-12,9
2023-04-13,8
2023-04-14,0
2023-04-15,2
2023-04-16,2
2023-04-17,4
2023-04-18,3
2023-04-19,3
2023-04-20,4
2023-04-21,0
2023-04-22,0
2023-04-23,0
2023-04-24,1
2023-04-25,2
2023-04-26,0
2023-04-27,2
2023-04-28,1
2023-04-29,2
2023-04-30,2
2023-05-01,1
2023-05-02,1
2023-05-03,2
2023-05-04,0
2023-05-05,1
2023-05-06,1
2023-05-07,2
2023-05-08,0
2023-05-09,0
2023-05-10,0
2023-05-11,0
2023-05-12,1
2023-05-13,0
2023-05-14,0
2023-05-15,0
2023-05-16,0
2023-05-17,0
2023-05-18,0
2023-05-19,1
2023-05-20,0
2023-05-21,0
2023-05-22,0
2023-05-23,0
2023-05-24,0
2023-05-25,0
2023-05-26,0
2023-05-27,0
2023-05-28,0
2023-05-29,0
2023-05-30,0
