date,cases
2023-01-01,24
2023-01-02,41
2023-01-03,59
2023-01-04,52
2023-01-05,42
2023-01-06,36
2023-01-07,26
2023-01-08,30
2023-01-09,43
2023-01-10,50
2023-01-11,44
2023-01-12,36
2023-01-13,34
2023-01-14,22
2023-01-15,22
2023-01-16,44
2023-01-17,57
2023-01-18,61
2023-01-19,41
2023-01-20,39
2023-01-21,24
2023-01-22,23
2023-01-23,54
2023-01-24,53
2023-01-25,49
2023-01-26,41
2023-01-27,48
2023-01-28,33
2023-01-29,27
2023-01-30,59
2023-01-31,55
2023-02-01,70
2023-02-02,78
2023-02-03,62
2023-02-04,27
2023-02-05,45
2023-02-06,96
2023-02-07,91
2023-02-08,108
2023-02-09,73
2023-02-10,101
2023-02-11,45
2023-02-12,30
2023-02-13,106
2023-02-14,150
2023-02-15,124
2023-02-16,140
2023-02-17,135
2023-02-18,77
2023-02-19,83
2023-02-20,158
2023-02-21,176
2023-02-22,179
2023-02-23,184
2023-02-24,171
2023-02-25,108
2023-02-26,108
2023-02-27,239
2023-02-28,245
2023-03-01,222
2023-03-02,265
2023-03-03,278
2023-03-04,165
2023-03-05,153
2023-03-06,317
2023-03-07,362
2023-03-08,315
2023-03-09,349
2023-03-10,364
2023-03-11,202
2023-03-12,194
2023-03-13,482
2023-03-14,465
2023-03-15,488
2023-03-16,489
2023-03-17,544
2023-03-18,268
2023-03-19,268
2023-03-20,442
2023-03-21,447
2023-03-22,360
2023-03-23,317
2023-03-24,258
2023-03-25,106
2023-03-26,110
2023-03-27,204
2023-03-28,150
2023-03-29,148
2023-03-30,148
2023-03-31,104
2023-04-01,58
2023-04-02,41
2023-04-03,93
2023-04-04,68
2023-04-05,59
2023-04-06,44
2023-04-07,35
2023-04-08,23
2023-04-09,28
2023-04-10,41
2023-04-11,32
2023-04-12,30
2023-04-13,25
2023-04-14,15
2023-04-15,10
2023-04-16,10
2023-04-17,15
2023-04-18,16
2023-04-19,11
2023-04-20,7
2023-04-21,10
2023-04-22,6
2023-04-23,1
2023-04-24,5
2023-04-25,5
2023-04-26,5
2023-04-27,2
2023-04-28,5
2023-04-29,6
2023-04-30,2
2023-05-01,4
2023-05-02,2
2023-05-03,3
2023-05-04,2
2023-05-05,1
2023-05-06,2
2023-05-07,2
2023-05-08,2
2023-05-09,1
2023-05-10,3
2023-05-11,2
2023-05-12,1
2023-05-13,0
2023-05-14,0
2023-05-15,0
2023-05-16,0
2023-05-17,3
2023-05-18,1
2023-05-19,2
2023-05-20,0
2023-05-21,0
2023-05-22,0
2023-05-23,1
2023-05-24,0
2023-05-25,0
2023-05-26,0
2023-05-27,0
2023-05-28,0
2023-05-29,0
2023-05-30,2
