date,cases
2023-01-01,12
2023-01-02,32
2023-01-03,20
2023-01-04,18
2023-01-05,10
2023-01-06,19
2023-01-07,3
2023-01-08,13
2023-01-09,16
2023-01-10,11
2023-01-11,16
2023-01-12,11
2023-01-13,9
2023-01-14,6
2023-01-15,5
2023-01-16,11
2023-01-17,11
2023-01-18,8
2023-01-19,7
2023-01-20,10
2023-01-21,0
2023-01-22,8
2023-01-23,12
2023-01-24,8
2023-01-25,5
2023-01-26,10
2023-01-27,8
2023-01-28,4
2023-01-29,6
2023-01-30,9
2023-01-31,8
2023-02-01,7
2023-02-02,4
2023-02-03,7
2023-02-04,2
2023-02-05,5
2023-02-06,6
2023-02-07,4
2023-02-08,10
2023-02-09,11
2023-02-10,13
2023-02-11,3
2023-02-12,5
2023-02-13,6
2023-02-14,5
2023-02-15,12
2023-02-16,14
2023-02-17,11
2023-02-18,5
2023-02-19,13
2023-02-20,23
2023-02-21,19
2023-02-22,16
2023-02-23,24
2023-02-24,28
2023-02-25,20
2023-02-26,16
2023-02-27,39
2023-02-28,33
2023-03-01,38
2023-03-02,40
2023-03-03,33
2023-03-04,12
2023-03-05,10
2023-03-06,29
2023-03-07,31
2023-03-08,61
2023-03-09,43
2023-03-10,43
2023-03-11,17
2023-03-12,22
2023-03-13,48
2023-03-14,34
2023-03-15,36
2023-03-16,35
2023-03-17,40
2023-03-18,22
2023-03-19,9
2023-03-20,36
2023-03-21,30
2023-03-22,33
2023-03-23,38
2023-03-24,43
2023-03-25,14
2023-03-26,16
2023-03-27,36
2023-03-28,32
2023-03-29,18
2023-03-30,22
2023-03-31,38
2023-04-01,12
2023-04-02,15
2023-04-03,30
2023-04-04,29
2023-04-05,23
2023-04-06,16
2023-04-07,21
2023-04-08,7
2023-04-09,11
2023-04-10,23
2023-04-11,17
2023-04-12,19
2023-04-13,20
2023-04-14,20
2023-04-15,10
2023-04-16,13
2023-04-17,29
2023-04-18,30
2023-04-19,17
2023-04-20,16
2023-04-21,22
2023-04-22,12
2023-04-23,6
2023-04-24,19
2023-04-25,21
2023-04-26,11
2023-04-27,14
2023-04-28,13
2023-04-29,14
2023-04-30,9
2023-05-01,15
2023-05-02,13
2023-05-03,8
2023-05-04,13
2023-05-05,21
2023-05-06,8
2023-05-07,9
2023-05-08,19
2023-05-09,14
2023-05-10,17
2023-05-11,16
2023-05-12,15
2023-05-13,3
2023-05-14,10
2023-05-15,14
2023-05-16,9
2023-05-17,17
2023-05-18,13
2023-05-19,20
2023-05-20,6
2023-05-21,6
2023-05-22,13
2023-05-23,13
2023-05-24,20
2023-05-25,14
2023-05-26,21
2023-05-27,6
2023-05-28,4
2023-05-29,8
2023-05-30,10
