date,cases
2023-01-01,16
2023-01-02,51
2023-01-03,55
2023-01-04,33
2023-01-05,38
2023-01-06,47
2023-01-07,18
2023-01-08,10
2023-01-09,56
2023-01-10,49
2023-01-11,44
2023-01-12,40
2023-01-13,36
2023-01-14,17
2023-01-15,10
2023-01-16,55
2023-01-17,50
2023-01-18,60
2023-01-19,60
2023-01-20,50
2023-01-21,19
2023-01-22,14
2023-01-23,53
2023-01-24,67
2023-01-25,54
2023-01-26,68
2023-01-27,54
2023-01-28,16
2023-01-29,18
2023-01-30,67
2023-01-31,70
2023-02-01,77
2023-02-02,76
2023-02-03,59
2023-02-04,18
2023-02-05,16
2023-02-06,105
2023-02-07,101
2023-02-08,87
2023-02-09,77
2023-02-10,96
2023-02-11,31
2023-02-12,23
2023-02-13,123
2023-02-14,124
2023-02-15,115
2023-02-16,114
2023-02-17,136
2023-02-18,34
2023-02-19,37
2023-02-20,174
2023-02-21,133
2023-02-22,180
2023-02-23,163
2023-02-24,175
2023-02-25,55
2023-02-26,53
2023-02-27,219
2023-02-28,238
2023-03-01,247
2023-03-02,244
2023-03-03,228
2023-03-04,55
2023-03-05,72
2023-03-06,269
2023-03-07,282
2023-03-08,272
2023-03-09,299
2023-03-10,320
2023-03-11,69
2023-03-12,65
2023-03-13,337
2023-03-14,342
2023-03-15,325
2023-03-16,357
2023-03-17,293
2023-03-18,90
2023-03-19,75
2023-03-20,270
2023-03-21,314
2023-03-22,375
2023-03-23,320
2023-03-24,331
2023-03-25,76
2023-03-26,80
2023-03-27,313
2023-03-28,295
2023-03-29,304
2023-03-30,285
2023-03-31,264
2023-04-01,48
2023-04-02,65
2023-04-03,242
2023-04-04,244
2023-04-05,227
2023-04-06,182
2023-04-07,200
2023-04-08,47
2023-04-09,58
2023-04-10,184
2023-04-11,171
2023-04-12,184
2023-04-13,133
2023-04-14,136
2023-04-15,28
2023-04-16,33
2023-04-17,115
2023-04-18,145
2023-04-19,120
2023-04-20,116
2023-04-21,103
2023-04-22,30
2023-04-23,24
2023-04-24,109
2023-04-25,97
2023-04-26,72
2023-04-27,104
2023-04-28,92
2023-04-29,25
2023-04-30,18
2023-05-01,73
2023-05-02,85
2023-05-03,88
2023-05-04,64
2023-05-05,75
2023-05-06,26
2023-05-07,15
2023-05-08,85
2023-05-09,70
2023-05-10,86
2023-05-11,69
2023-05-12,67
2023-05-13,17
2023-05-14,28
2023-05-15,69
2023-05-16,80
2023-05-17,83
2023-05-18,66
2023-05-19,52
2023-05-20,19
2023-05-21,21
2023-05-22,68
2023-05-23,71
2023-05-24,66
2023-05-25,53
2023-05-26,67
2023-05-27,18
2023-05-28,15
2023-05-29,63
2023-05-30,54
