day,E_cases,E_hospitalisations,E_deaths
1,11.411978371374706,0.9997732632877625,0.03444199566449653
2,25.50740095953683,2.2375201128499405,0.09361996752247448
3,27.52036038433007,2.4857248500601425,0.12192090776223774
4,29.269749338612133,2.7540129920571084,0.15340830382427478
5,31.697230000002875,3.0345025447689404,0.18770390711858673
6,34.509618424052874,3.306825367145575,0.22444248194452127
7,18.622386637767494,1.781902122235879,0.13165230558096855
8,19.650271536418305,1.9084536096972313,0.15202979903390534
9,39.68292300643876,4.076182279510856,0.34655058973081304
10,39.630548072976495,4.335276187195008,0.39060344680693465
11,40.49315979226232,4.564450067085326,0.43594456807020154
12,41.47231840885625,4.729714962750387,0.4822129729129226
13,41.57184310348396,4.829026113990611,0.5290380830333367
14,21.27990839751729,2.443681718783443,0.2879812840070036
15,22.711012217483646,2.459737977876271,0.31123521614808414
16,49.27530636659527,4.933092407046156,0.6668876562759218
17,52.39417812099588,4.9578106817685095,0.7090430750197457
18,54.5720031564084,5.033878455275513,0.7487110064211796
19,57.93026267323134,5.173893449331801,0.7848024017108157
20,64.1015658593743,5.352909880808545,0.8155425120839253
21,35.346639224342994,2.7740178307484813,0.4205822295702252
22,37.5800459084137,2.8891728017838436,0.43097853065550246
23,79.33775934535406,6.078656516097406,0.8795096954884388
24,84.84959252370017,6.439269458326992,0.8954058955395335
25,92.06345509030022,6.816248401538056,0.910315969782147
26,99.65407950357277,7.1880227863421835,0.9262362676612875
27,106.85425664747832,7.571323684818293,0.9465805453181622
28,56.338868814112644,3.9951986384656593,0.4845401870971462
29,59.025775513541426,4.223672880148058,0.4979935505545317
30,124.57856625946908,8.917398736461656,1.0292795400171277
31,132.11212449442232,9.367459088068042,1.0689124099326166
32,139.31904897683913,9.78730888630081,1.1147433327267031
33,144.54270219991875,10.193536632223031,1.1640762354775733
34,147.65538769132712,10.601593645635615,1.2195609110870342
35,74.37752377957705,5.499539553275937,0.6402220056348539
36,74.02853963476643,5.673985165764299,0.672407292448985
37,148.39498572646895,11.607474286545504,1.416369088117145
38,149.58902051960902,11.749324857130203,1.488811181076482
39,148.09788453364413,11.77670418459075,1.5622773062873379
40,144.59847946615812,11.726385994227234,1.63639628604131
41,140.27619694619767,11.622197466007313,1.7132627660816793
42,66.70907348720199,5.726314283458254,0.8923593723388031
43,62.54572132949983,5.601041694593559,0.9258796911758405
44,117.17945378434116,10.860165258598181,1.9117883622879872
45,109.32142189263236,10.417722738333765,1.9649780007824078
46,102.22532506901297,9.88412701734301,2.009062367340825
47,95.59654469398852,9.287797057685498,2.041079900890422
48,88.03049721849216,8.661913695498676,2.058737132842158
49,40.148273968438254,4.018083327701784,1.0321921603833835
50,36.54009723454754,3.711899442321146,1.0303385105892229
51,66.92173133189084,6.8230072436611175,2.039654500826811
52,61.45126213353414,6.233841129277551,2.0056088104051257
53,56.05958403304863,5.665791037879443,1.9553926893856644
54,51.06915520724118,5.132406345868434,1.8946597573414496
55,47.04302895362959,4.64040524371921,1.8213570936658487
56,22.117914025353375,2.094587185818183,0.8704865354143996
57,20.78751336051874,1.8894744656637878,0.8264099219623982
58,38.157082075716765,3.415214470239832,1.5580817939700362
59,34.1645693304414,3.1011847545736937,1.460195062202586
60,30.855279834888513,2.827933349933227,1.360585732332935
61,28.853023856397428,2.5778873147404417,1.2626563659360908
62,27.999320486489992,2.339870713712424,1.1667810898760773
63,13.579235088469343,1.0589893345242216,0.5369392943306995
64,12.856111565060543,0.9625924833191547,0.49369196383250297
65,24.27887436229956,1.7690723110609616,0.9036591487332393
66,23.427713417415596,1.6438558381894959,0.8244512673705585
67,22.964228522754095,1.5377042629928555,0.7545134346118367
68,22.940346194108738,1.4444860878189223,0.6893650122201471
69,23.133164965104196,1.3649433321008873,0.6284890214218396
70,11.52813866374659,0.6509448436829041,0.2879485607229969
71,11.286731180115153,0.6284684354077219,0.2641208257318055
72,22.454237967529973,1.2277271732302422,0.4844299383729012
73,22.581579591049085,1.2075855577190915,0.44718080303903374
74,22.315106628441978,1.191424376287192,0.41356557029365426
75,22.613066973847577,1.179557857913325,0.38394907511037946
76,23.872230149753896,1.1721691950646629,0.36037244077074304
77,12.34173120361414,0.5846696862887014,0.1697094644416797
78,12.488821715131925,0.5885057027274357,0.1613457950825747
79,25.537551137724044,1.1999534838214276,0.30848016570292197
80,25.86747823849214,1.2340325049847638,0.29717387315428395
81,25.738893843950837,1.2734985478632783,0.28884984687636583
82,26.255883422555264,1.3157233024728694,0.2822228221608381
83,28.000654583576097,1.3574185265926209,0.27772145287615174
84,14.945482075345787,0.6991700186507382,0.13710457819632607
85,15.492367147460131,0.724054040283133,0.13661410574378577
86,32.025640769659766,1.518913683831198,0.2740737558602666
87,33.209868955560076,1.611706840590995,0.27712466073086445
88,34.48227475483753,1.7188313094238783,0.28075467644779056
89,35.44866078538367,1.8352850304962163,0.2856606409866881
90,36.30959358904844,1.960792845575729,0.2910809630051425
91,18.888057261910568,1.0476494381342842,0.14909741271534008
92,19.495234909355723,1.1184292212064129,0.15348623402817982
93,39.07264160637472,2.387563948736448,0.3172032878949599
94,38.41045678196395,2.5519314049391153,0.32864605038612493
95,37.352345465371215,2.724346720414925,0.34222620783210045
96,36.458493726999635,2.889034005867683,0.3569925376769736
97,36.322923810713135,3.0318023571772303,0.37347057339063466
98,18.32050788996214,1.5742812678891105,0.1956649499018372
99,18.2480935798993,1.6246935714809017,0.20547559024244857
100,35.08877102919324,3.352710992374608,0.43096411497064124
101,32.98236362917669,3.468869511616734,0.45141810350869194
102,31.189142599089198,3.5866237912672694,0.47270010432420306
103,29.615620300556625,3.6803050215771056,0.4926859702833116
104,28.24882163429706,3.7342324603145616,0.5105811414854627
105,13.493313970446577,1.8758531228603192,0.2640282335112531
106,12.866649798876384,1.872338508008422,0.2719066713251107
107,24.31024746545432,3.7244403913743738,0.5570671144486349
108,22.57015573529157,3.6971840062820007,0.5688958034067381
109,20.840396241046676,3.662525963279948,0.5789984742684202
110,19.165931766268493,3.61310985708937,0.5858006316433272
111,17.61583486113206,3.540617085860471,0.5891655738966434
112,8.04126475294183,1.7212375724567353,0.2947673206271954
113,7.232145312842265,1.6608206767169802,0.29411536650772185
114,12.994186684180715,3.1827441242837224,0.5828186104895098
115,11.964573601211757,3.0276426818740703,0.575448783309978
116,11.379130155114822,2.857397107554518,0.5651281040741419
117,10.989004987899017,2.679886087858996,0.5528448924545935
118,10.668080547685332,2.5109423522503485,0.538703939671395
119,5.129583908882069,1.182674165650607,0.2605162417305412
120,4.87179739462951,1.124474223659983,0.251000188576403
121,9.305909499125656,2.1576473639902756,0.482154873295326
122,9.002255347540748,2.080908693824022,0.46021241246243155
123,8.749175112914436,2.0095100098998953,0.43759041882134037
