date,hospitalisations
2023-01-01,0
2023-01-02,0
2023-01-03,1
2023-01-04,2
2023-01-05,2
2023-01-06,2
2023-01-07,1
2023-01-08,5
2023-01-09,7
2023-01-10,4
2023-01-11,4
2023-01-12,4
2023-01-13,2
2023-01-14,3
2023-01-15,2
2023-01-16,6
2023-01-17,2
2023-01-18,5
2023-01-19,3
2023-01-20,4
2023-01-21,0
2023-01-22,1
2023-01-23,1
2023-01-24,4
2023-01-25,0
2023-01-26,3
2023-01-27,2
2023-01-28,1
2023-01-29,0
2023-01-30,3
2023-01-31,3
2023-02-01,2
2023-02-02,0
2023-02-03,1
2023-02-04,0
2023-02-05,0
2023-02-06,0
2023-02-07,4
2023-02-08,1
2023-02-09,2
2023-02-10,1
2023-02-11,3
2023-02-12,4
2023-02-13,5
2023-02-14,1
2023-02-15,1
2023-02-16,3
2023-02-17,2
2023-02-18,0
2023-02-19,0
2023-02-20,2
2023-02-21,6
2023-02-22,1
2023-02-23,5
2023-02-24,5
2023-02-25,0
2023-02-26,4
2023-02-27,6
2023-02-28,3
2023-03-01,2
2023-03-02,6
2023-03-03,1
2023-03-04,0
2023-03-05,1
2023-03-06,4
2023-03-07,3
2023-03-08,4
2023-03-09,4
2023-03-10,4
2023-03-11,2
2023-03-12,1
2023-03-13,8
2023-03-14,8
2023-03-15,6
2023-03-16,4
2023-03-17,11
2023-03-18,3
2023-03-19,5
2023-03-20,4
2023-03-21,5
2023-03-22,5
2023-03-23,6
2023-03-24,8
2023-03-25,5
2023-03-26,5
2023-03-27,6
2023-03-28,8
2023-03-29,12
2023-03-30,10
2023-03-31,11
2023-04-01,4
2023-04-02,3
2023-04-03,15
2023-04-04,11
2023-04-05,15
2023-04-06,11
2023-04-07,16
2023-04-08,8
2023-04-09,7
2023-04-10,15
2023-04-11,17
2023-04-12,10
2023-04-13,15
2023-04-14,17
2023-04-15,7
2023-04-16,7
2023-04-17,5
2023-04-18,13
2023-04-19,12
2023-04-20,14
2023-04-21,13
2023-04-22,4
2023-04-23,11
2023-04-24,12
2023-04-25,9
2023-04-26,11
2023-04-27,7
2023-04-28,10
2023-04-29,5
2023-04-30,4
2023-05-01,16
2023-05-02,9
2023-05-03,10
2023-05-04,9
2023-05-05,13
2023-05-06,5
2023-05-07,6
2023-05-08,13
2023-05-09,11
2023-05-10,8
2023-05-11,10
2023-05-12,9
2023-05-13,3
2023-05-14,2
2023-05-15,12
2023-05-16,13
2023-05-17,9
2023-05-18,12
2023-05-19,4
2023-05-20,1
2023-05-21,4
2023-05-22,9
2023-05-23,4
2023-05-24,9
2023-05-25,12
2023-05-26,8
2023-05-27,3
2023-05-28,4
2023-05-29,6
2023-05-30,6
