date,cases
2023-01-01,16
2023-01-02,40
2023-01-03,41
2023-01-04,39
2023-01-05,37
2023-01-06,46
2023-01-07,26
2023-01-08,30
2023-01-09,51
2023-01-10,46
2023-01-11,48
2023-01-12,42
2023-01-13,41
2023-01-14,21
2023-01-15,15
2023-01-16,32
2023-01-17,31
2023-01-18,27
2023-01-19,30
2023-01-20,23
2023-01-21,17
2023-01-22,10
2023-01-23,20
2023-01-24,29
2023-01-25,28
2023-01-26,27
2023-01-27,18
2023-01-28,18
2023-01-29,19
2023-01-30,35
2023-01-31,27
2023-02-01,27
2023-02-02,22
2023-02-03,18
2023-02-04,16
2023-02-05,7
2023-02-06,27
2023-02-07,20
2023-02-08,28
2023-02-09,24
2023-02-10,27
2023-02-11,13
2023-02-12,15
2023-02-13,29
2023-02-14,29
2023-02-15,30
2023-02-16,43
2023-02-17,26
2023-02-18,11
2023-02-19,18
2023-02-20,53
2023-02-21,40
2023-02-22,39
2023-02-23,47
2023-02-24,73
2023-02-25,31
2023-02-26,40
2023-02-27,63
2023-02-28,59
2023-03-01,66
2023-03-02,76
2023-03-03,73
2023-03-04,38
2023-03-05,47
2023-03-06,93
2023-03-07,98
2023-03-08,105
2023-03-09,95
2023-03-10,124
2023-03-11,66
2023-03-12,54
2023-03-13,119
2023-03-14,128
2023-03-15,134
2023-03-16,147
2023-03-17,109
2023-03-18,58
2023-03-19,75
2023-03-20,126
2023-03-21,173
2023-03-22,160
2023-03-23,132
2023-03-24,146
2023-03-25,95
2023-03-26,78
2023-03-27,151
2023-03-28,192
2023-03-29,155
2023-03-30,170
2023-03-31,143
2023-04-01,65
2023-04-02,67
2023-04-03,127
2023-04-04,125
2023-04-05,118
2023-04-06,124
2023-04-07,117
2023-04-08,54
2023-04-09,52
2023-04-10,111
2023-04-11,87
2023-04-12,103
2023-04-13,91
2023-04-14,102
2023-04-15,41
2023-04-16,45
2023-04-17,87
2023-04-18,80
2023-04-19,85
2023-04-20,79
2023-04-21,65
2023-04-22,31
2023-04-23,42
2023-04-24,54
2023-04-25,43
2023-04-26,54
2023-04-27,51
2023-04-28,50
2023-04-29,32
2023-04-30,27
2023-05-01,48
2023-05-02,59
2023-05-03,46
2023-05-04,54
2023-05-05,57
2023-05-06,20
2023-05-07,21
2023-05-08,49
2023-05-09,52
2023-05-10,43
2023-05-11,33
2023-05-12,37
2023-05-13,28
2023-05-14,16
2023-05-15,33
2023-05-16,38
2023-05-17,42
2023-05-18,42
2023-05-19,37
2023-05-20,20
2023-05-21,22
2023-05-22,37
2023-05-23,43
2023-05-24,38
2023-05-25,32
2023-05-26,39
2023-05-27,21
2023-05-28,17
2023-05-29,30
2023-05-30,37
