date,hospitalisations
2023-01-01,0
2023-01-02,6
2023-01-03,7
2023-01-04,1
2023-01-05,5
2023-01-06,7
2023-01-07,4
2023-01-08,3
2023-01-09,8
2023-01-10,9
2023-01-11,7
2023-01-12,11
2023-01-13,6
2023-01-14,4
2023-01-15,1
2023-01-16,1
2023-01-17,9
2023-01-18,6
2023-01-19,7
2023-01-20,4
2023-01-21,5
2023-01-22,3
2023-01-23,1
2023-01-24,4
2023-01-25,5
2023-01-26,0
2023-01-27,3
2023-01-28,0
2023-01-29,1
2023-01-30,2
2023-01-31,3
2023-02-01,2
2023-02-02,2
2023-02-03,4
2023-02-04,0
2023-02-05,0
2023-02-06,1
2023-02-07,2
2023-02-08,4
2023-02-09,1
2023-02-10,2
2023-02-11,2
2023-02-12,1
2023-02-13,2
2023-02-14,2
2023-02-15,2
2023-02-16,3
2023-02-17,2
2023-02-18,0
2023-02-19,4
2023-02-20,0
2023-02-21,4
2023-02-22,4
2023-02-23,2
2023-02-24,2
2023-02-25,1
2023-02-26,1
2023-02-27,4
2023-02-28,5
2023-03-01,5
2023-03-02,5
2023-03-03,2
2023-03-04,0
2023-03-05,2
2023-03-06,3
2023-03-07,6
2023-03-08,5
2023-03-09,6
2023-03-10,5
2023-03-11,4
2023-03-12,5
2023-03-13,3
2023-03-14,6
2023-03-15,5
2023-03-16,2
2023-03-17,3
2023-03-18,3
2023-03-19,5
2023-03-20,2
2023-03-21,6
2023-03-22,5
2023-03-23,8
2023-03-24,8
2023-03-25,4
2023-03-26,5
2023-03-27,6
2023-03-28,7
2023-03-29,8
2023-03-30,13
2023-03-31,13
2023-04-01,7
2023-04-02,3
2023-04-03,8
2023-04-04,9
2023-04-05,12
2023-04-06,8
2023-04-07,10
2023-04-08,4
2023-04-09,9
2023-04-10,15
2023-04-11,15
2023-04-12,14
2023-04-13,9
2023-04-14,12
2023-04-15,7
2023-04-16,7
2023-04-17,12
2023-04-18,16
2023-04-19,17
2023-04-20,17
2023-04-21,13
2023-04-22,6
2023-04-23,15
2023-04-24,15
2023-04-25,16
2023-04-26,20
2023-04-27,8
2023-04-28,15
2023-04-29,4
2023-04-30,4
2023-05-01,12
2023-05-02,9
2023-05-03,8
2023-05-04,9
2023-05-05,12
2023-05-06,5
2023-05-07,4
2023-05-08,9
2023-05-09,14
2023-05-10,7
2023-05-11,12
2023-05-12,8
2023-05-13,4
2023-05-14,1
2023-05-15,7
2023-05-16,5
2023-05-17,6
2023-05-18,6
2023-05-19,5
2023-05-20,6
2023-05-21,3
2023-05-22,8
2023-05-23,2
2023-05-24,6
2023-05-25,9
2023-05-26,9
2023-05-27,1
2023-05-28,4
2023-05-29,5
2023-05-30,8
