date,cases
2023-01-01,13
2023-01-02,22
2023-01-03,20
2023-01-04,36
2023-01-05,28
2023-01-06,21
2023-01-07,15
2023-01-08,16
2023-01-09,38
2023-01-10,34
2023-01-11,37
2023-01-12,26
2023-01-13,42
2023-01-14,28
2023-01-15,16
2023-01-16,39
2023-01-17,33
2023-01-18,35
2023-01-19,31
2023-01-20,30
2023-01-21,17
2023-01-22,18
2023-01-23,39
2023-01-24,42
2023-01-25,35
2023-01-26,33
2023-01-27,28
2023-01-28,14
2023-01-29,25
2023-01-30,47
2023-01-31,57
2023-02-01,29
2023-02-02,30
2023-02-03,43
2023-02-04,22
2023-02-05,26
2023-02-06,51
2023-02-07,41
2023-02-08,52
2023-02-09,54
2023-02-10,41
2023-02-11,33
2023-02-12,25
2023-02-13,57
2023-02-14,68
2023-02-15,67
2023-02-16,61
2023-02-17,69
2023-02-18,25
2023-02-19,35
2023-02-20,73
2023-02-21,87
2023-02-22,78
2023-02-23,79
2023-02-24,108
2023-02-25,54
2023-02-26,53
2023-02-27,106
2023-02-28,135
2023-03-01,119
2023-03-02,144
2023-03-03,136
2023-03-04,65
2023-03-05,73
2023-03-06,150
2023-03-07,192
2023-03-08,161
2023-03-09,179
2023-03-10,193
2023-03-11,81
2023-03-12,94
2023-03-13,233
2023-03-14,253
2023-03-15,250
2023-03-16,231
2023-03-17,229
2023-03-18,117
2023-03-19,105
2023-03-20,264
2023-03-21,287
2023-03-22,269
2023-03-23,301
2023-03-24,307
2023-03-25,136
2023-03-26,163
2023-03-27,304
2023-03-28,295
2023-03-29,264
2023-03-30,284
2023-03-31,267
2023-04-01,135
2023-04-02,141
2023-04-03,262
2023-04-04,291
2023-04-05,246
2023-04-06,249
2023-04-07,233
2023-04-08,112
2023-04-09,130
2023-04-10,266
2023-04-11,250
2023-04-12,219
2023-04-13,211
2023-04-14,236
2023-04-15,112
2023-04-16,92
2023-04-17,215
2023-04-18,167
2023-04-19,187
2023-04-20,189
2023-04-21,177
2023-04-22,90
2023-04-23,84
2023-04-24,153
2023-04-25,130
2023-04-26,131
2023-04-27,153
2023-04-28,142
2023-04-29,62
2023-04-30,74
2023-05-01,121
2023-05-02,129
2023-05-03,124
2023-05-04,111
2023-05-05,124
2023-05-06,55
2023-05-07,53
2023-05-08,111
2023-05-09,118
2023-05-10,107
2023-05-11,104
2023-05-12,109
2023-05-13,56
2023-05-14,48
2023-05-15,87
2023-05-16,114
2023-05-17,103
2023-05-18,80
2023-05-19,105
2023-05-20,48
2023-05-21,48
2023-05-22,94
2023-05-23,77
2023-05-24,85
2023-05-25,82
2023-05-26,91
2023-05-27,30
2023-05-28,33
2023-05-29,81
2023-05-30,79
