date,hospitalisations
2023-01-01,3
2023-01-02,2
2023-01-03,7
2023-01-04,6
2023-01-05,7
2023-01-06,6
2023-01-07,2
2023-01-08,2
2023-01-09,6
2023-01-10,12
2023-01-11,6
2023-01-12,7
2023-01-13,5
2023-01-14,1
2023-01-15,1
2023-01-16,5
2023-01-17,6
2023-01-18,6
2023-01-19,6
2023-01-20,4
2023-01-21,3
2023-01-22,4
2023-01-23,3
2023-01-24,6
2023-01-25,2
2023-01-26,3
2023-01-27,4
2023-01-28,2
2023-01-29,2
2023-01-30,0
2023-01-31,0
2023-02-01,3
2023-02-02,2
2023-02-03,3
2023-02-04,1
2023-02-05,1
2023-02-06,4
2023-02-07,3
2023-02-08,4
2023-02-09,3
2023-02-10,3
2023-02-11,2
2023-02-12,3
2023-02-13,4
2023-02-14,5
2023-02-15,1
2023-02-16,3
2023-02-17,6
2023-02-18,2
2023-02-19,2
2023-02-20,2
2023-02-21,11
2023-02-22,5
2023-02-23,8
2023-02-24,4
2023-02-25,6
2023-02-26,4
2023-02-27,6
2023-02-28,7
2023-03-01,8
2023-03-02,5
2023-03-03,9
2023-03-04,0
2023-03-05,5
2023-03-06,8
2023-03-07,10
2023-03-08,8
2023-03-09,7
2023-03-10,5
2023-03-11,8
2023-03-12,4
2023-03-13,9
2023-03-14,10
2023-03-15,14
2023-03-16,14
2023-03-17,19
2023-03-18,3
2023-03-19,4
2023-03-20,12
2023-03-21,10
2023-03-22,14
2023-03-23,14
2023-03-24,12
2023-03-25,5
2023-03-26,5
2023-03-27,11
2023-03-28,19
2023-03-29,20
2023-03-30,7
2023-03-31,16
2023-04-01,3
2023-04-02,11
2023-04-03,14
2023-04-04,9
2023-04-05,15
2023-04-06,16
2023-04-07,22
2023-04-08,7
2023-04-09,11
2023-04-10,15
2023-04-11,14
2023-04-12,23
2023-04-13,28
2023-04-14,18
2023-04-15,5
2023-04-16,12
2023-04-17,23
2023-04-18,21
2023-04-19,20
2023-04-20,22
2023-04-21,15
2023-04-22,11
2023-04-23,10
2023-04-24,22
2023-04-25,20
2023-04-26,20
2023-04-27,19
2023-04-28,13
2023-04-29,11
2023-04-30,14
2023-05-01,19
2023-05-02,14
2023-05-03,14
2023-05-04,13
2023-05-05,16
2023-05-06,11
2023-05-07,12
2023-05-08,12
2023-05-09,23
2023-05-10,12
2023-05-11,15
2023-05-12,13
2023-05-13,6
2023-05-14,4
2023-05-15,16
2023-05-16,8
2023-05-17,13
2023-05-18,9
2023-05-19,9
2023-05-20,7
2023-05-21,8
2023-05-22,15
2023-05-23,10
2023-05-24,2
2023-05-25,11
2023-05-26,15
2023-05-27,8
2023-05-28,5
2023-05-29,6
2023-05-30,7
