date,cases
2023-01-01,10
2023-01-02,60
2023-01-03,55
2023-01-04,150
2023-01-05,89
2023-01-06,70
2023-01-07,10
2023-01-08,0
2023-01-09,33
2023-01-10,47
2023-01-11,74
2023-01-12,30
2023-01-13,37
2023-01-14,42
2023-01-15,17
2023-01-16,12
2023-01-17,91
2023-01-18,49
2023-01-19,74
2023-01-20,9
2023-01-21,17
2023-01-22,10
2023-01-23,36
2023-01-24,69
2023-01-25,34
2023-01-26,80
2023-01-27,130
2023-01-28,10
2023-01-29,0
2023-01-30,24
2023-01-31,64
2023-02-01,71
2023-02-02,90
2023-02-03,84
2023-02-04,95
2023-02-05,105
2023-02-06,110
2023-02-07,178
2023-02-08,268
2023-02-09,47
2023-02-10,188
2023-02-11,39
2023-02-12,25
2023-02-13,39
2023-02-14,9
2023-02-15,36
2023-02-16,79
2023-02-17,115
2023-02-18,59
2023-02-19,21
2023-02-20,296
2023-02-21,146
2023-02-22,177
2023-02-23,52
2023-02-24,245
2023-02-25,41
2023-02-26,98
2023-02-27,330
2023-02-28,81
2023-03-01,120
2023-03-02,280
2023-03-03,231
2023-03-04,81
2023-03-05,43
2023-03-06,77
2023-03-07,44
2023-03-08,184
2023-03-09,237
2023-03-10,571
2023-03-11,167
2023-03-12,91
2023-03-13,121
2023-03-14,799
2023-03-15,75
2023-03-16,179
2023-03-17,102
2023-03-18,295
2023-03-19,38
2023-03-20,417
2023-03-21,88
2023-03-22,226
2023-03-23,514
2023-03-24,106
2023-03-25,110
2023-03-26,444
2023-03-27,244
2023-03-28,975
2023-03-29,105
2023-03-30,167
2023-03-31,408
2023-04-01,73
2023-04-02,60
2023-04-03,33
2023-04-04,217
2023-04-05,17
2023-04-06,296
2023-04-07,54
2023-04-08,206
2023-04-09,78
2023-04-10,110
2023-04-11,242
2023-04-12,20
2023-04-13,182
2023-04-14,143
2023-04-15,41
2023-04-16,81
2023-04-17,206
2023-04-18,16
2023-04-19,199
2023-04-20,64
2023-04-21,55
2023-04-22,45
2023-04-23,139
2023-04-24,288
2023-04-25,48
2023-04-26,22
2023-04-27,44
2023-04-28,7
2023-04-29,45
2023-04-30,2
2023-05-01,190
2023-05-02,113
2023-05-03,74
2023-05-04,33
2023-05-05,85
2023-05-06,14
2023-05-07,20
2023-05-08,3
2023-05-09,114
2023-05-10,68
2023-05-11,78
2023-05-12,95
2023-05-13,5
2023-05-14,49
2023-05-15,202
2023-05-16,146
2023-05-17,35
2023-05-18,163
2023-05-19,156
2023-05-20,14
2023-05-21,13
2023-05-22,29
2023-05-23,50
2023-05-24,169
2023-05-25,35
2023-05-26,9
2023-05-27,177
2023-05-28,32
2023-05-29,133
2023-05-30,125
