date,hospitalisations
2023-01-01,2
2023-01-02,9
2023-01-03,8
2023-01-04,9
2023-01-05,5
2023-01-06,4
2023-01-07,0
2023-01-08,3
2023-01-09,3
2023-01-10,11
2023-01-11,9
2023-01-12,10
2023-01-13,3
2023-01-14,1
2023-01-15,0
2023-01-16,5
2023-01-17,6
2023-01-18,8
2023-01-19,9
2023-01-20,6
2023-01-21,0
2023-01-22,1
2023-01-23,5
2023-01-24,2
2023-01-25,9
2023-01-26,2
2023-01-27,12
2023-01-28,1
2023-01-29,1
2023-01-30,7
2023-01-31,4
2023-02-01,6
2023-02-02,6
2023-02-03,10
2023-02-04,1
2023-02-05,1
2023-02-06,9
2023-02-07,6
2023-02-08,3
2023-02-09,8
2023-02-10,4
2023-02-11,1
2023-02-12,2
2023-02-13,7
2023-02-14,9
2023-02-15,12
2023-02-16,9
2023-02-17,3
2023-02-18,4
2023-02-19,2
2023-02-20,10
2023-02-21,10
2023-02-22,8
2023-02-23,13
2023-02-24,13
2023-02-25,4
2023-02-26,1
2023-02-27,14
2023-02-28,13
2023-03-01,15
2023-03-02,12
2023-03-03,11
2023-03-04,5
2023-03-05,3
2023-03-06,17
2023-03-07,26
2023-03-08,19
2023-03-09,9
2023-03-10,10
2023-03-11,4
2023-03-12,0
2023-03-13,12
2023-03-14,13
2023-03-15,13
2023-03-16,23
2023-03-17,17
2023-03-18,3
2023-03-19,2
2023-03-20,19
2023-03-21,14
2023-03-22,18
2023-03-23,24
2023-03-24,15
2023-03-25,7
2023-03-26,5
2023-03-27,18
2023-03-28,20
2023-03-29,16
2023-03-30,19
2023-03-31,23
2023-04-01,9
2023-04-02,6
2023-04-03,15
2023-04-04,28
2023-04-05,18
2023-04-06,27
2023-04-07,21
2023-04-08,2
2023-04-09,6
2023-04-10,16
2023-04-11,19
2023-04-12,26
2023-04-13,11
2023-04-14,14
2023-04-15,4
2023-04-16,4
2023-04-17,12
2023-04-18,28
2023-04-19,18
2023-04-20,29
2023-04-21,25
2023-04-22,2
2023-04-23,5
2023-04-24,23
2023-04-25,25
2023-04-26,18
2023-04-27,18
2023-04-28,14
2023-04-29,3
2023-04-30,7
2023-05-01,22
2023-05-02,18
2023-05-03,17
2023-05-04,22
2023-05-05,21
2023-05-06,1
2023-05-07,7
2023-05-08,18
2023-05-09,21
2023-05-10,12
2023-05-11,9
2023-05-12,19
2023-05-13,2
2023-05-14,2
2023-05-15,15
2023-05-16,12
2023-05-17,17
2023-05-18,15
2023-05-19,7
2023-05-20,3
2023-05-21,2
2023-05-22,15
2023-05-23,15
2023-05-24,7
2023-05-25,21
2023-05-26,11
2023-05-27,5
2023-05-28,5
2023-05-29,18
2023-05-30,10
