date,cases
2023-01-01,53
2023-01-02,101
2023-01-03,101
2023-01-04,111
2023-01-05,107
2023-01-06,104
2023-01-07,43
2023-01-08,49
2023-01-09,104
2023-01-10,91
2023-01-11,96
2023-01-12,66
2023-01-13,77
2023-01-14,51
2023-01-15,33
2023-01-16,59
2023-01-17,68
2023-01-18,71
2023-01-19,64
2023-01-20,63
2023-01-21,33
2023-01-22,28
2023-01-23,75
2023-01-24,80
2023-01-25,81
2023-01-26,100
2023-01-27,91
2023-01-28,47
2023-01-29,49
2023-01-30,87
2023-01-31,105
2023-02-01,117
2023-02-02,128
2023-02-03,144
2023-02-04,83
2023-02-05,58
2023-02-06,187
2023-02-07,194
2023-02-08,212
2023-02-09,232
2023-02-10,266
2023-02-11,164
2023-02-12,140
2023-02-13,357
2023-02-14,423
2023-02-15,456
2023-02-16,559
2023-02-17,542
2023-02-18,349
2023-02-19,371
2023-02-20,863
2023-02-21,1026
2023-02-22,1152
2023-02-23,1415
2023-02-24,1535
2023-02-25,896
2023-02-26,1082
2023-02-27,2440
2023-02-28,2870
2023-03-01,3153
2023-03-02,3840
2023-03-03,4298
2023-03-04,2446
2023-03-05,2746
2023-03-06,6229
2023-03-07,6874
2023-03-08,7797
2023-03-09,8357
2023-03-10,9218
2023-03-11,4981
2023-03-12,5632
2023-03-13,12383
2023-03-14,13213
2023-03-15,14292
2023-03-16,15054
2023-03-17,16045
2023-03-18,8476
2023-03-19,8887
2023-03-20,19069
2023-03-21,19401
2023-03-22,20203
2023-03-23,21075
2023-03-24,21474
2023-03-25,10981
2023-03-26,11074
2023-03-27,22709
2023-03-28,22794
2023-03-29,22949
2023-03-30,22860
2023-03-31,22535
2023-04-01,10910
2023-04-02,11079
2023-04-03,21209
2023-04-04,20765
2023-04-05,19972
2023-04-06,18967
2023-04-07,18529
2023-04-08,8923
2023-04-09,8280
2023-04-10,15492
2023-04-11,14420
2023-04-12,13496
2023-04-13,12695
2023-04-14,11785
2023-04-15,5392
2023-04-16,4878
2023-04-17,9011
2023-04-18,8249
2023-04-19,7463
2023-04-20,6727
2023-04-21,6374
2023-04-22,2888
2023-04-23,2698
2023-04-24,4827
2023-04-25,4439
2023-04-26,4125
2023-04-27,3707
2023-04-28,3467
2023-04-29,1555
2023-04-30,1454
2023-05-01,2656
2023-05-02,2414
2023-05-03,2327
2023-05-04,2254
2023-05-05,2096
2023-05-06,937
2023-05-07,915
2023-05-08,1677
2023-05-09,1610
2023-05-10,1517
2023-05-11,1308
2023-05-12,1216
2023-05-13,593
2023-05-14,574
2023-05-15,1036
2023-05-16,1014
2023-05-17,908
2023-05-18,855
2023-05-19,792
2023-05-20,358
2023-05-21,400
2023-05-22,648
2023-05-23,577
2023-05-24,636
2023-05-25,544
2023-05-26,509
2023-05-27,237
2023-05-28,242
2023-05-29,449
2023-05-30,411
