date,hospitalisations
2023-01-01,6
2023-01-02,12
2023-01-03,11
2023-01-04,8
2023-01-05,17
2023-01-06,10
2023-01-07,1
2023-01-08,6
2023-01-09,4
2023-01-10,9
2023-01-11,6
2023-01-12,5
2023-01-13,1
2023-01-14,2
2023-01-15,3
2023-01-16,6
2023-01-17,3
2023-01-18,6
2023-01-19,3
2023-01-20,2
2023-01-21,2
2023-01-22,1
2023-01-23,6
2023-01-24,6
2023-01-25,3
2023-01-26,9
2023-01-27,7
2023-01-28,2
2023-01-29,1
2023-01-30,4
2023-01-31,4
2023-02-01,2
2023-02-02,5
2023-02-03,5
2023-02-04,2
2023-02-05,5
2023-02-06,1
2023-02-07,2
2023-02-08,4
2023-02-09,3
2023-02-10,3
2023-02-11,3
2023-02-12,4
2023-02-13,4
2023-02-14,4
2023-02-15,3
2023-02-16,12
2023-02-17,5
2023-02-18,4
2023-02-19,6
2023-02-20,12
2023-02-21,7
2023-02-22,7
2023-02-23,13
2023-02-24,13
2023-02-25,5
2023-02-26,6
2023-02-27,20
2023-02-28,30
2023-03-01,29
2023-03-02,9
2023-03-03,24
2023-03-04,18
2023-03-05,19
2023-03-06,20
2023-03-07,28
2023-03-08,44
2023-03-09,32
2023-03-10,61
2023-03-11,33
2023-03-12,22
2023-03-13,58
2023-03-14,49
2023-03-15,68
2023-03-16,47
2023-03-17,45
2023-03-18,37
2023-03-19,16
2023-03-20,52
2023-03-21,78
2023-03-22,63
2023-03-23,76
2023-03-24,94
2023-03-25,37
2023-03-26,34
2023-03-27,64
2023-03-28,92
2023-03-29,96
2023-03-30,84
2023-03-31,70
2023-04-01,34
2023-04-02,52
2023-04-03,133
2023-04-04,127
2023-04-05,109
2023-04-06,102
2023-04-07,60
2023-04-08,52
2023-04-09,31
2023-04-10,56
2023-04-11,142
2023-04-12,129
2023-04-13,102
2023-04-14,69
2023-04-15,63
2023-04-16,45
2023-04-17,108
2023-04-18,104
2023-04-19,115
2023-04-20,138
2023-04-21,36
2023-04-22,39
2023-04-23,50
2023-04-24,88
2023-04-25,100
2023-04-26,111
2023-04-27,67
2023-04-28,61
2023-04-29,32
2023-04-30,37
2023-05-01,38
2023-05-02,62
2023-05-03,56
2023-05-04,60
2023-05-05,28
2023-05-06,15
2023-05-07,19
2023-05-08,76
2023-05-09,18
2023-05-10,28
2023-05-11,23
2023-05-12,33
2023-05-13,11
2023-05-14,16
2023-05-15,38
2023-05-16,31
2023-05-17,31
2023-05-18,40
2023-05-19,21
2023-05-20,15
2023-05-21,5
2023-05-22,29
2023-05-23,8
2023-05-24,32
2023-05-25,18
2023-05-26,20
2023-05-27,16
2023-05-28,5
2023-05-29,9
2023-05-30,16
