date,hospitalisations
2023-01-01,4
2023-01-02,1
2023-01-03,2
2023-01-04,5
2023-01-05,1
2023-01-06,4
2023-01-07,2
2023-01-08,3
2023-01-09,7
2023-01-10,4
2023-01-11,8
2023-01-12,6
2023-01-13,10
2023-01-14,3
2023-01-15,3
2023-01-16,15
2023-01-17,9
2023-01-18,6
2023-01-19,11
2023-01-20,7
2023-01-21,3
2023-01-22,4
2023-01-23,8
2023-01-24,9
2023-01-25,16
2023-01-26,14
2023-01-27,12
2023-01-28,8
2023-01-29,7
2023-01-30,9
2023-01-31,9
2023-02-01,9
2023-02-02,19
2023-02-03,22
2023-02-04,7
2023-02-05,7
2023-02-06,25
2023-02-07,15
2023-02-08,20
2023-02-09,14
2023-02-10,22
2023-02-11,9
2023-02-12,16
2023-02-13,21
2023-02-14,16
2023-02-15,18
2023-02-16,13
2023-02-17,13
2023-02-18,9
2023-02-19,11
2023-02-20,15
2023-02-21,10
2023-02-22,13
2023-02-23,13
2023-02-24,11
2023-02-25,9
2023-02-26,3
2023-02-27,5
2023-02-28,11
2023-03-01,6
2023-03-02,7
2023-03-03,4
2023-03-04,0
2023-03-05,3
2023-03-06,2
2023-03-07,4
2023-03-08,5
2023-03-09,4
2023-03-10,4
2023-03-11,2
2023-03-12,2
2023-03-13,1
2023-03-14,2
2023-03-15,7
2023-03-16,2
2023-03-17,2
2023-03-18,2
2023-03-19,0
2023-03-20,0
2023-03-21,2
2023-03-22,1
2023-03-23,2
2023-03-24,6
2023-03-25,3
2023-03-26,1
2023-03-27,4
2023-03-28,1
2023-03-29,3
2023-03-30,1
2023-03-31,5
2023-04-01,3
2023-04-02,1
2023-04-03,3
2023-04-04,4
2023-04-05,5
2023-04-06,3
2023-04-07,8
2023-04-08,5
2023-04-09,6
2023-04-10,5
2023-04-11,5
2023-04-12,7
2023-04-13,6
2023-04-14,2
2023-04-15,4
2023-04-16,3
2023-04-17,7
2023-04-18,10
2023-04-19,8
2023-04-20,9
2023-04-21,13
2023-04-22,2
2023-04-23,1
2023-04-24,4
2023-04-25,2
2023-04-26,5
2023-04-27,2
2023-04-28,3
2023-04-29,1
2023-04-30,2
2023-05-01,3
2023-05-02,6
2023-05-03,4
2023-05-04,0
2023-05-05,6
2023-05-06,1
2023-05-07,1
2023-05-08,1
2023-05-09,6
2023-05-10,2
2023-05-11,3
2023-05-12,4
2023-05-13,1
2023-05-14,3
2023-05-15,6
2023-05-16,2
2023-05-17,3
2023-05-18,5
2023-05-19,1
2023-05-20,3
2023-05-21,0
2023-05-22,5
2023-05-23,9
2023-05-24,2
2023-05-25,3
2023-05-26,6
2023-05-27,1
2023-05-28,3
2023-05-29,6
2023-05-30,10
