date,hospitalisations
2023-01-01,4
2023-01-02,7
2023-01-03,13
2023-01-04,5
2023-01-05,6
2023-01-06,11
2023-01-07,1
2023-01-08,1
2023-01-09,7
2023-01-10,5
2023-01-11,3
2023-01-12,7
2023-01-13,1
2023-01-14,2
2023-01-15,6
2023-01-16,7
2023-01-17,3
2023-01-18,6
2023-01-19,10
2023-01-20,8
2023-01-21,8
2023-01-22,2
2023-01-23,3
2023-01-24,4
2023-01-25,5
2023-01-26,7
2023-01-27,4
2023-01-28,4
2023-01-29,2
2023-01-30,6
2023-01-31,4
2023-02-01,2
2023-02-02,6
2023-02-03,12
2023-02-04,2
2023-02-05,4
2023-02-06,2
2023-02-07,8
2023-02-08,8
2023-02-09,9
2023-02-10,6
2023-02-11,1
2023-02-12,6
2023-02-13,5
2023-02-14,1
2023-02-15,9
2023-02-16,14
2023-02-17,9
2023-02-18,5
2023-02-19,3
2023-02-20,8
2023-02-21,5
2023-02-22,13
2023-02-23,3
2023-02-24,7
2023-02-25,10
2023-02-26,5
2023-02-27,11
2023-02-28,9
2023-03-01,3
2023-03-02,12
2023-03-03,12
2023-03-04,7
2023-03-05,13
2023-03-06,10
2023-03-07,4
2023-03-08,18
2023-03-09,13
2023-03-10,13
2023-03-11,7
2023-03-12,9
2023-03-13,8
2023-03-14,8
2023-03-15,12
2023-03-16,23
2023-03-17,15
2023-03-18,6
2023-03-19,9
2023-03-20,9
2023-03-21,16
2023-03-22,12
2023-03-23,15
2023-03-24,10
2023-03-25,17
2023-03-26,16
2023-03-27,25
2023-03-28,14
2023-03-29,25
2023-03-30,25
2023-03-31,7
2023-04-01,8
2023-04-02,5
2023-04-03,13
2023-04-04,21
2023-04-05,12
2023-04-06,14
2023-04-07,30
2023-04-08,7
2023-04-09,3
2023-04-10,19
2023-04-11,6
2023-04-12,15
2023-04-13,26
2023-04-14,35
2023-04-15,5
2023-04-16,12
2023-04-17,26
2023-04-18,27
2023-04-19,34
2023-04-20,27
2023-04-21,10
2023-04-22,15
2023-04-23,10
2023-04-24,13
2023-04-25,14
2023-04-26,16
2023-04-27,11
2023-04-28,12
2023-04-29,7
2023-04-30,14
2023-05-01,10
2023-05-02,17
2023-05-03,5
2023-05-04,20
2023-05-05,11
2023-05-06,7
2023-05-07,9
2023-05-08,32
2023-05-09,11
2023-05-10,18
2023-05-11,17
2023-05-12,13
2023-05-13,6
2023-05-14,12
2023-05-15,23
2023-05-16,17
2023-05-17,10
2023-05-18,11
2023-05-19,14
2023-05-20,12
2023-05-21,3
2023-05-22,7
2023-05-23,16
2023-05-24,4
2023-05-25,7
2023-05-26,11
2023-05-27,10
2023-05-28,4
2023-05-29,6
2023-05-30,13
