date,hospitalisations
2023-01-01,4
2023-01-02,13
2023-01-03,12
2023-01-04,11
2023-01-05,8
2023-01-06,18
2023-01-07,3
2023-01-08,7
2023-01-09,12
2023-01-10,15
2023-01-11,11
2023-01-12,7
2023-01-13,12
2023-01-14,6
2023-01-15,6
2023-01-16,14
2023-01-17,17
2023-01-18,13
2023-01-19,7
2023-01-20,14
2023-01-21,3
2023-01-22,4
2023-01-23,11
2023-01-24,11
2023-01-25,9
2023-01-26,6
2023-01-27,12
2023-01-28,4
2023-01-29,5
2023-01-30,8
2023-01-31,14
2023-02-01,7
2023-02-02,6
2023-02-03,8
2023-02-04,5
2023-02-05,9
2023-02-06,15
2023-02-07,10
2023-02-08,8
2023-02-09,18
2023-02-10,13
2023-02-11,6
2023-02-12,8
2023-02-13,13
2023-02-14,27
2023-02-15,23
2023-02-16,26
2023-02-17,20
2023-02-18,16
2023-02-19,14
2023-02-20,33
2023-02-21,33
2023-02-22,53
2023-02-23,51
2023-02-24,59
2023-02-25,41
2023-02-26,37
2023-02-27,84
2023-02-28,81
2023-03-01,95
2023-03-02,114
2023-03-03,137
2023-03-04,89
2023-03-05,87
2023-03-06,229
2023-03-07,246
2023-03-08,302
2023-03-09,318
2023-03-10,338
2023-03-11,190
2023-03-12,215
2023-03-13,521
2023-03-14,543
2023-03-15,562
2023-03-16,646
2023-03-17,694
2023-03-18,379
2023-03-19,393
2023-03-20,905
2023-03-21,955
2023-03-22,1057
2023-03-23,1106
2023-03-24,1176
2023-03-25,642
2023-03-26,703
2023-03-27,1371
2023-03-28,1521
2023-03-29,1526
2023-03-30,1638
2023-03-31,1728
2023-04-01,883
2023-04-02,910
2023-04-03,1839
2023-04-04,1934
2023-04-05,1992
2023-04-06,2045
2023-04-07,2110
2023-04-08,1063
2023-04-09,1086
2023-04-10,2139
2023-04-11,2085
2023-04-12,2156
2023-04-13,2014
2023-04-14,2058
2023-04-15,986
2023-04-16,940
2023-04-17,1911
2023-04-18,1912
2023-04-19,1734
2023-04-20,1733
2023-04-21,1586
2023-04-22,712
2023-04-23,712
2023-04-24,1412
2023-04-25,1279
2023-04-26,1204
2023-04-27,1123
2023-04-28,1093
2023-04-29,520
2023-04-30,485
2023-05-01,877
2023-05-02,829
2023-05-03,806
2023-05-04,737
2023-05-05,662
2023-05-06,322
2023-05-07,307
2023-05-08,540
2023-05-09,555
2023-05-10,451
2023-05-11,437
2023-05-12,424
2023-05-13,194
2023-05-14,185
2023-05-15,312
2023-05-16,332
2023-05-17,286
2023-05-18,283
2023-05-19,247
2023-05-20,124
2023-05-21,114
2023-05-22,188
2023-05-23,177
2023-05-24,163
2023-05-25,156
2023-05-26,165
2023-05-27,61
2023-05-28,53
2023-05-29,112
2023-05-30,121
