date,cases
2023-01-01,41
2023-01-02,63
2023-01-03,51
2023-01-04,63
2023-01-05,50
2023-01-06,57
2023-01-07,37
2023-01-08,34
2023-01-09,39
2023-01-10,46
2023-01-11,33
2023-01-12,41
2023-01-13,43
2023-01-14,25
2023-01-15,17
2023-01-16,34
2023-01-17,35
2023-01-18,17
2023-01-19,41
2023-01-20,20
2023-01-21,17
2023-01-22,11
2023-01-23,28
2023-01-24,27
2023-01-25,19
2023-01-26,37
2023-01-27,23
2023-01-28,13
2023-01-29,18
2023-01-30,38
2023-01-31,30
2023-02-01,44
2023-02-02,35
2023-02-03,46
2023-02-04,22
2023-02-05,21
2023-02-06,50
2023-02-07,44
2023-02-08,62
2023-02-09,66
2023-02-10,68
2023-02-11,34
2023-02-12,49
2023-02-13,104
2023-02-14,112
2023-02-15,145
2023-02-16,112
2023-02-17,151
2023-02-18,74
2023-02-19,96
2023-02-20,261
2023-02-21,250
2023-02-22,342
2023-02-23,331
2023-02-24,382
2023-02-25,254
2023-02-26,257
2023-02-27,643
2023-02-28,761
2023-03-01,891
2023-03-02,988
2023-03-03,1196
2023-03-04,673
2023-03-05,754
2023-03-06,1683
2023-03-07,1834
2023-03-08,1941
2023-03-09,2261
2023-03-10,2507
2023-03-11,1366
2023-03-12,1464
2023-03-13,3217
2023-03-14,3327
2023-03-15,3759
2023-03-16,3947
2023-03-17,4204
2023-03-18,2232
2023-03-19,2349
2023-03-20,4835
2023-03-21,5099
2023-03-22,5253
2023-03-23,5462
2023-03-24,5623
2023-03-25,2803
2023-03-26,2948
2023-03-27,5956
2023-03-28,5804
2023-03-29,5996
2023-03-30,5866
2023-03-31,5927
2023-04-01,2746
2023-04-02,2785
2023-04-03,5607
2023-04-04,5163
2023-04-05,5015
2023-04-06,4935
2023-04-07,4824
2023-04-08,2205
2023-04-09,2075
2023-04-10,4005
2023-04-11,3679
2023-04-12,3502
2023-04-13,3304
2023-04-14,2918
2023-04-15,1387
2023-04-16,1194
2023-04-17,2201
2023-04-18,2126
2023-04-19,1823
2023-04-20,1735
2023-04-21,1525
2023-04-22,723
2023-04-23,637
2023-04-24,1244
2023-04-25,1070
2023-04-26,1042
2023-04-27,956
2023-04-28,908
2023-04-29,405
2023-04-30,397
2023-05-01,645
2023-05-02,653
2023-05-03,607
2023-05-04,539
2023-05-05,523
2023-05-06,231
2023-05-07,215
2023-05-08,426
2023-05-09,408
2023-05-10,352
2023-05-11,353
2023-05-12,338
2023-05-13,152
2023-05-14,125
2023-05-15,296
2023-05-16,266
2023-05-17,237
2023-05-18,187
2023-05-19,189
2023-05-20,91
2023-05-21,92
2023-05-22,191
2023-05-23,174
2023-05-24,178
2023-05-25,168
2023-05-26,128
2023-05-27,59
2023-05-28,52
2023-05-29,117
2023-05-30,98
