date,hospitalisations
2023-01-01,0
2023-01-02,5
2023-01-03,8
2023-01-04,4
2023-01-05,4
2023-01-06,2
2023-01-07,0
2023-01-08,2
2023-01-09,4
2023-01-10,4
2023-01-11,4
2023-01-12,5
2023-01-13,4
2023-01-14,0
2023-01-15,1
2023-01-16,4
2023-01-17,4
2023-01-18,4
2023-01-19,4
2023-01-20,3
2023-01-21,1
2023-01-22,0
2023-01-23,3
2023-01-24,1
2023-01-25,2
2023-01-26,8
2023-01-27,4
2023-01-28,0
2023-01-29,1
2023-01-30,5
2023-01-31,2
2023-02-01,3
2023-02-02,1
2023-02-03,1
2023-02-04,0
2023-02-05,0
2023-02-06,3
2023-02-07,2
2023-02-08,1
2023-02-09,4
2023-02-10,1
2023-02-11,1
2023-02-12,0
2023-02-13,2
2023-02-14,2
2023-02-15,2
2023-02-16,9
2023-02-17,1
2023-02-18,5
2023-02-19,0
2023-02-20,3
2023-02-21,4
2023-02-22,4
2023-02-23,4
2023-02-24,3
2023-02-25,1
2023-02-26,0
2023-02-27,1
2023-02-28,8
2023-03-01,3
2023-03-02,4
2023-03-03,4
2023-03-04,1
2023-03-05,2
2023-03-06,2
2023-03-07,3
2023-03-08,4
2023-03-09,11
2023-03-10,8
2023-03-11,5
2023-03-12,3
2023-03-13,9
2023-03-14,5
2023-03-15,4
2023-03-16,9
2023-03-17,4
2023-03-18,1
2023-03-19,3
2023-03-20,10
2023-03-21,8
2023-03-22,4
2023-03-23,12
2023-03-24,8
2023-03-25,1
2023-03-26,3
2023-03-27,16
2023-03-28,10
2023-03-29,14
2023-03-30,12
2023-03-31,11
2023-04-01,8
2023-04-02,2
2023-04-03,15
2023-04-04,12
2023-04-05,8
2023-04-06,10
2023-04-07,13
2023-04-08,5
2023-04-09,4
2023-04-10,7
2023-04-11,18
2023-04-12,15
2023-04-13,12
2023-04-14,10
2023-04-15,6
2023-04-16,1
2023-04-17,8
2023-04-18,15
2023-04-19,13
2023-04-20,19
2023-04-21,12
2023-04-22,5
2023-04-23,2
2023-04-24,13
2023-04-25,13
2023-04-26,10
2023-04-27,16
2023-04-28,8
2023-04-29,3
2023-04-30,3
2023-05-01,9
2023-05-02,7
2023-05-03,5
2023-05-04,12
2023-05-05,9
2023-05-06,3
2023-05-07,2
2023-05-08,13
2023-05-09,8
2023-05-10,16
2023-05-11,8
2023-05-12,9
2023-05-13,4
2023-05-14,0
2023-05-15,12
2023-05-16,8
2023-05-17,5
2023-05-18,10
2023-05-19,5
2023-05-20,3
2023-05-21,2
2023-05-22,7
2023-05-23,5
2023-05-24,4
2023-05-25,6
2023-05-26,2
2023-05-27,2
2023-05-28,1
2023-05-29,6
2023-05-30,4
