date,cases
2023-01-01,13
2023-01-02,55
2023-01-03,64
2023-01-04,25
2023-01-05,42
2023-01-06,35
2023-01-07,7
2023-01-08,2
2023-01-09,37
2023-01-10,29
2023-01-11,43
2023-01-12,64
2023-01-13,32
2023-01-14,7
2023-01-15,25
2023-01-16,44
2023-01-17,84
2023-01-18,57
2023-01-19,52
2023-01-20,42
2023-01-21,4
2023-01-22,8
2023-01-23,40
2023-01-24,40
2023-01-25,24
2023-01-26,62
2023-01-27,48
2023-01-28,6
2023-01-29,13
2023-01-30,45
2023-01-31,47
2023-02-01,116
2023-02-02,89
2023-02-03,137
2023-02-04,23
2023-02-05,15
2023-02-06,113
2023-02-07,129
2023-02-08,81
2023-02-09,114
2023-02-10,158
2023-02-11,52
2023-02-12,42
2023-02-13,110
2023-02-14,132
2023-02-15,199
2023-02-16,56
2023-02-17,107
2023-02-18,56
2023-02-19,34
2023-02-20,126
2023-02-21,195
2023-02-22,124
2023-02-23,186
2023-02-24,301
2023-02-25,73
2023-02-26,22
2023-02-27,354
2023-02-28,185
2023-03-01,390
2023-03-02,379
2023-03-03,176
2023-03-04,53
2023-03-05,66
2023-03-06,569
2023-03-07,300
2023-03-08,417
2023-03-09,354
2023-03-10,219
2023-03-11,110
2023-03-12,78
2023-03-13,218
2023-03-14,419
2023-03-15,409
2023-03-16,298
2023-03-17,483
2023-03-18,71
2023-03-19,98
2023-03-20,316
2023-03-21,224
2023-03-22,338
2023-03-23,349
2023-03-24,256
2023-03-25,91
2023-03-26,86
2023-03-27,261
2023-03-28,177
2023-03-29,243
2023-03-30,273
2023-03-31,256
2023-04-01,84
2023-04-02,84
2023-04-03,277
2023-04-04,323
2023-04-05,173
2023-04-06,237
2023-04-07,390
2023-04-08,54
2023-04-09,42
2023-04-10,180
2023-04-11,218
2023-04-12,105
2023-04-13,278
2023-04-14,176
2023-04-15,37
2023-04-16,31
2023-04-17,117
2023-04-18,134
2023-04-19,70
2023-04-20,144
2023-04-21,116
2023-04-22,44
2023-04-23,20
2023-04-24,60
2023-04-25,100
2023-04-26,70
2023-04-27,100
2023-04-28,117
2023-04-29,13
2023-04-30,14
2023-05-01,90
2023-05-02,116
2023-05-03,66
2023-05-04,46
2023-05-05,37
2023-05-06,31
2023-05-07,16
2023-05-08,69
2023-05-09,69
2023-05-10,140
2023-05-11,76
2023-05-12,48
2023-05-13,28
2023-05-14,21
2023-05-15,117
2023-05-16,88
2023-05-17,75
2023-05-18,64
2023-05-19,58
2023-05-20,24
2023-05-21,19
2023-05-22,34
2023-05-23,53
2023-05-24,83
2023-05-25,52
2023-05-26,63
2023-05-27,14
2023-05-28,14
2023-05-29,72
2023-05-30,41
