date,cases
2023-01-01,17
2023-01-02,26
2023-01-03,24
2023-01-04,32
2023-01-05,23
2023-01-06,13
2023-01-07,7
2023-01-08,9
2023-01-09,22
2023-01-10,19
2023-01-11,22
2023-01-12,12
2023-01-13,32
2023-01-14,14
2023-01-15,9
2023-01-16,16
2023-01-17,18
2023-01-18,20
2023-01-19,17
2023-01-20,11
2023-01-21,10
2023-01-22,7
2023-01-23,18
2023-01-24,11
2023-01-25,14
2023-01-26,16
2023-01-27,8
2023-01-28,5
2023-01-29,3
2023-01-30,7
2023-01-31,10
2023-02-01,8
2023-02-02,6
2023-02-03,6
2023-02-04,1
2023-02-05,3
2023-02-06,6
2023-02-07,3
2023-02-08,7
2023-02-09,7
2023-02-10,9
2023-02-11,5
2023-02-12,7
2023-02-13,11
2023-02-14,19
2023-02-15,18
2023-02-16,23
2023-02-17,22
2023-02-18,8
2023-02-19,11
2023-02-20,26
2023-02-21,26
2023-02-22,25
2023-02-23,17
2023-02-24,18
2023-02-25,10
2023-02-26,8
2023-02-27,17
2023-02-28,16
2023-03-01,21
2023-03-02,20
2023-03-03,17
2023-03-04,13
2023-03-05,9
2023-03-06,15
2023-03-07,26
2023-03-08,21
2023-03-09,24
2023-03-10,29
2023-03-11,18
2023-03-12,9
2023-03-13,51
2023-03-14,36
2023-03-15,26
2023-03-16,30
2023-03-17,50
2023-03-18,17
2023-03-19,28
2023-03-20,33
2023-03-21,43
2023-03-22,42
2023-03-23,45
2023-03-24,60
2023-03-25,23
2023-03-26,28
2023-03-27,46
2023-03-28,44
2023-03-29,48
2023-03-30,38
2023-03-31,40
2023-04-01,14
2023-04-02,22
2023-04-03,32
2023-04-04,37
2023-04-05,39
2023-04-06,36
2023-04-07,25
2023-04-08,12
2023-04-09,15
2023-04-10,33
2023-04-11,19
2023-04-12,30
2023-04-13,22
2023-04-14,28
2023-04-15,10
2023-04-16,11
2023-04-17,22
2023-04-18,20
2023-04-19,34
2023-04-20,32
2023-04-21,16
2023-04-22,7
2023-04-23,12
2023-04-24,26
2023-04-25,25
2023-04-26,12
2023-04-27,24
2023-04-28,21
2023-04-29,11
2023-04-30,11
2023-05-01,24
2023-05-02,26
2023-05-03,19
2023-05-04,24
2023-05-05,19
2023-05-06,9
2023-05-07,10
2023-05-08,14
2023-05-09,14
2023-05-10,17
2023-05-11,13
2023-05-12,22
2023-05-13,10
2023-05-14,6
2023-05-15,12
2023-05-16,16
2023-05-17,10
2023-05-18,15
2023-05-19,10
2023-05-20,6
2023-05-21,1
2023-05-22,11
2023-05-23,11
2023-05-24,6
2023-05-25,12
2023-05-26,6
2023-05-27,1
2023-05-28,3
2023-05-29,6
2023-05-30,4
