date,hospitalisations
2023-01-01,3
2023-01-02,9
2023-01-03,6
2023-01-04,5
2023-01-05,11
2023-01-06,5
2023-01-07,3
2023-01-08,0
2023-01-09,10
2023-01-10,7
2023-01-11,6
2023-01-12,1
2023-01-13,1
2023-01-14,1
2023-01-15,1
2023-01-16,6
2023-01-17,4
2023-01-18,8
2023-01-19,4
2023-01-20,2
2023-01-21,1
2023-01-22,2
2023-01-23,4
2023-01-24,5
2023-01-25,4
2023-01-26,7
2023-01-27,4
2023-01-28,0
2023-01-29,1
2023-01-30,7
2023-01-31,6
2023-02-01,3
2023-02-02,2
2023-02-03,4
2023-02-04,1
2023-02-05,2
2023-02-06,3
2023-02-07,5
2023-02-08,6
2023-02-09,6
2023-02-10,7
2023-02-11,2
2023-02-12,1
2023-02-13,7
2023-02-14,5
2023-02-15,7
2023-02-16,2
2023-02-17,4
2023-02-18,1
2023-02-19,3
2023-02-20,6
2023-02-21,12
2023-02-22,9
2023-02-23,13
2023-02-24,10
2023-02-25,2
2023-02-26,1
2023-02-27,10
2023-02-28,14
2023-03-01,7
2023-03-02,10
2023-03-03,11
2023-03-04,2
2023-03-05,7
2023-03-06,11
2023-03-07,19
2023-03-08,7
2023-03-09,18
2023-03-10,17
2023-03-11,5
2023-03-12,5
2023-03-13,19
2023-03-14,22
2023-03-15,14
2023-03-16,14
2023-03-17,8
2023-03-18,9
2023-03-19,3
2023-03-20,15
2023-03-21,18
2023-03-22,8
2023-03-23,20
2023-03-24,18
2023-03-25,1
2023-03-26,5
2023-03-27,18
2023-03-28,16
2023-03-29,19
2023-03-30,11
2023-03-31,19
2023-04-01,4
2023-04-02,4
2023-04-03,23
2023-04-04,13
2023-04-05,23
2023-04-06,16
2023-04-07,21
2023-04-08,8
2023-04-09,4
2023-04-10,22
2023-04-11,24
2023-04-12,20
2023-04-13,23
2023-04-14,16
2023-04-15,4
2023-04-16,4
2023-04-17,20
2023-04-18,19
2023-04-19,19
2023-04-20,18
2023-04-21,29
2023-04-22,5
2023-04-23,2
2023-04-24,10
2023-04-25,31
2023-04-26,16
2023-04-27,18
2023-04-28,22
2023-04-29,8
2023-04-30,3
2023-05-01,19
2023-05-02,27
2023-05-03,19
2023-05-04,20
2023-05-05,19
2023-05-06,5
2023-05-07,1
2023-05-08,18
2023-05-09,16
2023-05-10,16
2023-05-11,14
2023-05-12,15
2023-05-13,1
2023-05-14,4
2023-05-15,9
2023-05-16,16
2023-05-17,14
2023-05-18,25
2023-05-19,4
2023-05-20,3
2023-05-21,2
2023-05-22,19
2023-05-23,9
2023-05-24,12
2023-05-25,10
2023-05-26,17
2023-05-27,3
2023-05-28,3
2023-05-29,7
2023-05-30,17
