date,hospitalisations
2023-01-01,3
2023-01-02,6
2023-01-03,7
2023-01-04,7
2023-01-05,6
2023-01-06,10
2023-01-07,4
2023-01-08,2
2023-01-09,7
2023-01-10,6
2023-01-11,2
2023-01-12,2
2023-01-13,4
2023-01-14,5
2023-01-15,3
2023-01-16,1
2023-01-17,6
2023-01-18,4
2023-01-19,4
2023-01-20,6
2023-01-21,2
2023-01-22,1
2023-01-23,2
2023-01-24,5
2023-01-25,7
2023-01-26,4
2023-01-27,6
2023-01-28,4
2023-01-29,2
2023-01-30,11
2023-01-31,4
2023-02-01,5
2023-02-02,3
2023-02-03,3
2023-02-04,2
2023-02-05,1
2023-02-06,5
2023-02-07,7
2023-02-08,7
2023-02-09,4
2023-02-10,8
2023-02-11,2
2023-02-12,3
2023-02-13,5
2023-02-14,7
2023-02-15,3
2023-02-16,8
2023-02-17,5
2023-02-18,3
2023-02-19,3
2023-02-20,10
2023-02-21,10
2023-02-22,3
2023-02-23,10
2023-02-24,9
2023-02-25,3
2023-02-26,3
2023-02-27,7
2023-02-28,15
2023-03-01,6
2023-03-02,6
2023-03-03,8
2023-03-04,9
2023-03-05,3
2023-03-06,14
2023-03-07,14
2023-03-08,6
2023-03-09,16
2023-03-10,11
2023-03-11,6
2023-03-12,9
2023-03-13,13
2023-03-14,14
2023-03-15,14
2023-03-16,10
2023-03-17,11
2023-03-18,4
2023-03-19,5
2023-03-20,17
2023-03-21,10
2023-03-22,15
2023-03-23,14
2023-03-24,14
2023-03-25,8
2023-03-26,8
2023-03-27,17
2023-03-28,12
2023-03-29,10
2023-03-30,17
2023-03-31,19
2023-04-01,6
2023-04-02,12
2023-04-03,14
2023-04-04,26
2023-04-05,18
2023-04-06,15
2023-04-07,15
2023-04-08,9
2023-04-09,8
2023-04-10,16
2023-04-11,18
2023-04-12,14
2023-04-13,19
2023-04-14,14
2023-04-15,11
2023-04-16,11
2023-04-17,17
2023-04-18,17
2023-04-19,22
2023-04-20,18
2023-04-21,15
2023-04-22,10
2023-04-23,10
2023-04-24,13
2023-04-25,18
2023-04-26,10
2023-04-27,17
2023-04-28,17
2023-04-29,15
2023-04-30,3
2023-05-01,5
2023-05-02,14
2023-05-03,15
2023-05-04,8
2023-05-05,5
2023-05-06,9
2023-05-07,5
2023-05-08,11
2023-05-09,7
2023-05-10,14
2023-05-11,8
2023-05-12,9
2023-05-13,9
2023-05-14,1
2023-05-15,8
2023-05-16,14
2023-05-17,11
2023-05-18,7
2023-05-19,14
2023-05-20,4
2023-05-21,6
2023-05-22,13
2023-05-23,6
2023-05-24,8
2023-05-25,10
2023-05-26,6
2023-05-27,3
2023-05-28,2
2023-05-29,9
2023-05-30,14
