date,cases
2023-01-01,26
2023-01-02,52
2023-01-03,40
2023-01-04,47
2023-01-05,57
2023-01-06,52
2023-01-07,19
2023-01-08,29
2023-01-09,58
2023-01-10,58
2023-01-11,56
2023-01-12,39
2023-01-13,56
2023-01-14,26
2023-01-15,30
2023-01-16,43
2023-01-17,43
2023-01-18,45
2023-01-19,61
2023-01-20,75
2023-01-21,42
2023-01-22,34
2023-01-23,61
2023-01-24,41
2023-01-25,61
2023-01-26,52
2023-01-27,70
2023-01-28,33
2023-01-29,29
2023-01-30,48
2023-01-31,88
2023-02-01,77
2023-02-02,77
2023-02-03,73
2023-02-04,37
2023-02-05,47
2023-02-06,95
2023-02-07,89
2023-02-08,97
2023-02-09,91
2023-02-10,109
2023-02-11,46
2023-02-12,54
2023-02-13,107
2023-02-14,127
2023-02-15,137
2023-02-16,122
2023-02-17,123
2023-02-18,85
2023-02-19,95
2023-02-20,161
2023-02-21,153
2023-02-22,192
2023-02-23,200
2023-02-24,211
2023-02-25,105
2023-02-26,110
2023-02-27,243
2023-02-28,254
2023-03-01,251
2023-03-02,271
2023-03-03,281
2023-03-04,128
2023-03-05,137
2023-03-06,280
2023-03-07,246
2023-03-08,271
2023-03-09,295
2023-03-10,279
2023-03-11,148
2023-03-12,144
2023-03-13,300
2023-03-14,285
2023-03-15,261
2023-03-16,284
2023-03-17,291
2023-03-18,143
2023-03-19,132
2023-03-20,275
2023-03-21,270
2023-03-22,271
2023-03-23,259
2023-03-24,224
2023-03-25,108
2023-03-26,110
2023-03-27,193
2023-03-28,184
2023-03-29,187
2023-03-30,187
2023-03-31,150
2023-04-01,86
2023-04-02,74
2023-04-03,119
2023-04-04,119
2023-04-05,118
2023-04-06,108
2023-04-07,100
2023-04-08,48
2023-04-09,34
2023-04-10,67
2023-04-11,57
2023-04-12,55
2023-04-13,51
2023-04-14,43
2023-04-15,25
2023-04-16,23
2023-04-17,34
2023-04-18,31
2023-04-19,36
2023-04-20,34
2023-04-21,26
2023-04-22,6
2023-04-23,8
2023-04-24,21
2023-04-25,18
2023-04-26,19
2023-04-27,11
2023-04-28,33
2023-04-29,13
2023-04-30,19
2023-05-01,26
2023-05-02,23
2023-05-03,26
2023-05-04,19
2023-05-05,29
2023-05-06,16
2023-05-07,20
2023-05-08,31
2023-05-09,37
2023-05-10,45
2023-05-11,37
2023-05-12,39
2023-05-13,22
2023-05-14,22
2023-05-15,45
2023-05-16,45
2023-05-17,56
2023-05-18,31
2023-05-19,49
2023-05-20,17
2023-05-21,20
2023-05-22,47
2023-05-23,54
2023-05-24,41
2023-05-25,51
2023-05-26,44
2023-05-27,19
2023-05-28,25
2023-05-29,46
2023-05-30,57
