date,hospitalisations
2023-01-01,0
2023-01-02,2
2023-01-03,0
2023-01-04,4
2023-01-05,3
2023-01-06,6
2023-01-07,2
2023-01-08,2
2023-01-09,0
2023-01-10,2
2023-01-11,2
2023-01-12,2
2023-01-13,4
2023-01-14,1
2023-01-15,5
2023-01-16,2
2023-01-17,2
2023-01-18,4
2023-01-19,1
2023-01-20,1
2023-01-21,1
2023-01-22,2
2023-01-23,3
2023-01-24,0
2023-01-25,4
2023-01-26,2
2023-01-27,2
2023-01-28,2
2023-01-29,1
2023-01-30,4
2023-01-31,2
2023-02-01,1
2023-02-02,1
2023-02-03,5
2023-02-04,1
2023-02-05,0
2023-02-06,2
2023-02-07,5
2023-02-08,4
2023-02-09,2
2023-02-10,3
2023-02-11,1
2023-02-12,2
2023-02-13,1
2023-02-14,0
2023-02-15,1
2023-02-16,4
2023-02-17,1
2023-02-18,1
2023-02-19,3
2023-02-20,3
2023-02-21,3
2023-02-22,0
2023-02-23,0
2023-02-24,2
2023-02-25,0
2023-02-26,0
2023-02-27,4
2023-02-28,2
2023-03-01,0
2023-03-02,6
2023-03-03,1
2023-03-04,3
2023-03-05,0
2023-03-06,5
2023-03-07,4
2023-03-08,5
2023-03-09,2
2023-03-10,6
2023-03-11,5
2023-03-12,4
2023-03-13,8
2023-03-14,5
2023-03-15,7
2023-03-16,6
2023-03-17,5
2023-03-18,3
2023-03-19,5
2023-03-20,3
2023-03-21,7
2023-03-22,6
2023-03-23,6
2023-03-24,6
2023-03-25,5
2023-03-26,5
2023-03-27,6
2023-03-28,15
2023-03-29,4
2023-03-30,9
2023-03-31,12
2023-04-01,6
2023-04-02,4
2023-04-03,11
2023-04-04,12
2023-04-05,13
2023-04-06,11
2023-04-07,13
2023-04-08,5
2023-04-09,7
2023-04-10,18
2023-04-11,12
2023-04-12,11
2023-04-13,13
2023-04-14,13
2023-04-15,10
2023-04-16,4
2023-04-17,17
2023-04-18,16
2023-04-19,10
2023-04-20,14
2023-04-21,14
2023-04-22,6
2023-04-23,10
2023-04-24,14
2023-04-25,9
2023-04-26,10
2023-04-27,13
2023-04-28,15
2023-04-29,6
2023-04-30,2
2023-05-01,14
2023-05-02,7
2023-05-03,13
2023-05-04,18
2023-05-05,7
2023-05-06,3
2023-05-07,3
2023-05-08,9
2023-05-09,13
2023-05-10,9
2023-05-11,9
2023-05-12,6
2023-05-13,4
2023-05-14,6
2023-05-15,4
2023-05-16,7
2023-05-17,11
2023-05-18,8
2023-05-19,6
2023-05-20,4
2023-05-21,5
2023-05-22,11
2023-05-23,6
2023-05-24,8
2023-05-25,8
2023-05-26,4
2023-05-27,2
2023-05-28,4
2023-05-29,4
2023-05-30,1
