date,hospitalisations
2023-01-01,2
2023-01-02,2
2023-01-03,3
2023-01-04,7
2023-01-05,1
2023-01-06,1
2023-01-07,1
2023-01-08,2
2023-01-09,2
2023-01-10,3
2023-01-11,4
2023-01-12,4
2023-01-13,2
2023-01-14,1
2023-01-15,3
2023-01-16,5
2023-01-17,4
2023-01-18,2
2023-01-19,4
2023-01-20,3
2023-01-21,0
2023-01-22,0
2023-01-23,4
2023-01-24,2
2023-01-25,3
2023-01-26,3
2023-01-27,2
2023-01-28,0
2023-01-29,0
2023-01-30,3
2023-01-31,3
2023-02-01,0
2023-02-02,1
2023-02-03,4
2023-02-04,1
2023-02-05,0
2023-02-06,1
2023-02-07,3
2023-02-08,3
2023-02-09,4
2023-02-10,2
2023-02-11,0
2023-02-12,0
2023-02-13,4
2023-02-14,2
2023-02-15,1
2023-02-16,1
2023-02-17,4
2023-02-18,2
2023-02-19,5
2023-02-20,1
2023-02-21,4
2023-02-22,1
2023-02-23,0
2023-02-24,1
2023-02-25,0
2023-02-26,1
2023-02-27,4
2023-02-28,3
2023-03-01,5
2023-03-02,5
2023-03-03,4
2023-03-04,5
2023-03-05,1
2023-03-06,3
2023-03-07,5
2023-03-08,3
2023-03-09,5
2023-03-10,5
2023-03-11,2
2023-03-12,4
2023-03-13,7
2023-03-14,6
2023-03-15,8
2023-03-16,15
2023-03-17,8
2023-03-18,3
2023-03-19,2
2023-03-20,8
2023-03-21,12
2023-03-22,12
2023-03-23,16
2023-03-24,7
2023-03-25,2
2023-03-26,4
2023-03-27,8
2023-03-28,10
2023-03-29,5
2023-03-30,10
2023-03-31,7
2023-04-01,6
2023-04-02,4
2023-04-03,12
2023-04-04,14
2023-04-05,21
2023-04-06,14
2023-04-07,11
2023-04-08,9
2023-04-09,4
2023-04-10,13
2023-04-11,16
2023-04-12,9
2023-04-13,20
2023-04-14,12
2023-04-15,2
2023-04-16,10
2023-04-17,17
2023-04-18,17
2023-04-19,14
2023-04-20,20
2023-04-21,17
2023-04-22,4
2023-04-23,8
2023-04-24,14
2023-04-25,11
2023-04-26,13
2023-04-27,10
2023-04-28,20
2023-04-29,9
2023-04-30,6
2023-05-01,11
2023-05-02,18
2023-05-03,7
2023-05-04,8
2023-05-05,16
2023-05-06,4
2023-05-07,5
2023-05-08,14
2023-05-09,9
2023-05-10,16
2023-05-11,11
2023-05-12,16
2023-05-13,4
2023-05-14,9
2023-05-15,17
2023-05-16,9
2023-05-17,14
2023-05-18,7
2023-05-19,8
2023-05-20,5
2023-05-21,4
2023-05-22,10
2023-05-23,3
2023-05-24,9
2023-05-25,14
2023-05-26,9
2023-05-27,1
2023-05-28,4
2023-05-29,2
2023-05-30,5
