day,E_cases,E_hospitalisations,E_deaths
1,24.037076811457514,4.133845360254093,0.6857752154967391
2,47.14751011546959,8.018043721166139,1.5112020632145262
3,46.35710348720962,7.76341006591132,1.6222185329068337
4,45.904244731771634,7.507664261669214,1.704160519827383
5,44.80797936689179,7.2548707355083355,1.758548908765049
6,42.91786596944771,7.011856336061089,1.7881724078101573
7,21.394084970044325,3.3895432601396833,0.8982413247737688
8,21.18611392607939,3.2700769938376144,0.8935647044611159
9,41.605020035038926,6.295075755668923,1.763649013955614
10,44.62805012769487,6.065467985052854,1.7292847965349307
11,48.32992013956784,5.8566899953195835,1.6868781019774306
12,49.087797100433434,5.696045160153071,1.6164092568113764
13,46.05962261394424,5.635891890425243,1.548669409534764
14,21.019804816730083,2.83322366909029,0.7417753101199582
15,20.19565100679381,2.847463936760334,0.7105312406254806
16,39.40368578023643,5.6234125890034665,1.3615131508440874
17,37.006293339854174,5.437392730367741,1.3056789035403678
18,34.95363534297893,5.191764524002318,1.2547123975908645
19,34.02747705433041,4.925912534601668,1.2096226209232819
20,33.260860127380646,4.647831052776726,1.1705825371642973
21,16.707745962131966,2.1858573289946777,0.5682958553832501
22,18.190729112953733,2.0591532306707427,0.5528733220585549
23,39.912747307187665,3.903767352612729,1.0758657163843146
24,40.107272944053165,3.7575334782321113,1.0450636652931624
25,36.055118259538105,3.710595981891285,1.0120909627763446
26,31.31276478065674,3.73931991191492,0.9764605645705656
27,29.557697395510733,3.753762394220584,0.9384493404126427
28,15.181833955670605,1.8346066188661383,0.4495279745971927
29,16.31065704255816,1.742034345467293,0.4299456685892978
30,37.139527172160406,3.2698364448558515,0.8228434557257439
31,43.05978744288368,3.1029807958274773,0.789451625104485
32,49.280375580729775,3.034534278057063,0.75971195797187
33,54.16679567452506,3.091707093064083,0.7332437362595925
34,55.46110778953064,3.2726055195738657,0.7138211340009962
35,27.820909218118153,1.7715155011739179,0.34350839126407434
36,28.38961831583505,1.917197923684227,0.3324460455025363
37,61.127623700709144,4.075747766435204,0.6483140719794175
38,66.18896947324005,4.241972854760894,0.6218278226045602
39,69.750905942848,4.367312191452307,0.6084451973092633
40,70.36989666982923,4.505774472538358,0.6019872514613135
41,66.941929787388,4.674697643626931,0.6070614212063202
42,32.973588388850175,2.421269700417426,0.30997747066635134
43,34.937659436399585,2.4737264665536,0.3174864877492916
44,73.94417309195647,4.958539992846114,0.6569640350270495
45,78.7566994489116,4.92543155481318,0.6854311790764132
46,85.48643591533407,4.91942921326354,0.7133038924107881
47,89.36122356193033,4.972880457991023,0.7424142673866436
48,90.5942458136259,5.095979614744875,0.7722475345682535
49,46.615762399809945,2.6369683800753236,0.4005480832224574
50,49.45117840039762,2.72857283557208,0.4117428094058389
51,112.34736879281503,5.610689272155575,0.8447831225030346
52,126.07757549837893,5.749885539197642,0.8662583604734027
53,130.09432399041927,5.9438382369141305,0.8894018179101341
54,129.16764282829178,6.259963748660884,0.9122322343841746
55,129.22899864292003,6.658444332417545,0.9340557633049847
56,66.57746338592828,3.50872639790279,0.4791272208854738
57,70.52698157803,3.6297458555490922,0.49304883457627724
58,152.67227762518056,7.402522219459411,1.014934311551362
59,162.95366541469238,7.5219227590796,1.0489846089621628
60,164.74850569409745,7.695709191600949,1.0894531043328997
61,168.56774343542313,7.958219900304429,1.1339218434905884
62,184.36745558707239,8.260101440574779,1.188571542914655
63,99.38495697274867,4.2652077049354,0.6206853423361178
64,103.17054826831121,4.401059204064993,0.6491597638266866
65,207.76820863572874,9.153776679630347,1.350706753501418
66,202.7912926849671,9.575914009071434,1.4062748728865675
67,196.09168657937389,9.98116284384609,1.4639339213859002
68,198.0321217032389,10.272216793434435,1.5225935540814455
69,212.04596082178523,10.393724827643195,1.5896272128899496
70,114.76224360324987,5.193342267629494,0.8279099656160948
71,118.9223850619217,5.1963830159774345,0.8618800677483666
72,230.4329656642859,10.55300521158766,1.8001552497925806
73,215.43382771176076,10.881102361999883,1.8771355305519961
74,209.9173262267752,11.236227710085025,1.9505512815735258
75,217.78991843173503,11.436419218889487,2.0242314702851814
76,229.0778956240521,11.43253000177852,2.093980955366344
77,116.70098269380155,5.6776418844359835,1.0773938307047726
78,116.80098723296477,5.687651116433285,1.1088717656214229
79,234.33265721189804,11.546137634805968,2.2713527432948135
80,232.07071475449501,11.8049867596294,2.325411609868282
81,230.72589818999214,12.082557643797108,2.3847093332101426
82,232.0934361551488,12.341481925377858,2.434336914657259
83,232.3464116841063,12.568433407859612,2.479693777913094
84,114.10557305785558,6.392821057941683,1.259205603760098
85,108.93342896729719,6.511217345415454,1.27753896026224
86,206.6834016976849,13.269634095071554,2.589866666797672
87,198.1504750711499,13.469179489256131,2.6242246128569207
88,193.5226868394642,13.562336210269654,2.66678700652181
89,191.22465797999,13.54854505151005,2.707800866974059
90,188.06387172029554,13.48709314327458,2.735026503840327
91,92.75437804919432,6.727780263450042,1.3867594320198326
92,91.12886487557103,6.748890346775911,1.4030728970825135
93,171.90109268215787,13.617647155834918,2.835295982729596
94,157.77302311242292,13.800988805584476,2.859273651045173
95,149.91590052733676,13.986691686653694,2.875610074002551
96,146.76250656816802,14.069157051910334,2.8773341317890715
97,142.7676716340605,14.015279987009444,2.8665354758124573
98,69.39533259400308,6.955971222274165,1.4249473665318648
99,65.77787865533385,6.926048865639666,1.4164891601332148
100,122.5670785721335,13.863013556004775,2.818437932098402
101,116.98705454776373,13.909852280136757,2.8040063017950594
102,114.80482772356868,13.91874054674937,2.7764777130984513
103,114.49499524691241,13.860262453576679,2.741628990634394
104,113.50163735314219,13.790413589928352,2.701806254627542
105,54.66308841207812,6.897217735795341,1.3317352261869349
106,51.97438617067308,6.957535622548312,1.3108402433976147
107,97.71456783563531,14.110135039428966,2.571197117450244
108,90.80274192884308,14.287502239123567,2.5273916854531056
109,83.59181089827511,14.371006113317351,2.476684871263653
110,77.12853097086213,14.317799426100093,2.424079651897149
111,73.06171640643417,14.11227096076725,2.3761045429769108
112,35.16730813265491,6.883431852942542,1.1644065393756622
113,33.74848954135389,6.66874331988307,1.1460192378489091
114,64.15739323906442,12.905753658985692,2.25284201126409
115,60.596057404908436,12.52356469929627,2.2157165558576386
116,57.775872710929896,12.18848150276172,2.1755308882161013
117,57.229741723664304,11.868777353697984,2.1301771468882165
118,57.365495998399545,11.544005054078124,2.083752614514554
119,28.012667920419727,5.6207628759145765,1.0145479939926723
120,26.616902831147364,5.507654620224553,0.9835234895286904
121,51.188742352330266,10.870952505323995,1.9098685806875977
122,49.888220285539155,10.745505084925599,1.8522399117950255
123,49.48121537701771,10.580610019969136,1.7830998796652437
124,49.2659325200392,10.375251697751702,1.7135757605671555
125,47.32511148859539,10.164903406693103,1.6543426703521957
126,22.49923125055638,4.99213517339315,0.7938592388398579
127,22.163200283188008,4.911057377898615,0.7673302033189532
128,44.15791894737219,9.62874049790464,1.4853870870435972
129,43.03246651888435,9.394516682834313,1.4333195213869165
130,40.52354988248775,9.159275112605274,1.3861317774576378
131,36.91334008587458,8.942220576177105,1.3410066421307587
132,33.405011447198305,8.709953104906779,1.2971536216675297
133,15.84042116692302,4.2023627672917545,0.6319084256626832
134,16.225821133349864,3.9964917310940056,0.6131722324378793
135,34.82352007213133,7.506537081536688,1.1948852699972914
136,36.25858107183197,7.041269830881819,1.1639593936346435
137,35.06691769959388,6.704379477365536,1.1341981477684386
138,33.26919882914747,6.535731898297205,1.1057918349519946
