date,hospitalisations
2023-01-01,7
2023-01-02,16
2023-01-03,9
2023-01-04,18
2023-01-05,11
2023-01-06,7
2023-01-07,8
2023-01-08,5
2023-01-09,7
2023-01-10,3
2023-01-11,12
2023-01-12,4
2023-01-13,5
2023-01-14,3
2023-01-15,1
2023-01-16,4
2023-01-17,9
2023-01-18,4
2023-01-19,7
2023-01-20,6
2023-01-21,3
2023-01-22,3
2023-01-23,7
2023-01-24,1
2023-01-25,9
2023-01-26,4
2023-01-27,7
2023-01-28,5
2023-01-29,2
2023-01-30,2
2023-01-31,10
2023-02-01,1
2023-02-02,2
2023-02-03,2
2023-02-04,1
2023-02-05,3
2023-02-06,13
2023-02-07,2
2023-02-08,10
2023-02-09,3
2023-02-10,10
2023-02-11,6
2023-02-12,3
2023-02-13,5
2023-02-14,7
2023-02-15,11
2023-02-16,7
2023-02-17,5
2023-02-18,2
2023-02-19,8
2023-02-20,14
2023-02-21,11
2023-02-22,8
2023-02-23,9
2023-02-24,21
2023-02-25,16
2023-02-26,10
2023-02-27,13
2023-02-28,23
2023-03-01,17
2023-03-02,26
2023-03-03,16
2023-03-04,17
2023-03-05,9
2023-03-06,46
2023-03-07,16
2023-03-08,36
2023-03-09,40
2023-03-10,18
2023-03-11,23
2023-03-12,16
2023-03-13,32
2023-03-14,21
2023-03-15,61
2023-03-16,73
2023-03-17,58
2023-03-18,24
2023-03-19,27
2023-03-20,57
2023-03-21,53
2023-03-22,114
2023-03-23,134
2023-03-24,45
2023-03-25,58
2023-03-26,33
2023-03-27,111
2023-03-28,76
2023-03-29,96
2023-03-30,76
2023-03-31,92
2023-04-01,67
2023-04-02,67
2023-04-03,75
2023-04-04,95
2023-04-05,123
2023-04-06,76
2023-04-07,171
2023-04-08,48
2023-04-09,49
2023-04-10,118
2023-04-11,75
2023-04-12,134
2023-04-13,96
2023-04-14,73
2023-04-15,19
2023-04-16,51
2023-04-17,37
2023-04-18,117
2023-04-19,73
2023-04-20,69
2023-04-21,68
2023-04-22,38
2023-04-23,33
2023-04-24,79
2023-04-25,77
2023-04-26,61
2023-04-27,41
2023-04-28,43
2023-04-29,12
2023-04-30,26
2023-05-01,39
2023-05-02,44
2023-05-03,24
2023-05-04,23
2023-05-05,19
2023-05-06,27
2023-05-07,24
2023-05-08,52
2023-05-09,27
2023-05-10,43
2023-05-11,16
2023-05-12,41
2023-05-13,14
2023-05-14,18
2023-05-15,26
2023-05-16,31
2023-05-17,25
2023-05-18,35
2023-05-19,22
2023-05-20,12
2023-05-21,9
2023-05-22,7
2023-05-23,19
2023-05-24,29
2023-05-25,16
2023-05-26,22
2023-05-27,13
2023-05-28,9
2023-05-29,10
2023-05-30,12
