date,hospitalisations
2023-01-01,1
2023-01-02,2
2023-01-03,2
2023-01-04,7
2023-01-05,3
2023-01-06,6
2023-01-07,1
2023-01-08,2
2023-01-09,7
2023-01-10,7
2023-01-11,2
2023-01-12,4
2023-01-13,5
2023-01-14,0
2023-01-15,0
2023-01-16,9
2023-01-17,7
2023-01-18,11
2023-01-19,4
2023-01-20,0
2023-01-21,0
2023-01-22,2
2023-01-23,2
2023-01-24,4
2023-01-25,6
2023-01-26,4
2023-01-27,1
2023-01-28,0
2023-01-29,0
2023-01-30,5
2023-01-31,7
2023-02-01,1
2023-02-02,3
2023-02-03,4
2023-02-04,0
2023-02-05,3
2023-02-06,4
2023-02-07,4
2023-02-08,6
2023-02-09,6
2023-02-10,3
2023-02-11,1
2023-02-12,0
2023-02-13,0
2023-02-14,5
2023-02-15,2
2023-02-16,3
2023-02-17,8
2023-02-18,0
2023-02-19,0
2023-02-20,3
2023-02-21,4
2023-02-22,8
2023-02-23,5
2023-02-24,4
2023-02-25,2
2023-02-26,2
2023-02-27,4
2023-02-28,12
2023-03-01,11
2023-03-02,8
2023-03-03,12
2023-03-04,2
2023-03-05,3
2023-03-06,12
2023-03-07,11
2023-03-08,11
2023-03-09,9
2023-03-10,17
2023-03-11,2
2023-03-12,3
2023-03-13,11
2023-03-14,22
2023-03-15,15
2023-03-16,20
2023-03-17,15
2023-03-18,6
2023-03-19,6
2023-03-20,16
2023-03-21,18
2023-03-22,19
2023-03-23,24
2023-03-24,25
2023-03-25,3
2023-03-26,10
2023-03-27,18
2023-03-28,20
2023-03-29,27
2023-03-30,25
2023-03-31,22
2023-04-01,8
2023-04-02,6
2023-04-03,23
2023-04-04,33
2023-04-05,29
2023-04-06,21
2023-04-07,28
2023-04-08,4
2023-04-09,11
2023-04-10,20
2023-04-11,34
2023-04-12,32
2023-04-13,38
2023-04-14,19
2023-04-15,9
2023-04-16,7
2023-04-17,28
2023-04-18,29
2023-04-19,37
2023-04-20,38
2023-04-21,32
2023-04-22,12
2023-04-23,6
2023-04-24,23
2023-04-25,28
2023-04-26,19
2023-04-27,29
2023-04-28,26
2023-04-29,9
2023-04-30,7
2023-05-01,29
2023-05-02,24
2023-05-03,25
2023-05-04,24
2023-05-05,28
2023-05-06,10
2023-05-07,5
2023-05-08,31
2023-05-09,27
2023-05-10,17
2023-05-11,20
2023-05-12,21
2023-05-13,4
2023-05-14,1
2023-05-15,21
2023-05-16,16
2023-05-17,30
2023-05-18,22
2023-05-19,19
2023-05-20,7
2023-05-21,2
2023-05-22,16
2023-05-23,16
2023-05-24,12
2023-05-25,16
2023-05-26,21
2023-05-27,2
2023-05-28,4
2023-05-29,16
2023-05-30,17
