date,cases
2023-01-01,5
2023-01-02,30
2023-01-03,31
2023-01-04,33
2023-01-05,31
2023-01-06,29
2023-01-07,4
2023-01-08,7
2023-01-09,32
2023-01-10,30
2023-01-11,21
2023-01-12,22
2023-01-13,28
2023-01-14,4
2023-01-15,2
2023-01-16,31
2023-01-17,20
2023-01-18,19
2023-01-19,15
2023-01-20,30
2023-01-21,13
2023-01-22,9
2023-01-23,16
2023-01-24,16
2023-01-25,28
2023-01-26,19
2023-01-27,9
2023-01-28,5
2023-01-29,5
2023-01-30,19
2023-01-31,11
2023-02-01,13
2023-02-02,19
2023-02-03,15
2023-02-04,6
2023-02-05,4
2023-02-06,20
2023-02-07,15
2023-02-08,16
2023-02-09,25
2023-02-10,19
2023-02-11,1
2023-02-12,5
2023-02-13,19
2023-02-14,28
2023-02-15,25
2023-02-16,29
2023-02-17,18
2023-02-18,5
2023-02-19,6
2023-02-20,28
2023-02-21,20
2023-02-22,37
2023-02-23,38
2023-02-24,39
2023-02-25,10
2023-02-26,14
2023-02-27,62
2023-02-28,45
2023-03-01,44
2023-03-02,53
2023-03-03,81
2023-03-04,21
2023-03-05,23
2023-03-06,86
2023-03-07,95
2023-03-08,90
2023-03-09,114
2023-03-10,108
2023-03-11,29
2023-03-12,22
2023-03-13,130
2023-03-14,117
2023-03-15,123
2023-03-16,138
2023-03-17,145
2023-03-18,42
2023-03-19,36
2023-03-20,138
2023-03-21,141
2023-03-22,138
2023-03-23,149
2023-03-24,157
2023-03-25,26
2023-03-26,44
2023-03-27,140
2023-03-28,161
2023-03-29,125
2023-03-30,137
2023-03-31,126
2023-04-01,38
2023-04-02,34
2023-04-03,143
2023-04-04,119
2023-04-05,109
2023-04-06,117
2023-04-07,109
2023-04-08,34
2023-04-09,21
2023-04-10,93
2023-04-11,95
2023-04-12,92
2023-04-13,109
2023-04-14,100
2023-04-15,31
2023-04-16,20
2023-04-17,78
2023-04-18,61
2023-04-19,72
2023-04-20,61
2023-04-21,57
2023-04-22,15
2023-04-23,14
2023-04-24,58
2023-04-25,45
2023-04-26,48
2023-04-27,42
2023-04-28,53
2023-04-29,14
2023-04-30,8
2023-05-01,30
2023-05-02,35
2023-05-03,36
2023-05-04,28
2023-05-05,36
2023-05-06,8
2023-05-07,7
2023-05-08,36
2023-05-09,38
2023-05-10,39
2023-05-11,26
2023-05-12,35
2023-05-13,12
2023-05-14,4
2023-05-15,32
2023-05-16,34
2023-05-17,43
2023-05-18,38
2023-05-19,36
2023-05-20,8
2023-05-21,6
2023-05-22,27
2023-05-23,33
2023-05-24,32
2023-05-25,34
2023-05-26,26
2023-05-27,7
2023-05-28,5
2023-05-29,36
2023-05-30,25
