date,cases
2023-01-01,4
2023-01-02,26
2023-01-03,18
2023-01-04,23
2023-01-05,25
2023-01-06,28
2023-01-07,6
2023-01-08,12
2023-01-09,25
2023-01-10,31
2023-01-11,34
2023-01-12,31
2023-01-13,24
2023-01-14,8
2023-01-15,4
2023-01-16,28
2023-01-17,24
2023-01-18,36
2023-01-19,27
2023-01-20,28
2023-01-21,8
2023-01-22,9
2023-01-23,24
2023-01-24,28
2023-01-25,42
2023-01-26,32
2023-01-27,27
2023-01-28,10
2023-01-29,7
2023-01-30,31
2023-01-31,31
2023-02-01,35
2023-02-02,37
2023-02-03,32
2023-02-04,6
2023-02-05,9
2023-02-06,26
2023-02-07,31
2023-02-08,39
2023-02-09,27
2023-02-10,26
2023-02-11,10
2023-02-12,12
2023-02-13,39
2023-02-14,42
2023-02-15,45
2023-02-16,48
2023-02-17,63
2023-02-18,13
2023-02-19,11
2023-02-20,69
2023-02-21,61
2023-02-22,69
2023-02-23,76
2023-02-24,87
2023-02-25,31
2023-02-26,31
2023-02-27,98
2023-02-28,90
2023-03-01,113
2023-03-02,121
2023-03-03,128
2023-03-04,23
2023-03-05,31
2023-03-06,135
2023-03-07,152
2023-03-08,158
2023-03-09,152
2023-03-10,175
2023-03-11,40
2023-03-12,49
2023-03-13,207
2023-03-14,179
2023-03-15,192
2023-03-16,203
2023-03-17,161
2023-03-18,53
2023-03-19,48
2023-03-20,222
2023-03-21,217
2023-03-22,248
2023-03-23,235
2023-03-24,206
2023-03-25,63
2023-03-26,60
2023-03-27,242
2023-03-28,206
2023-03-29,269
2023-03-30,239
2023-03-31,251
2023-04-01,47
2023-04-02,62
2023-04-03,211
2023-04-04,210
2023-04-05,173
2023-04-06,194
2023-04-07,194
2023-04-08,57
2023-04-09,35
2023-04-10,157
2023-04-11,173
2023-04-12,153
2023-04-13,158
2023-04-14,127
2023-04-15,25
2023-04-16,36
2023-04-17,122
2023-04-18,123
2023-04-19,116
2023-04-20,102
2023-04-21,96
2023-04-22,27
2023-04-23,26
2023-04-24,87
2023-04-25,80
2023-04-26,78
2023-04-27,99
2023-04-28,77
2023-04-29,30
2023-04-30,11
2023-05-01,74
2023-05-02,83
2023-05-03,65
2023-05-04,66
2023-05-05,52
2023-05-06,11
2023-05-07,21
2023-05-08,68
2023-05-09,70
2023-05-10,57
2023-05-11,55
2023-05-12,54
2023-05-13,15
2023-05-14,21
2023-05-15,50
2023-05-16,32
2023-05-17,57
2023-05-18,55
2023-05-19,33
2023-05-20,9
2023-05-21,7
2023-05-22,57
2023-05-23,47
2023-05-24,46
2023-05-25,51
2023-05-26,46
2023-05-27,4
2023-05-28,10
2023-05-29,43
2023-05-30,38
