date,cases
2023-01-01,14
2023-01-02,45
2023-01-03,60
2023-01-04,49
2023-01-05,36
2023-01-06,33
2023-01-07,37
2023-01-08,25
2023-01-09,46
2023-01-10,44
2023-01-11,26
2023-01-12,73
2023-01-13,46
2023-01-14,21
2023-01-15,29
2023-01-16,66
2023-01-17,44
2023-01-18,57
2023-01-19,37
2023-01-20,51
2023-01-21,28
2023-01-22,43
2023-01-23,105
2023-01-24,98
2023-01-25,135
2023-01-26,91
2023-01-27,101
2023-01-28,39
2023-01-29,49
2023-01-30,202
2023-01-31,66
2023-02-01,109
2023-02-02,71
2023-02-03,97
2023-02-04,62
2023-02-05,44
2023-02-06,112
2023-02-07,132
2023-02-08,144
2023-02-09,177
2023-02-10,128
2023-02-11,92
2023-02-12,38
2023-02-13,212
2023-02-14,114
2023-02-15,124
2023-02-16,169
2023-02-17,265
2023-02-18,83
2023-02-19,58
2023-02-20,212
2023-02-21,345
2023-02-22,316
2023-02-23,396
2023-02-24,338
2023-02-25,151
2023-02-26,73
2023-02-27,371
2023-02-28,283
2023-03-01,401
2023-03-02,380
2023-03-03,407
2023-03-04,174
2023-03-05,170
2023-03-06,239
2023-03-07,415
2023-03-08,395
2023-03-09,323
2023-03-10,461
2023-03-11,227
2023-03-12,188
2023-03-13,528
2023-03-14,251
2023-03-15,489
2023-03-16,316
2023-03-17,392
2023-03-18,81
2023-03-19,214
2023-03-20,214
2023-03-21,181
2023-03-22,514
2023-03-23,306
2023-03-24,253
2023-03-25,164
2023-03-26,127
2023-03-27,306
2023-03-28,357
2023-03-29,281
2023-03-30,120
2023-03-31,162
2023-04-01,130
2023-04-02,133
2023-04-03,236
2023-04-04,78
2023-04-05,84
2023-04-06,189
2023-04-07,100
2023-04-08,51
2023-04-09,61
2023-04-10,112
2023-04-11,67
2023-04-12,106
2023-04-13,48
2023-04-14,58
2023-04-15,25
2023-04-16,21
2023-04-17,35
2023-04-18,44
2023-04-19,48
2023-04-20,11
2023-04-21,24
2023-04-22,15
2023-04-23,14
2023-04-24,18
2023-04-25,35
2023-04-26,19
2023-04-27,20
2023-04-28,26
2023-04-29,30
2023-04-30,5
2023-05-01,52
2023-05-02,54
2023-05-03,44
2023-05-04,64
2023-05-05,53
2023-05-06,6
2023-05-07,13
2023-05-08,43
2023-05-09,49
2023-05-10,41
2023-05-11,69
2023-05-12,39
2023-05-13,34
2023-05-14,22
2023-05-15,37
2023-05-16,83
2023-05-17,19
2023-05-18,29
2023-05-19,33
2023-05-20,22
2023-05-21,24
2023-05-22,28
2023-05-23,80
2023-05-24,96
2023-05-25,58
2023-05-26,45
2023-05-27,46
2023-05-28,41
2023-05-29,122
2023-05-30,95
